####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-11 13:21:02
## Sample: 1822
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
LNCOC1,low_depth,6,6,1.0,6,1.0,0.0
LNCPRESS1,low_depth,13,10,1.3,10,1.3,2.5
LNCSRLR,pass,23,3,7.67,3,7.67,11.0
LNCTAM34A,pass,118,21,5.62,20,5.9,9.17
LNP1,pass,58,17,3.41,16,3.62,7.0
LNPEP,pass,12831,2960,4.33,2774,4.63,7.7
LNPK,pass,1700,372,4.57,336,5.06,7.12
LNX1,pass,154,71,2.17,68,2.26,5.1
LNX2,pass,398,91,4.37,85,4.68,8.63
LOH12CR2,pass,60,16,3.75,15,4.0,6.0
LONP1,pass,3014,815,3.7,761,3.96,6.01
LONP2,pass,5221,1092,4.78,1006,5.19,7.12
LONRF1,pass,3474,791,4.39,744,4.67,7.66
LONRF2,pass,58,36,1.61,36,1.61,5.4
LONRF3,pass,924,224,4.12,207,4.46,6.56
LOR,low_depth,10,8,1.25,8,1.25,3.0
LOX,pass,1720,516,3.33,487,3.53,6.27
LOXHD1,pass,83,41,2.02,41,2.02,6.25
LOXL1,pass,2333,801,2.91,763,3.06,6.05
LOXL1-AS1,pass,79,26,3.04,24,3.29,12.0
LOXL2,pass,7814,1733,4.51,1581,4.94,6.91
LOXL3,pass,2711,866,3.13,832,3.26,5.93
LOXL4,pass,1937,294,6.59,260,7.45,10.42
LPA,low_depth,3,3,1.0,3,1.0,0.0
LPAL2,low_depth,1,1,1.0,1,1.0,0.0
LPAR1,pass,1829,379,4.83,358,5.11,8.04
LPAR2,pass,2045,328,6.23,299,6.84,10.29
LPAR3,pass,3357,780,4.3,713,4.71,6.66
LPAR4,pass,333,147,2.27,143,2.33,5.87
LPAR5,pass,1199,287,4.18,265,4.52,7.92
LPAR6,pass,1674,470,3.56,442,3.79,6.03
LPCAT1,pass,774,192,4.03,176,4.4,7.36
LPCAT2,pass,7750,2427,3.19,2309,3.36,5.94
LPCAT2BP,pass,13,9,1.44,9,1.44,5.0
LPCAT3,pass,13390,2847,4.7,2625,5.1,7.92
LPCAT4,pass,2170,568,3.82,542,4.0,6.17
LPGAT1,pass,6454,1349,4.78,1247,5.18,8.25
LPIN1,pass,660,211,3.13,202,3.27,6.65
LPIN2,pass,2922,707,4.13,651,4.49,7.01
LPIN3,pass,603,191,3.16,183,3.3,5.94
LPL,pass,1553,495,3.14,463,3.35,5.64
LPO,pass,424,76,5.58,71,5.97,9.02
LPP,pass,5428,1255,4.33,1168,4.65,7.39
LPP-AS2,pass,91,53,1.72,53,1.72,4.8
LPXN,pass,1698,374,4.54,344,4.94,8.92
LRAT,pass,445,99,4.49,95,4.68,8.0
LRBA,pass,3204,703,4.56,658,4.87,8.3
LRCH1,pass,5613,1402,4.0,1322,4.25,6.98
LRCH2,pass,410,85,4.82,77,5.32,7.53
LRCH3,pass,2556,588,4.35,527,4.85,8.07
LRCH4,pass,292,68,4.29,64,4.56,9.14
LRCOL1,low_depth,13,9,1.44,9,1.44,3.0
LRFN1,pass,653,180,3.63,165,3.96,7.02
LRFN2,pass,16,10,1.6,10,1.6,7.0
LRFN3,pass,266,79,3.37,75,3.55,6.31
LRFN4,pass,75983,22194,3.42,20876,3.64,4.89
LRFN5,pass,15,9,1.67,8,1.88,8.0
LRG1,pass,494,166,2.98,162,3.05,4.49
LRGUK,low_depth,26,18,1.44,18,1.44,3.67
LRIF1,pass,1251,301,4.16,279,4.48,7.08
LRIG1,pass,2689,530,5.07,489,5.5,9.91
LRIG2,pass,1734,409,4.24,383,4.53,7.96
LRIG3,pass,1544,423,3.65,395,3.91,5.85
LRIT1,low_depth,30,27,1.11,27,1.11,2.0
LRIT2,low_depth,4,4,1.0,4,1.0,0.0
LRIT3,low_depth,16,15,1.07,15,1.07,2.0
LRMDA,pass,1238,323,3.83,299,4.14,6.37
LRMP,pass,1080,277,3.9,261,4.14,6.32
LRP1,pass,22019,4929,4.47,4563,4.83,7.68
LRP1-AS,pass,20,4,5.0,4,5.0,9.0
LRP10,pass,6316,1434,4.4,1312,4.81,7.96
LRP11,pass,176,46,3.83,42,4.19,6.58
LRP12,pass,3945,874,4.51,816,4.83,8.02
LRP1B,pass,196,81,2.42,80,2.45,7.11
LRP2,pass,276,130,2.12,127,2.17,7.48
LRP2BP,pass,80,30,2.67,30,2.67,6.0
LRP3,pass,275,101,2.72,100,2.75,5.86
LRP4,pass,1461,274,5.33,252,5.8,9.7
LRP4-AS1,pass,49,9,5.44,9,5.44,9.0
LRP5,pass,6695,1342,4.99,1229,5.45,8.11
LRP5L,pass,249,59,4.22,56,4.45,8.42
LRP6,pass,7417,1545,4.8,1410,5.26,7.83
LRP8,pass,1131,328,3.45,310,3.65,7.13
LRPAP1,pass,4374,1331,3.29,1264,3.46,5.82
LRPPRC,pass,5127,1095,4.68,1000,5.13,8.01
LRR1,pass,886,175,5.06,162,5.47,8.03
LRRC1,pass,1692,381,4.44,357,4.74,7.81
LRRC10,low_depth,14,13,1.08,13,1.08,2.0
LRRC10B,pass,39,15,2.6,15,2.6,9.0
LRRC14,pass,1067,256,4.17,239,4.46,8.96
LRRC14B,low_depth,3,3,1.0,3,1.0,0.0
LRRC15,pass,880,350,2.51,337,2.61,6.66
LRRC17,pass,704,216,3.26,209,3.37,5.85
LRRC18,low_depth,10,7,1.43,7,1.43,2.5
LRRC19,low_depth,7,7,1.0,7,1.0,0.0
LRRC2,low_depth,14,13,1.08,13,1.08,2.0
LRRC2-AS1,pass,17,7,2.43,7,2.43,4.33
LRRC20,pass,230,49,4.69,46,5.0,7.81
LRRC23,pass,132,37,3.57,32,4.12,7.67
LRRC24,pass,13,4,3.25,4,3.25,5.5
LRRC25,low_depth,36,23,1.57,23,1.57,3.6
LRRC26,low_depth,22,22,1.0,22,1.0,0.0
LRRC27,pass,183,59,3.1,56,3.27,8.06
LRRC28,pass,1529,481,3.18,459,3.33,5.02
LRRC29,pass,53,21,2.52,19,2.79,9.5
LRRC3,pass,120,35,3.43,33,3.64,7.69
LRRC3-DT,low_depth,5,3,1.67,3,1.67,3.0
LRRC30,low_depth,3,3,1.0,3,1.0,0.0
LRRC31,low_depth,7,7,1.0,7,1.0,0.0
LRRC32,pass,223,184,1.21,183,1.22,4.64
LRRC34,pass,38,14,2.71,14,2.71,9.0
LRRC34P1,low_depth,6,6,1.0,6,1.0,0.0
LRRC36,pass,45,19,2.37,19,2.37,7.5
LRRC37A,pass,65,14,4.64,13,5.0,9.67
LRRC37A11P,pass,12,7,1.71,7,1.71,6.0
LRRC37A12P,low_depth,4,4,1.0,4,1.0,0.0
LRRC37A13P,low_depth,70,39,1.79,39,1.79,3.07
LRRC37A14P,low_depth,5,4,1.25,4,1.25,2.0
LRRC37A16P,low_depth,5,5,1.0,5,1.0,0.0
LRRC37A17P,low_depth,2,2,1.0,2,1.0,0.0
LRRC37A2,pass,145,20,7.25,16,9.06,11.75
LRRC37A3,low_depth,3,3,1.0,3,1.0,0.0
LRRC37A4P,pass,26,15,1.73,14,1.86,5.0
LRRC37A5P,low_depth,3,3,1.0,3,1.0,0.0
LRRC37A6P,low_depth,5,3,1.67,3,1.67,3.0
LRRC37A7P,pass,26,8,3.25,8,3.25,7.0
LRRC37A9P,low_depth,12,11,1.09,11,1.09,2.0
LRRC37B,pass,789,195,4.05,179,4.41,7.78
LRRC37BP1,pass,312,52,6.0,51,6.12,8.46
LRRC38,low_depth,5,5,1.0,5,1.0,0.0
LRRC39,low_depth,4,4,1.0,4,1.0,0.0
LRRC3B,pass,60,37,1.62,37,1.62,4.83
LRRC3C,pass,15,6,2.5,6,2.5,10.0
LRRC4,pass,3089,536,5.76,473,6.53,9.0
LRRC40,pass,394,104,3.79,100,3.94,6.25
LRRC41,pass,5430,1500,3.62,1399,3.88,6.25
LRRC42,pass,7255,1476,4.92,1352,5.37,8.18
LRRC43,pass,23,14,1.64,14,1.64,5.5
LRRC45,pass,141,55,2.56,54,2.61,5.14
LRRC46,pass,36,14,2.57,13,2.77,4.83
LRRC47,pass,3276,649,5.05,594,5.52,8.68
LRRC49,pass,762,166,4.59,151,5.05,8.02
LRRC4B,pass,29,19,1.53,19,1.53,6.0
LRRC4C,pass,183,50,3.66,49,3.73,7.7
LRRC52,low_depth,3,3,1.0,3,1.0,0.0
LRRC53,low_depth,8,8,1.0,8,1.0,0.0
LRRC55,pass,93,30,3.1,30,3.1,6.25
LRRC56,pass,41,17,2.41,17,2.41,13.0
LRRC57,pass,1366,327,4.18,303,4.51,7.6
LRRC58,pass,5683,1180,4.82,1079,5.27,7.93
LRRC59,pass,21631,3795,5.7,3404,6.35,9.57
LRRC6,low_depth,9,8,1.12,8,1.12,2.0
LRRC61,pass,1168,291,4.01,268,4.36,7.62
LRRC63,pass,31,16,1.94,14,2.21,5.25
LRRC66,pass,29,12,2.42,10,2.9,7.33
LRRC69,pass,114,30,3.8,28,4.07,7.62
LRRC6P1,low_depth,2,2,1.0,2,1.0,0.0
LRRC7,pass,272,65,4.18,55,4.95,8.48
LRRC71,pass,23,10,2.3,10,2.3,7.5
LRRC72,pass,27,11,2.45,11,2.45,6.33
LRRC73,pass,241,52,4.63,49,4.92,8.68
LRRC74A,pass,22,8,2.75,8,2.75,8.0
LRRC74B,pass,2497,770,3.24,731,3.42,5.08
LRRC75A,pass,90,28,3.21,26,3.46,9.0
LRRC75A-AS1,pass,27495,4213,6.53,3710,7.41,12.33
LRRC75B,pass,230,58,3.97,56,4.11,7.96
LRRC77P,pass,926,267,3.47,258,3.59,4.86
LRRC8A,pass,16373,3279,4.99,3019,5.42,9.47
LRRC8B,pass,1070,231,4.63,210,5.1,8.11
LRRC8C,pass,4857,1140,4.26,1063,4.57,7.39
LRRC8C-DT,pass,81,34,2.38,32,2.53,6.44
LRRC8D,pass,6201,1722,3.6,1631,3.8,6.71
LRRC8E,pass,1447,304,4.76,278,5.21,8.79
LRRC9,pass,76,31,2.45,28,2.71,7.0
LRRCC1,pass,5316,1035,5.14,935,5.69,7.73
LRRD1,low_depth,6,6,1.0,6,1.0,0.0
LRRFIP1,pass,14778,2884,5.12,2620,5.64,7.99
LRRFIP1P1,pass,128,40,3.2,38,3.37,7.43
LRRFIP2,pass,17760,3555,5.0,3235,5.49,7.95
LRRIQ1,pass,76,29,2.62,27,2.81,4.77
LRRIQ3,pass,219,55,3.98,52,4.21,7.19
LRRIQ4,low_depth,8,6,1.33,6,1.33,3.0
LRRK1,pass,1418,392,3.62,369,3.84,6.73
LRRK2,pass,323,121,2.67,116,2.78,5.7
LRRN1,low_depth,49,35,1.4,35,1.4,3.33
LRRN2,pass,398,75,5.31,68,5.85,10.43
LRRN3,pass,71,21,3.38,21,3.38,11.0
LRRN4,pass,172,34,5.06,30,5.73,11.14
LRRN4CL,pass,34,13,2.62,13,2.62,8.0
LRRTM1,low_depth,15,14,1.07,14,1.07,2.0
LRRTM2,pass,61,27,2.26,27,2.26,7.8
LRRTM3,pass,109,41,2.66,39,2.79,5.12
LRRTM4,pass,57,30,1.9,29,1.97,8.0
LRSAM1,pass,800,229,3.49,218,3.67,7.47
LRTM1,low_depth,19,18,1.06,18,1.06,2.0
LRTM2,pass,24,10,2.4,10,2.4,8.0
LRTOMT,pass,127,43,2.95,38,3.34,6.56
LRWD1,pass,1661,449,3.7,431,3.85,6.97
LSAMP,pass,177,80,2.21,76,2.33,7.73
LSAMP-AS1,low_depth,1,1,1.0,1,1.0,0.0
LSG1,pass,5375,1163,4.62,1074,5.0,7.59
LSINCT5,low_depth,2,2,1.0,2,1.0,0.0
LSM1,pass,1486,481,3.09,463,3.21,6.09
LSM10,pass,2068,367,5.63,324,6.38,10.18
LSM11,pass,577,149,3.87,138,4.18,7.01
LSM12,pass,12716,3106,4.09,2909,4.37,7.04
LSM12P1,low_depth,322,196,1.64,193,1.67,3.93
LSM14A,pass,19619,3667,5.35,3343,5.87,8.41
LSM14B,pass,2126,402,5.29,358,5.94,9.67
LSM2,pass,3483,959,3.63,892,3.9,6.11
LSM3,pass,5272,1314,4.01,1234,4.27,6.67
LSM3P2,pass,21,14,1.5,14,1.5,4.5
LSM3P3,low_depth,24,17,1.41,16,1.5,3.0
LSM3P4,low_depth,209,94,2.22,91,2.3,3.62
LSM3P5,pass,30,19,1.58,19,1.58,6.5
LSM4,pass,4871,1210,4.03,1132,4.3,7.11
LSM5,pass,4115,955,4.31,894,4.6,7.08
LSM6,pass,8136,1355,6.0,1240,6.56,9.04
LSM6P2,low_depth,11,11,1.0,11,1.0,0.0
LSM7,pass,2049,503,4.07,469,4.37,8.31
LSM8,pass,4174,986,4.23,898,4.65,7.17
LSMEM1,pass,84,15,5.6,15,5.6,9.62
LSMEM2,low_depth,4,3,1.33,3,1.33,2.0
LSP1,pass,23079,4172,5.53,3781,6.1,8.85
LSP1P1,low_depth,38,22,1.73,22,1.73,3.29
LSP1P2,low_depth,4,4,1.0,4,1.0,0.0
LSP1P3,low_depth,2,2,1.0,2,1.0,0.0
LSP1P4,pass,181,42,4.31,40,4.53,7.13
LSR,pass,2997,949,3.16,903,3.32,6.26
LSS,pass,375,125,3.0,125,3.0,5.9
LST1,pass,433,204,2.12,202,2.14,6.78
LTA,low_depth,9,9,1.0,9,1.0,0.0
LTA4H,pass,13724,2965,4.63,2751,4.99,7.53
LTB,pass,2441,458,5.33,425,5.74,9.2
LTB4R,pass,523,148,3.53,131,3.99,6.37
LTB4R2,pass,282,53,5.32,45,6.27,11.3
LTBP1,pass,11901,2353,5.06,2123,5.61,8.99
LTBP2,pass,4491,919,4.89,837,5.37,9.4
LTBP3,pass,1496,471,3.18,441,3.39,8.28
LTBP4,pass,5207,970,5.37,888,5.86,9.42
LTBR,pass,9771,1609,6.07,1442,6.78,10.29
LTC4S,pass,732,177,4.14,164,4.46,6.51
LTF,pass,442,128,3.45,123,3.59,6.7
LTK,low_depth,11,9,1.22,9,1.22,3.0
LTN1,pass,2421,599,4.04,556,4.35,7.02
LTO1,pass,2899,515,5.63,459,6.32,9.59
LTV1,pass,3174,648,4.9,597,5.32,8.16
LTV1P1,low_depth,1,1,1.0,1,1.0,0.0
LUARIS,pass,79,12,6.58,10,7.9,9.62
LUC7L,pass,6248,1362,4.59,1242,5.03,7.61
LUC7L2,pass,6353,1624,3.91,1527,4.16,6.65
LUC7L3,pass,26374,5651,4.67,5150,5.12,7.3
LUCAT1,pass,249,69,3.61,67,3.72,7.74
LUM,pass,7246,2110,3.43,2001,3.62,4.84
LUNAR1,low_depth,3,3,1.0,3,1.0,0.0
LURAP1,pass,37,13,2.85,12,3.08,9.33
LURAP1L,pass,2087,342,6.1,311,6.71,8.72
LURAP1L-AS1,pass,63,15,4.2,14,4.5,7.12
LUZP1,pass,11945,2503,4.77,2260,5.29,7.82
LUZP2,pass,87,27,3.22,27,3.22,8.5
LUZP4P1,low_depth,2,2,1.0,2,1.0,0.0
LVRN,pass,34,22,1.55,22,1.55,5.0
LXN,pass,1595,419,3.81,390,4.09,5.74
LY6D,pass,2734,535,5.11,481,5.68,8.15
LY6E,pass,28473,7002,4.07,6524,4.36,7.99
LY6E-DT,pass,140,42,3.33,38,3.68,7.38
LY6G5B,low_depth,1,1,1.0,1,1.0,0.0
LY6G5C,pass,67,30,2.23,27,2.48,6.71
LY6G6C,pass,21,10,2.1,10,2.1,4.67
LY6G6E,low_depth,16,8,2.0,8,2.0,3.67
LY6H,low_depth,14,13,1.08,13,1.08,2.0
LY6K,pass,3580,900,3.98,850,4.21,7.0
LY6L,low_depth,2,2,1.0,2,1.0,0.0
LY75,pass,301,81,3.72,76,3.96,6.92
LY86,low_depth,62,54,1.15,54,1.15,2.6
LY86-AS1,low_depth,11,11,1.0,11,1.0,0.0
LY9,low_depth,311,176,1.77,176,1.77,3.11
LY96,pass,732,172,4.26,165,4.44,6.91
LYAR,pass,5392,1176,4.59,1086,4.97,6.67
LYARP1,low_depth,2,2,1.0,2,1.0,0.0
LYG1,pass,77,17,4.53,15,5.13,8.75
LYG2,pass,25,5,5.0,5,5.0,11.0
LYL1,pass,82,33,2.48,32,2.56,7.25
LYN,pass,17834,4857,3.67,4583,3.89,6.61
LYNX1,pass,123,39,3.15,36,3.42,6.44
LYPD1,pass,1499,283,5.3,261,5.74,9.04
LYPD2,low_depth,10,10,1.0,10,1.0,0.0
LYPD3,pass,10402,2268,4.59,2100,4.95,8.44
LYPD4,low_depth,11,9,1.22,9,1.22,3.0
LYPD5,pass,215,58,3.71,53,4.06,8.36
LYPD6,pass,26,14,1.86,12,2.17,5.67
LYPD6B,pass,660,139,4.75,133,4.96,8.12
LYPD8,low_depth,1,1,1.0,1,1.0,0.0
LYPLA1,pass,5534,1446,3.83,1338,4.14,6.5
LYPLA1P1,pass,279,73,3.82,67,4.16,6.3
LYPLA1P2,pass,63,18,3.5,18,3.5,6.62
LYPLA1P3,low_depth,11,7,1.57,7,1.57,3.0
LYPLA2,pass,12045,3112,3.87,2936,4.1,6.46
LYPLA2P1,low_depth,3,2,1.5,2,1.5,2.0
LYPLA2P3,low_depth,2,2,1.0,2,1.0,0.0
LYPLAL1,pass,695,141,4.93,128,5.43,8.27
LYRM1,pass,309,91,3.4,84,3.68,7.08
LYRM2,pass,2894,574,5.04,520,5.57,8.15
LYRM4,pass,2754,1250,2.2,1218,2.26,6.73
LYRM4-AS1,pass,90,22,4.09,17,5.29,7.64
LYRM7,pass,1090,219,4.98,201,5.42,8.35
LYRM9,pass,144,77,1.87,71,2.03,5.56
LYSMD1,pass,691,128,5.4,115,6.01,10.44
LYSMD2,pass,2362,450,5.25,415,5.69,9.62
LYSMD3,pass,2724,513,5.31,466,5.85,8.65
LYSMD4,pass,674,122,5.52,111,6.07,9.4
LYST,pass,10562,2338,4.52,2175,4.86,7.28
LYST-AS1,pass,24,10,2.4,10,2.4,8.0
LYVE1,low_depth,31,26,1.19,26,1.19,2.25
LYZ,pass,10440,4586,2.28,4445,2.35,5.32
LYZL4,pass,17,2,8.5,2,8.5,8.5
LYZL6,low_depth,2,2,1.0,2,1.0,0.0
LZIC,pass,1451,298,4.87,271,5.35,7.9
LZTFL1,pass,1640,312,5.26,291,5.64,8.33
LZTR1,pass,879,260,3.38,254,3.46,7.94
LZTS1,pass,191,71,2.69,67,2.85,7.89
LZTS2,pass,2068,367,5.63,318,6.5,9.29
LZTS3,pass,357,98,3.64,94,3.8,6.37
M1AP,pass,356,82,4.34,77,4.62,6.81
M6PR,pass,16357,4115,3.97,3835,4.27,6.17
MAATS1,pass,28,15,1.87,15,1.87,7.5
MAB21L1,pass,76,23,3.3,22,3.45,5.15
MAB21L2,pass,38,25,1.52,25,1.52,5.33
MAB21L3,pass,167,27,6.19,24,6.96,11.21
MAB21L4,pass,202,141,1.43,138,1.46,4.2
MACC1,pass,603,179,3.37,170,3.55,6.41
MACC1-AS1,low_depth,3,3,1.0,3,1.0,0.0
MACF1,pass,37741,7600,4.97,6913,5.46,8.57
MACO1,pass,11710,2160,5.42,1954,5.99,8.49
MACROD1,pass,705,175,4.03,167,4.22,6.66
MACROD2,pass,179,68,2.63,66,2.71,6.95
MACROD2-AS1,low_depth,5,5,1.0,5,1.0,0.0
MACROD2-IT1,low_depth,3,3,1.0,3,1.0,0.0
MAD1L1,pass,672,211,3.18,203,3.31,6.72
MAD2L1,pass,1000,212,4.72,190,5.26,7.81
MAD2L1BP,pass,2549,558,4.57,517,4.93,7.14
MAD2L2,pass,4531,953,4.75,871,5.2,7.62
MADCAM1,low_depth,15,13,1.15,13,1.15,2.0
MADD,pass,1091,300,3.64,282,3.87,7.18
MAEA,pass,6282,1287,4.88,1162,5.41,9.19
MAEL,low_depth,3,3,1.0,3,1.0,0.0
MAF,pass,44719,10312,4.34,9565,4.68,6.88
MAF1,pass,4706,1302,3.61,1237,3.8,7.44
MAFA,pass,162,52,3.12,49,3.31,7.65
MAFB,pass,83520,16941,4.93,15480,5.4,8.28
MAFF,pass,4129,1277,3.23,1225,3.37,6.34
MAFG,pass,40467,7666,5.28,6923,5.85,7.86
MAFG-DT,pass,82,22,3.73,17,4.82,9.12
MAFK,pass,7079,2024,3.5,1906,3.71,7.18
MAFTRR,pass,35,13,2.69,12,2.92,4.83
MAG,pass,336,109,3.08,105,3.2,6.5
MAGEA1,low_depth,1,1,1.0,1,1.0,0.0
MAGEA10,pass,43,23,1.87,23,1.87,6.0
MAGEA11,pass,139,41,3.39,41,3.39,5.45
MAGEA12,low_depth,6,3,2.0,3,2.0,2.5
MAGEA13P,low_depth,1,1,1.0,1,1.0,0.0
MAGEA2B,low_depth,3,3,1.0,3,1.0,0.0
MAGEA4,pass,8,5,1.6,5,1.6,4.0
MAGEA4-AS1,pass,34,19,1.79,19,1.79,6.0
MAGEA5,low_depth,2,2,1.0,2,1.0,0.0
MAGEA8,pass,15,9,1.67,9,1.67,4.0
MAGEA8-AS1,pass,19,1,19.0,1,19.0,19.0
MAGEA9B,low_depth,1,1,1.0,1,1.0,0.0
MAGEB1,low_depth,1,1,1.0,1,1.0,0.0
MAGEB10,pass,10,3,3.33,3,3.33,8.0
MAGEB16,low_depth,4,3,1.33,3,1.33,2.0
MAGEB17,low_depth,2,2,1.0,2,1.0,0.0
MAGEB18,low_depth,4,4,1.0,4,1.0,0.0
MAGEB2,low_depth,46,44,1.05,44,1.05,3.0
MAGEB3,pass,15,3,5.0,3,5.0,13.0
MAGEB4,pass,101,17,5.94,17,5.94,9.4
MAGEB6,low_depth,3,3,1.0,3,1.0,0.0
MAGEC1,low_depth,5,5,1.0,5,1.0,0.0
MAGEC2,low_depth,2,2,1.0,2,1.0,0.0
MAGEC3,low_depth,2,2,1.0,2,1.0,0.0
MAGED1,pass,19771,4548,4.35,4221,4.68,8.5
MAGED2,pass,13907,2816,4.94,2585,5.38,9.16
MAGEE1,pass,1256,230,5.46,207,6.07,8.83
MAGEE2,low_depth,5,5,1.0,5,1.0,0.0
MAGEF1,pass,2062,439,4.7,418,4.93,7.88
MAGEH1,low_depth,36,22,1.64,21,1.71,2.88
MAGEL2,low_depth,14,14,1.0,14,1.0,0.0
MAGI1,pass,3317,705,4.7,658,5.04,8.25
MAGI1-AS1,low_depth,1,1,1.0,1,1.0,0.0
MAGI1-IT1,pass,23,11,2.09,11,2.09,7.0
MAGI2,pass,834,283,2.95,272,3.07,8.81
MAGI2-AS3,pass,480,114,4.21,110,4.36,7.27
MAGI3,pass,2053,478,4.29,448,4.58,6.37
MAGIX,pass,126,56,2.25,54,2.33,7.0
MAGOH,pass,14544,2886,5.04,2655,5.48,8.66
MAGOH2P,pass,119,61,1.95,60,1.98,4.69
MAGOH3P,low_depth,523,302,1.73,298,1.76,2.88
MAGOHB,pass,4183,1472,2.84,1418,2.95,4.35
MAGT1,pass,5885,1169,5.03,1063,5.54,8.26
MAIP1,pass,5619,979,5.74,895,6.28,8.25
MAJIN,pass,16,4,4.0,4,4.0,13.0
MAK,pass,63,27,2.33,27,2.33,7.0
MAK16,pass,2113,455,4.64,410,5.15,7.84
MAL,pass,54,13,4.15,12,4.5,8.0
MAL2,pass,8920,2302,3.87,2156,4.14,7.0
MAL2-AS1,low_depth,2,2,1.0,2,1.0,0.0
MALAT1,pass,123006,27837,4.42,25182,4.88,6.85
MALINC1,pass,46,9,5.11,9,5.11,10.25
MALL,pass,4717,1054,4.48,976,4.83,7.8
MALRD1,low_depth,21,20,1.05,20,1.05,2.0
MALSU1,pass,8862,1448,6.12,1289,6.88,10.09
MALT1,pass,3009,749,4.02,696,4.32,6.96
MAMDC2,pass,1671,464,3.6,438,3.82,6.38
MAMDC2-AS1,pass,141,66,2.14,66,2.14,6.0
MAMDC4,pass,134,47,2.85,44,3.05,7.0
MAML1,pass,6962,1380,5.04,1260,5.53,7.8
MAML2,pass,3014,679,4.44,626,4.81,7.8
MAML3,pass,1325,377,3.51,357,3.71,5.99
MAMLD1,pass,629,152,4.14,140,4.49,9.15
MAMSTR,pass,63,27,2.33,25,2.52,8.6
MAN1A1,pass,9821,2249,4.37,2084,4.71,6.55
MAN1A2,pass,12332,2351,5.25,2107,5.85,7.81
MAN1A2P1,low_depth,25,17,1.47,17,1.47,3.67
MAN1B1,pass,2022,383,5.28,349,5.79,9.41
MAN1B1-DT,pass,79,23,3.43,22,3.59,5.75
MAN1C1,pass,2016,401,5.03,368,5.48,9.08
MAN2A1,pass,17409,3661,4.76,3350,5.2,7.9
MAN2A2,pass,514,187,2.75,177,2.9,6.35
MAN2B1,pass,251,108,2.32,105,2.39,5.71
MAN2B2,pass,7569,1879,4.03,1744,4.34,7.12
MAN2C1,pass,1550,355,4.37,334,4.64,8.85
MANBA,pass,2390,409,5.84,377,6.34,10.15
MANBAL,pass,2543,566,4.49,523,4.86,8.16
MANCR,pass,1049,245,4.28,221,4.75,7.73
MANEA,pass,616,176,3.5,169,3.64,6.14
MANEA-DT,pass,15,9,1.67,9,1.67,4.0
MANEAL,pass,768,155,4.95,146,5.26,8.49
MANF,pass,34184,9064,3.77,8543,4.0,6.08
MANSC1,pass,495,121,4.09,116,4.27,7.02
MANSC4,pass,8,2,4.0,2,4.0,7.0
MAOA,pass,102,51,2.0,49,2.08,5.08
MAOB,pass,139,37,3.76,36,3.86,7.87
MAP10,pass,70,19,3.68,19,3.68,9.5
MAP1A,pass,1306,442,2.95,423,3.09,6.19
MAP1B,pass,10769,2143,5.03,1929,5.58,8.57
MAP1LC3A,pass,20527,5732,3.58,5397,3.8,5.31
MAP1LC3B,pass,6821,1471,4.64,1370,4.98,8.49
MAP1LC3B2,low_depth,765,390,1.96,383,2.0,3.45
MAP1LC3BP1,low_depth,273,125,2.18,122,2.24,3.32
MAP1LC3C,low_depth,6,6,1.0,6,1.0,0.0
MAP1S,pass,943,314,3.0,298,3.16,6.92
MAP2,pass,2505,455,5.51,413,6.07,9.11
MAP2K1,pass,43210,8477,5.1,7783,5.55,8.05
MAP2K1P1,low_depth,102,54,1.89,52,1.96,3.78
MAP2K2,pass,1990,572,3.48,542,3.67,6.98
MAP2K3,pass,42838,7021,6.1,6284,6.82,8.9
MAP2K4,pass,12889,2487,5.18,2240,5.75,8.26
MAP2K4P1,pass,286,75,3.81,69,4.14,8.75
MAP2K5,pass,1067,369,2.89,356,3.0,5.39
MAP2K6,pass,494,199,2.48,195,2.53,5.6
MAP2K7,pass,4017,1071,3.75,1020,3.94,6.9
MAP3K1,pass,18785,3694,5.09,3409,5.51,8.07
MAP3K10,pass,2657,492,5.4,441,6.02,9.15
MAP3K11,pass,2849,635,4.49,590,4.83,8.53
MAP3K12,pass,822,210,3.91,198,4.15,7.78
MAP3K13,pass,4241,913,4.65,826,5.13,7.2
MAP3K14,pass,2472,497,4.97,457,5.41,9.19
MAP3K14-AS1,pass,38,10,3.8,10,3.8,6.6
MAP3K15,low_depth,181,95,1.91,94,1.93,3.35
MAP3K19,pass,99,25,3.96,23,4.3,11.86
MAP3K2,pass,7166,1469,4.88,1350,5.31,7.84
MAP3K20,pass,11254,2300,4.89,2094,5.37,8.26
MAP3K20-AS1,low_depth,377,343,1.1,343,1.1,3.83
MAP3K21,pass,122,44,2.77,43,2.84,6.64
MAP3K3,pass,10860,2555,4.25,2378,4.57,7.85
MAP3K4,pass,2650,550,4.82,498,5.32,8.34
MAP3K5,pass,5839,1150,5.08,1059,5.51,8.49
MAP3K6,pass,1595,385,4.14,361,4.42,7.39
MAP3K7,pass,2266,478,4.74,441,5.14,8.83
MAP3K7CL,pass,466,135,3.45,128,3.64,6.45
MAP3K8,pass,15601,2423,6.44,2134,7.31,10.06
