####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-25 04:29:13
## Sample: 1822
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Gm13490,low_depth,5,5,1.0,5,1.0,0.0
Gm13491,low_depth,2,2,1.0,2,1.0,0.0
Gm13492,low_depth,29,29,1.0,29,1.0,0.0
Gm13493,low_depth,225,208,1.08,207,1.09,2.8
Gm13494,low_depth,1,1,1.0,1,1.0,0.0
Gm13495,pass,2118,768,2.76,734,2.89,5.38
Gm13496,pass,25,8,3.12,6,4.17,5.75
Gm13498,pass,2652,743,3.57,691,3.84,6.91
Gm13500,pass,336,70,4.8,63,5.33,10.41
Gm13501,low_depth,101,98,1.03,98,1.03,2.0
Gm13502,low_depth,15,7,2.14,7,2.14,3.67
Gm13503,pass,16,11,1.45,11,1.45,6.0
Gm13504,pass,21,18,1.17,18,1.17,4.0
Gm13505,pass,40,16,2.5,16,2.5,5.0
Gm13506,low_depth,17,14,1.21,14,1.21,2.0
Gm13508,pass,2641,1002,2.64,970,2.72,5.44
Gm13509,low_depth,38,29,1.31,29,1.31,2.8
Gm13510,low_depth,3,1,3.0,1,3.0,3.0
Gm13517,low_depth,16,12,1.33,12,1.33,2.33
Gm13518,low_depth,5,5,1.0,5,1.0,0.0
Gm13523,pass,72,12,6.0,12,6.0,7.67
Gm13524,pass,84,13,6.46,13,6.46,8.89
Gm13525,low_depth,27,20,1.35,20,1.35,3.33
Gm13526,pass,56,15,3.73,14,4.0,11.5
Gm13527,low_depth,19,19,1.0,19,1.0,0.0
Gm13528,pass,26,7,3.71,6,4.33,11.0
Gm13529,low_depth,76,67,1.13,67,1.13,2.8
Gm13532,pass,306,212,1.44,211,1.45,6.59
Gm13533,low_depth,3,3,1.0,3,1.0,0.0
Gm13534,pass,80,13,6.15,11,7.27,12.5
Gm13535,pass,38,20,1.9,19,2.0,7.33
Gm13537,low_depth,17,10,1.7,10,1.7,3.33
Gm13541,low_depth,1430,982,1.46,972,1.47,3.78
Gm13542,low_depth,14,10,1.4,10,1.4,3.0
Gm13543,pass,12,4,3.0,4,3.0,5.0
Gm13544,low_depth,2,2,1.0,2,1.0,0.0
Gm13545,low_depth,27,27,1.0,27,1.0,0.0
Gm13546,pass,512,91,5.63,81,6.32,9.8
Gm13547,low_depth,1,1,1.0,1,1.0,0.0
Gm13548,pass,265,156,1.7,153,1.73,4.73
Gm13549,low_depth,4,4,1.0,4,1.0,0.0
Gm13550,low_depth,10,10,1.0,10,1.0,0.0
Gm13551,low_depth,79,73,1.08,73,1.08,2.2
Gm13552,low_depth,8,7,1.14,7,1.14,2.0
Gm13553,low_depth,1,1,1.0,1,1.0,0.0
Gm13554,low_depth,11,10,1.1,10,1.1,2.0
Gm13555,pass,103,35,2.94,34,3.03,4.83
Gm13556,pass,5,2,2.5,2,2.5,4.0
Gm13557,pass,434,245,1.77,241,1.8,4.33
Gm13558,pass,14,1,14.0,1,14.0,14.0
Gm13559,pass,124,70,1.77,69,1.8,7.11
Gm13560,low_depth,6,6,1.0,6,1.0,0.0
Gm13561,pass,119,21,5.67,18,6.61,10.18
Gm13562,pass,43,7,6.14,6,7.17,10.25
Gm13563,low_depth,9,5,1.8,5,1.8,3.0
Gm13564,pass,21,3,7.0,3,7.0,19.0
Gm13565,pass,23,7,3.29,7,3.29,6.33
Gm13566,pass,31,13,2.38,13,2.38,4.0
Gm13567,low_depth,41,37,1.11,37,1.11,3.0
Gm13568,low_depth,3,3,1.0,3,1.0,0.0
Gm13569,low_depth,1,1,1.0,1,1.0,0.0
Gm13570,pass,113,25,4.52,23,4.91,6.0
Gm13571,pass,1860,428,4.35,391,4.76,7.86
Gm13572,pass,19,4,4.75,3,6.33,9.0
Gm13573,pass,917,253,3.62,241,3.8,8.6
Gm13577,low_depth,89,37,2.41,37,2.41,3.74
Gm13578,pass,44,26,1.69,25,1.76,4.17
Gm13579,low_depth,2,2,1.0,2,1.0,0.0
Gm13580,low_depth,4,3,1.33,3,1.33,2.0
Gm13581,pass,561,212,2.65,205,2.74,7.25
Gm13582,low_depth,1,1,1.0,1,1.0,0.0
Gm13584,pass,18,4,4.5,4,4.5,8.0
Gm13586,pass,68,38,1.79,37,1.84,4.1
Gm13587,low_depth,1,1,1.0,1,1.0,0.0
Gm13588,pass,954,391,2.44,376,2.54,4.57
Gm13590,low_depth,1,1,1.0,1,1.0,0.0
Gm13592,low_depth,398,361,1.1,360,1.11,3.53
Gm13593,low_depth,42,35,1.2,32,1.31,3.0
Gm13594,pass,17,2,8.5,2,8.5,16.0
Gm13597,low_depth,10,5,2.0,5,2.0,2.67
Gm13598,low_depth,1,1,1.0,1,1.0,0.0
Gm136,low_depth,4,3,1.33,3,1.33,2.0
Gm13600,low_depth,3,2,1.5,2,1.5,2.0
Gm13602,low_depth,3,2,1.5,2,1.5,2.0
Gm13603,pass,1061,222,4.78,199,5.33,9.29
Gm13604,pass,360,241,1.49,236,1.53,4.35
Gm13607,pass,25,6,4.17,5,5.0,11.0
Gm13608,low_depth,1,1,1.0,1,1.0,0.0
Gm13610,pass,30,11,2.73,11,2.73,4.8
Gm13611,pass,962,271,3.55,252,3.82,8.72
Gm13612,low_depth,115,92,1.25,92,1.25,2.64
Gm13614,low_depth,11,10,1.1,10,1.1,2.0
Gm13615,pass,16,4,4.0,4,4.0,7.0
Gm13618,low_depth,1,1,1.0,1,1.0,0.0
Gm13619,low_depth,1,1,1.0,1,1.0,0.0
Gm13620,pass,283,53,5.34,50,5.66,7.47
Gm13622,pass,66,35,1.89,35,1.89,7.2
Gm13623,pass,82,45,1.82,45,1.82,8.4
Gm13624,low_depth,13,11,1.18,11,1.18,2.0
Gm13625,pass,63,19,3.32,17,3.71,4.83
Gm13626,low_depth,191,146,1.31,144,1.33,3.76
Gm13627,pass,282,98,2.88,95,2.97,6.34
Gm13629,low_depth,1,1,1.0,1,1.0,0.0
Gm13630,low_depth,2,2,1.0,2,1.0,0.0
Gm13640,low_depth,66,48,1.38,48,1.38,3.25
Gm13641,pass,241,180,1.34,179,1.35,4.88
Gm13642,low_depth,17,17,1.0,17,1.0,0.0
Gm13645,low_depth,5,3,1.67,3,1.67,3.0
Gm13648,low_depth,7,2,3.5,2,3.5,3.5
Gm13649,pass,64,35,1.83,35,1.83,4.62
Gm13650,pass,18,6,3.0,5,3.6,7.5
Gm13651,pass,30,14,2.14,14,2.14,6.33
Gm13652,pass,39,8,4.88,8,4.88,8.75
Gm13653,low_depth,385,271,1.42,267,1.44,2.87
Gm13656,pass,173,46,3.76,42,4.12,7.55
Gm13657,pass,586,132,4.44,128,4.58,7.74
Gm13662,pass,15,1,15.0,1,15.0,15.0
Gm13663,low_depth,1,1,1.0,1,1.0,0.0
Gm13664,pass,396,176,2.25,171,2.32,5.41
Gm13665,pass,30,26,1.15,26,1.15,5.0
Gm13666,low_depth,72,69,1.04,69,1.04,2.5
Gm13668,low_depth,809,730,1.11,730,1.11,2.39
Gm13669,low_depth,3,3,1.0,3,1.0,0.0
Gm13670,low_depth,2,2,1.0,2,1.0,0.0
Gm13673,low_depth,1,1,1.0,1,1.0,0.0
Gm13674,pass,29,7,4.14,7,4.14,8.33
Gm13675,pass,61,42,1.45,42,1.45,4.8
Gm13676,pass,162,67,2.42,63,2.57,4.3
Gm13677,low_depth,1,1,1.0,1,1.0,0.0
Gm13679,pass,79,57,1.39,56,1.41,4.29
Gm13680,pass,3808,1467,2.6,1414,2.69,7.78
Gm13681,pass,26,7,3.71,7,3.71,10.5
Gm13682,low_depth,9,9,1.0,9,1.0,0.0
Gm13683,low_depth,6,6,1.0,6,1.0,0.0
Gm13684,pass,38,10,3.8,10,3.8,8.0
Gm13685,low_depth,178,175,1.02,175,1.02,2.0
Gm13687,low_depth,19,15,1.27,15,1.27,3.0
Gm13688,pass,194,88,2.2,86,2.26,6.68
Gm13689,low_depth,12,11,1.09,11,1.09,2.0
Gm13690,low_depth,23,17,1.35,17,1.35,3.0
Gm13692,pass,9171,2047,4.48,1886,4.86,9.26
Gm13700,pass,10,5,2.0,4,2.5,4.0
Gm13702,pass,77,38,2.03,35,2.2,6.25
Gm13703,pass,23,4,5.75,3,7.67,7.67
Gm13707,pass,10,2,5.0,2,5.0,9.0
Gm13709,pass,16,3,5.33,1,16.0,16.0
Gm13710,pass,2299,496,4.64,455,5.05,7.93
Gm13711,pass,10,4,2.5,4,2.5,7.0
Gm13712,low_depth,94,79,1.19,79,1.19,2.88
Gm13713,pass,117,33,3.55,32,3.66,6.67
Gm13714,low_depth,10,7,1.43,7,1.43,2.5
Gm13715,pass,27,4,6.75,4,6.75,8.67
Gm13716,low_depth,1,1,1.0,1,1.0,0.0
Gm13717,pass,3144,665,4.73,614,5.12,10.23
Gm13719,pass,51,19,2.68,19,2.68,4.56
Gm13720,low_depth,30,26,1.15,26,1.15,3.0
Gm13722,low_depth,12,12,1.0,12,1.0,0.0
Gm13723,low_depth,9,9,1.0,9,1.0,0.0
Gm13724,low_depth,4,4,1.0,4,1.0,0.0
Gm13725,low_depth,2,2,1.0,2,1.0,0.0
Gm13726,low_depth,18,18,1.0,18,1.0,0.0
Gm13728,low_depth,1,1,1.0,1,1.0,0.0
Gm13729,low_depth,4,3,1.33,3,1.33,2.0
Gm13730,pass,106,23,4.61,22,4.82,8.64
Gm13731,low_depth,78,36,2.17,36,2.17,3.62
Gm13732,low_depth,3,3,1.0,3,1.0,0.0
Gm13733,pass,302,69,4.38,64,4.72,7.8
Gm13735,pass,24,4,6.0,4,6.0,11.0
Gm13736,pass,3242,837,3.87,782,4.15,5.51
Gm13737,low_depth,1,1,1.0,1,1.0,0.0
Gm13739,pass,60,35,1.71,34,1.76,6.2
Gm13740,pass,231,47,4.91,46,5.02,9.81
Gm13742,low_depth,56,51,1.1,51,1.1,2.67
Gm13743,pass,649,163,3.98,149,4.36,7.76
Gm13744,low_depth,5,4,1.25,4,1.25,2.0
Gm13748,pass,32,10,3.2,10,3.2,6.5
Gm13750,low_depth,48,48,1.0,48,1.0,0.0
Gm13751,pass,86,45,1.91,45,1.91,6.86
Gm13752,low_depth,1,1,1.0,1,1.0,0.0
Gm13754,low_depth,10,6,1.67,5,2.0,2.67
Gm13755,pass,162,79,2.05,79,2.05,9.3
Gm13756,low_depth,11,11,1.0,11,1.0,0.0
Gm13757,low_depth,6,6,1.0,6,1.0,0.0
Gm13758,low_depth,5,5,1.0,5,1.0,0.0
Gm13761,low_depth,17,14,1.21,14,1.21,2.5
Gm13762,low_depth,1,1,1.0,1,1.0,0.0
Gm13767,low_depth,1,1,1.0,1,1.0,0.0
Gm13770,low_depth,372,168,2.21,162,2.3,3.8
Gm13771,pass,1062,261,4.07,239,4.44,9.31
Gm13772,low_depth,32,30,1.07,29,1.1,2.5
Gm13775,low_depth,2,2,1.0,2,1.0,0.0
Gm13776,pass,238,86,2.77,80,2.98,4.04
Gm13777,pass,252,211,1.19,210,1.2,5.2
Gm13778,pass,30,4,7.5,4,7.5,9.67
Gm13780,low_depth,1,1,1.0,1,1.0,0.0
Gm13782,low_depth,1,1,1.0,1,1.0,0.0
Gm13783,pass,366,96,3.81,87,4.21,6.58
Gm13784,pass,20,14,1.43,14,1.43,7.0
Gm13785,pass,1427,442,3.23,420,3.4,5.89
Gm13786,pass,272,168,1.62,166,1.64,4.53
Gm13787,low_depth,25,25,1.0,25,1.0,0.0
Gm13791,low_depth,1,1,1.0,1,1.0,0.0
Gm13792,pass,17,13,1.31,13,1.31,5.0
Gm13798,low_depth,11,9,1.22,9,1.22,3.0
Gm13803,pass,330,116,2.84,111,2.97,6.09
Gm13804,low_depth,66,51,1.29,51,1.29,2.67
Gm13806,pass,142,71,2.0,68,2.09,4.89
Gm13807,low_depth,3,3,1.0,3,1.0,0.0
Gm13809,pass,15,6,2.5,6,2.5,10.0
Gm13811,low_depth,3,3,1.0,3,1.0,0.0
Gm13813,low_depth,4,2,2.0,2,2.0,3.0
Gm13814,pass,179,49,3.65,46,3.89,6.78
Gm13815,pass,1009,556,1.81,550,1.83,5.17
Gm13818,pass,75,57,1.32,57,1.32,10.0
Gm13821,pass,56,16,3.5,16,3.5,7.67
Gm13822,pass,2889,601,4.81,555,5.21,9.71
Gm13827,pass,170,134,1.27,134,1.27,4.27
Gm13828,low_depth,4,4,1.0,4,1.0,0.0
Gm13829,pass,19,4,4.75,4,4.75,6.0
Gm13830,pass,174,32,5.44,29,6.0,9.06
Gm13831,low_depth,168,119,1.41,119,1.41,3.33
Gm13835,pass,3947,1807,2.18,1750,2.26,4.64
Gm13836,pass,32,15,2.13,14,2.29,4.6
Gm13837,pass,21,1,21.0,1,21.0,21.0
Gm13839,low_depth,1,1,1.0,1,1.0,0.0
Gm13840,pass,908,187,4.86,176,5.16,8.32
Gm13841,pass,19,13,1.46,13,1.46,4.0
Gm13844,pass,97,18,5.39,18,5.39,7.58
Gm13848,low_depth,6,3,2.0,3,2.0,2.5
Gm13849,low_depth,1,1,1.0,1,1.0,0.0
Gm13853,low_depth,4,4,1.0,4,1.0,0.0
Gm13854,pass,208,70,2.97,64,3.25,5.5
Gm13855,low_depth,2,2,1.0,2,1.0,0.0
Gm13857,low_depth,8,8,1.0,8,1.0,0.0
Gm13858,pass,7,4,1.75,4,1.75,4.0
Gm13859,pass,10,3,3.33,3,3.33,8.0
Gm13860,low_depth,3,1,3.0,1,3.0,3.0
Gm13861,pass,171,34,5.03,31,5.52,7.36
Gm13862,pass,1430,476,3.0,452,3.16,7.79
Gm13863,low_depth,6,6,1.0,6,1.0,0.0
Gm13864,pass,117,79,1.48,79,1.48,6.43
Gm13865,low_depth,1,1,1.0,1,1.0,0.0
Gm13868,pass,4215,1215,3.47,1143,3.69,7.54
Gm13870,low_depth,5,5,1.0,5,1.0,0.0
Gm13872,low_depth,3,3,1.0,3,1.0,0.0
Gm13873,pass,109,51,2.14,50,2.18,4.11
Gm13875,low_depth,130,119,1.09,119,1.09,2.57
Gm13876,low_depth,1,1,1.0,1,1.0,0.0
Gm13877,low_depth,14,14,1.0,14,1.0,0.0
Gm13878,low_depth,9,9,1.0,9,1.0,0.0
Gm13879,low_depth,41,36,1.14,36,1.14,2.67
Gm13880,pass,110,62,1.77,61,1.8,5.08
Gm13881,pass,40,11,3.64,11,3.64,10.67
Gm13882,low_depth,249,241,1.03,240,1.04,2.29
Gm13885,low_depth,1,1,1.0,1,1.0,0.0
Gm13886,pass,2034,316,6.44,279,7.29,9.36
Gm13887,pass,8,4,2.0,4,2.0,5.0
Gm13888,low_depth,15,15,1.0,15,1.0,0.0
Gm13889,pass,4882,885,5.52,797,6.13,8.75
Gm13890,pass,13,7,1.86,7,1.86,4.0
Gm13899,low_depth,3,3,1.0,3,1.0,0.0
Gm13900,low_depth,8,8,1.0,8,1.0,0.0
Gm13901,pass,619,123,5.03,110,5.63,10.25
Gm13902,low_depth,12,12,1.0,12,1.0,0.0
Gm13904,pass,136,110,1.24,110,1.24,6.2
Gm13910,pass,89,43,2.07,41,2.17,5.36
Gm13912,low_depth,1,1,1.0,1,1.0,0.0
Gm13913,low_depth,15,15,1.0,15,1.0,0.0
Gm13914,low_depth,1,1,1.0,1,1.0,0.0
Gm13915,low_depth,8,8,1.0,8,1.0,0.0
Gm13916,low_depth,63,60,1.05,60,1.05,2.5
Gm13919,pass,33,9,3.67,9,3.67,5.8
Gm13920,pass,31,7,4.43,6,5.17,9.33
Gm13921,pass,51,40,1.27,39,1.31,7.0
Gm13922,pass,83,70,1.19,68,1.22,6.0
Gm13924,pass,33,19,1.74,19,1.74,8.0
Gm13925,low_depth,20,18,1.11,18,1.11,2.0
Gm13928,pass,18,8,2.25,6,3.0,7.0
Gm13930,pass,12,9,1.33,9,1.33,4.0
Gm13932,pass,136,64,2.12,64,2.12,6.54
Gm13935,pass,7043,1724,4.09,1610,4.37,7.4
Gm13936,low_depth,3,3,1.0,3,1.0,0.0
Gm13937,low_depth,16,14,1.14,14,1.14,3.0
Gm13940,low_depth,54,54,1.0,54,1.0,0.0
Gm13941,low_depth,1,1,1.0,1,1.0,0.0
Gm13961,pass,1116,274,4.07,257,4.34,7.22
Gm13963,pass,25,6,4.17,6,4.17,4.8
Gm13966,pass,9,3,3.0,3,3.0,4.0
Gm13967,pass,296,162,1.83,161,1.84,6.0
Gm13972,low_depth,1,1,1.0,1,1.0,0.0
Gm13973,low_depth,3,2,1.5,2,1.5,2.0
Gm13975,low_depth,12,12,1.0,12,1.0,0.0
Gm13977,pass,41,14,2.93,14,2.93,7.75
Gm13981,low_depth,845,722,1.17,720,1.17,3.08
Gm13982,pass,8,2,4.0,2,4.0,4.0
Gm13983,low_depth,2,2,1.0,2,1.0,0.0
Gm13986,pass,65,18,3.61,18,3.61,6.22
Gm13991,pass,20,8,2.5,8,2.5,4.0
Gm13992,low_depth,173,136,1.27,135,1.28,3.53
Gm13996,low_depth,5,5,1.0,5,1.0,0.0
Gm13998,pass,859,331,2.6,319,2.69,4.86
Gm14000,low_depth,64,48,1.33,48,1.33,3.0
Gm14001,pass,8,2,4.0,1,8.0,8.0
Gm14002,pass,14,5,2.8,5,2.8,5.5
Gm14005,pass,18672,4355,4.29,4028,4.64,7.96
Gm14006,low_depth,127,113,1.12,113,1.12,2.75
Gm14007,pass,38,28,1.36,28,1.36,6.0
Gm14008,pass,9,2,4.5,2,4.5,8.0
Gm14009,pass,79,19,4.16,18,4.39,7.1
Gm14010,pass,859,162,5.3,144,5.97,9.83
Gm14012,pass,20,2,10.0,2,10.0,19.0
Gm14013,low_depth,66,60,1.1,60,1.1,2.0
Gm14014,low_depth,12,7,1.71,7,1.71,2.67
Gm14015,low_depth,5,4,1.25,4,1.25,2.0
Gm14016,pass,56,20,2.8,20,2.8,10.0
Gm14017,pass,3691,515,7.17,449,8.22,12.18
Gm14019,low_depth,1,1,1.0,1,1.0,0.0
Gm14020,low_depth,66,65,1.02,65,1.02,2.0
Gm14021,pass,33,6,5.5,6,5.5,7.75
Gm14022,pass,6,2,3.0,1,6.0,6.0
Gm14023,pass,315,60,5.25,58,5.43,9.03
Gm14024,low_depth,2,2,1.0,2,1.0,0.0
Gm14025,low_depth,2,2,1.0,2,1.0,0.0
Gm14026,pass,65,18,3.61,17,3.82,7.86
Gm14027,pass,124,26,4.77,25,4.96,7.19
Gm14028,pass,27,9,3.0,8,3.38,7.33
Gm14029,pass,58,16,3.62,14,4.14,6.5
Gm14032,low_depth,50,49,1.02,49,1.02,2.0
Gm14033,low_depth,20,19,1.05,19,1.05,2.0
Gm14034,pass,889,351,2.53,343,2.59,5.27
Gm14035,pass,36,9,4.0,8,4.5,8.0
Gm14036,low_depth,59,59,1.0,59,1.0,0.0
Gm14037,pass,321,176,1.82,171,1.88,4.49
Gm14038,pass,58,17,3.41,17,3.41,6.86
Gm14039,pass,1207,194,6.22,170,7.1,8.8
Gm14040,pass,108,19,5.68,18,6.0,7.43
Gm14041,pass,6,2,3.0,2,3.0,5.0
Gm14042,low_depth,33,33,1.0,33,1.0,0.0
Gm14044,pass,7796,2102,3.71,1975,3.95,5.39
Gm14046,low_depth,905,482,1.88,477,1.9,2.99
Gm14048,pass,385,228,1.69,226,1.7,4.24
Gm14049,pass,155,43,3.6,41,3.78,7.0
Gm14050,pass,239,91,2.63,88,2.72,4.43
Gm14052,pass,78,38,2.05,37,2.11,7.83
Gm14053,pass,802,226,3.55,220,3.65,9.69
Gm14056,pass,263,74,3.55,69,3.81,10.7
Gm14057,pass,408,80,5.1,74,5.51,8.59
Gm14062,pass,36,11,3.27,11,3.27,5.17
Gm14064,pass,12,3,4.0,3,4.0,10.0
Gm14065,low_depth,59,26,2.27,26,2.27,3.36
Gm14066,low_depth,3,3,1.0,3,1.0,0.0
Gm14069,low_depth,2,2,1.0,2,1.0,0.0
Gm14070,low_depth,6,6,1.0,6,1.0,0.0
Gm14071,low_depth,2,2,1.0,2,1.0,0.0
Gm14082,pass,3667,1131,3.24,1086,3.38,6.38
Gm14083,low_depth,3,3,1.0,3,1.0,0.0
Gm14085,pass,2735,769,3.56,727,3.76,5.72
Gm14091,pass,12,2,6.0,2,6.0,11.0
Gm14092,low_depth,1,1,1.0,1,1.0,0.0
Gm14094,pass,78,64,1.22,63,1.24,4.75
Gm14095,pass,7,1,7.0,1,7.0,7.0
Gm14097,low_depth,1,1,1.0,1,1.0,0.0
Gm14098,pass,69,27,2.56,25,2.76,7.29
Gm14100,low_depth,1,1,1.0,1,1.0,0.0
Gm14101,pass,40,32,1.25,32,1.25,9.0
Gm14103,low_depth,5,3,1.67,3,1.67,2.0
Gm14106,low_depth,5,5,1.0,5,1.0,0.0
Gm14107,low_depth,77,68,1.13,68,1.13,3.25
Gm14108,pass,45,16,2.81,15,3.0,7.0
Gm14109,low_depth,2,1,2.0,1,2.0,2.0
Gm14111,low_depth,515,475,1.08,475,1.08,2.9
Gm14113,low_depth,187,185,1.01,185,1.01,2.0
Gm14114,low_depth,1,1,1.0,1,1.0,0.0
Gm14115,low_depth,33,32,1.03,32,1.03,2.0
Gm14117,low_depth,10,7,1.43,6,1.67,3.0
Gm14119,pass,2750,671,4.1,627,4.39,6.9
Gm14120,pass,85,28,3.04,26,3.27,6.36
Gm14121,pass,513,139,3.69,130,3.95,8.82
Gm14122,low_depth,11,8,1.38,8,1.38,2.5
Gm14123,pass,13,5,2.6,4,3.25,5.5
Gm14124,pass,60,11,5.45,11,5.45,13.25
Gm14125,low_depth,16,15,1.07,15,1.07,2.0
Gm14126,low_depth,63,51,1.24,50,1.26,2.86
Gm14127,pass,145,64,2.27,62,2.34,5.37
Gm14130,low_depth,453,393,1.15,391,1.16,3.07
Gm14131,pass,39,14,2.79,14,2.79,9.33
Gm14132,low_depth,17,13,1.31,13,1.31,2.33
Gm14133,low_depth,5,3,1.67,3,1.67,3.0
Gm14137,pass,96,21,4.57,19,5.05,8.7
Gm14138,pass,7034,1619,4.34,1512,4.65,7.27
Gm14139,pass,21,8,2.62,8,2.62,5.33
Gm14140,low_depth,14,10,1.4,10,1.4,3.0
Gm14141,low_depth,15,14,1.07,14,1.07,2.0
Gm14142,low_depth,1,1,1.0,1,1.0,0.0
Gm14143,low_depth,62,42,1.48,41,1.51,2.91
Gm14146,low_depth,3,3,1.0,3,1.0,0.0
Gm14148,pass,632,395,1.6,390,1.62,5.75
Gm14149,low_depth,15,15,1.0,15,1.0,0.0
Gm14150,low_depth,245,197,1.24,197,1.24,3.53
Gm14151,low_depth,1,1,1.0,1,1.0,0.0
Gm14153,low_depth,1,1,1.0,1,1.0,0.0
Gm14154,pass,107,23,4.65,22,4.86,8.08
Gm14155,low_depth,1,1,1.0,1,1.0,0.0
Gm14156,low_depth,213,124,1.72,120,1.78,3.38
Gm14158,low_depth,2,2,1.0,2,1.0,0.0
Gm14159,pass,31,11,2.82,11,2.82,7.67
Gm14162,low_depth,13,13,1.0,13,1.0,0.0
Gm14163,low_depth,17,17,1.0,17,1.0,0.0
Gm14164,low_depth,1,1,1.0,1,1.0,0.0
Gm14165,pass,277,194,1.43,191,1.45,4.31
Gm14167,pass,110,26,4.23,23,4.78,7.21
Gm14168,pass,125,30,4.17,30,4.17,8.31
Gm14169,low_depth,8,6,1.33,6,1.33,3.0
Gm14172,pass,2021,472,4.28,438,4.61,10.05
Gm14173,pass,273,143,1.91,140,1.95,5.93
Gm14175,low_depth,61,61,1.0,61,1.0,0.0
Gm14176,low_depth,11,11,1.0,11,1.0,0.0
Gm14182,low_depth,1,1,1.0,1,1.0,0.0
Gm14190,low_depth,1,1,1.0,1,1.0,0.0
Gm14197,low_depth,8,8,1.0,8,1.0,0.0
Gm14200,low_depth,76,71,1.07,71,1.07,2.0
Gm14201,low_depth,22,22,1.0,22,1.0,0.0
Gm14202,pass,122,42,2.9,41,2.98,6.06
Gm14204,low_depth,76,32,2.38,32,2.38,3.93
Gm14205,low_depth,1,1,1.0,1,1.0,0.0
Gm14207,pass,431,134,3.22,126,3.42,6.75
Gm14208,pass,7,2,3.5,2,3.5,6.0
Gm14210,pass,9,2,4.5,2,4.5,8.0
Gm14212,pass,235,125,1.88,125,1.88,4.79
Gm14214,low_depth,23,21,1.1,21,1.1,2.0
Gm14215,pass,32,19,1.68,19,1.68,5.33
Gm14220,low_depth,39,32,1.22,32,1.22,2.75
Gm14221,pass,2349,440,5.34,387,6.07,7.79
Gm14224,low_depth,2,2,1.0,2,1.0,0.0
Gm14226,low_depth,2,2,1.0,2,1.0,0.0
Gm14227,pass,48,41,1.17,41,1.17,4.5
Gm14228,pass,279,67,4.16,65,4.29,7.11
Gm14229,low_depth,22,12,1.83,12,1.83,3.5
Gm14230,low_depth,5,3,1.67,3,1.67,3.0
Gm14231,pass,815,429,1.9,422,1.93,5.42
Gm14232,low_depth,3,2,1.5,1,3.0,3.0
Gm14234,low_depth,60,51,1.18,51,1.18,2.12
Gm14236,low_depth,2,2,1.0,2,1.0,0.0
Gm14237,pass,48,32,1.5,31,1.55,6.67
Gm14238,low_depth,5,5,1.0,5,1.0,0.0
Gm14239,pass,268,56,4.79,56,4.79,7.06
Gm14240,pass,58,20,2.9,19,3.05,5.33
Gm14241,low_depth,1,1,1.0,1,1.0,0.0
Gm14243,pass,48,10,4.8,9,5.33,8.8
Gm14244,pass,9,5,1.8,5,1.8,5.0
Gm14245,pass,123,47,2.62,42,2.93,6.79
Gm14247,low_depth,32,28,1.14,28,1.14,2.33
Gm14248,pass,2962,550,5.39,485,6.11,10.56
Gm14249,pass,49,27,1.81,27,1.81,6.5
Gm14250,low_depth,1,1,1.0,1,1.0,0.0
Gm14251,pass,217,181,1.2,180,1.21,6.29
Gm14252,pass,25,7,3.57,6,4.17,10.5
Gm14253,pass,201,115,1.75,113,1.78,4.83
Gm14254,low_depth,1,1,1.0,1,1.0,0.0
Gm14255,low_depth,1,1,1.0,1,1.0,0.0
Gm14257,low_depth,1,1,1.0,1,1.0,0.0
Gm14258,low_depth,1,1,1.0,1,1.0,0.0
Gm14261,low_depth,1,1,1.0,1,1.0,0.0
Gm14263,low_depth,42,40,1.05,40,1.05,2.0
Gm14267,pass,298,199,1.5,198,1.51,6.88
Gm14268,pass,17,2,8.5,2,8.5,16.0
Gm14269,pass,131,85,1.54,85,1.54,4.07
Gm14270,low_depth,228,167,1.37,166,1.37,2.94
Gm14271,low_depth,1,1,1.0,1,1.0,0.0
Gm14273,low_depth,1,1,1.0,1,1.0,0.0
Gm14274,pass,40,27,1.48,25,1.6,4.0
Gm14275,pass,34,6,5.67,6,5.67,10.33
Gm14276,pass,384,239,1.61,238,1.61,4.17
Gm14277,pass,1618,444,3.64,426,3.8,7.14
Gm14278,low_depth,6,4,1.5,4,1.5,3.0
Gm14279,pass,1037,426,2.43,412,2.52,7.13
Gm14280,low_depth,2,2,1.0,2,1.0,0.0
Gm14281,pass,19,7,2.71,6,3.17,5.33
Gm14285,pass,18,4,4.5,4,4.5,8.0
Gm14286,pass,1509,329,4.59,294,5.13,7.6
Gm14291,low_depth,9,7,1.29,7,1.29,2.0
Gm14292,pass,503,129,3.9,114,4.41,6.81
Gm14293,low_depth,1,1,1.0,1,1.0,0.0
Gm14294,low_depth,10,10,1.0,10,1.0,0.0
Gm14295,pass,365,94,3.88,88,4.15,7.92
Gm14296,pass,510,138,3.7,130,3.92,7.67
Gm14299,low_depth,299,121,2.47,117,2.56,3.89
Gm14301,pass,4,1,4.0,1,4.0,4.0
Gm14302,pass,950,190,5.0,169,5.62,9.78
Gm14303,pass,57848,21831,2.65,21024,2.75,5.68
Gm14305,pass,1367,394,3.47,372,3.67,6.56
