####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-21 01:23:17
## Sample: 1820
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Dguok,pass,4651,997,4.66,919,5.06,9.44
Dhcr24,pass,1026,350,2.93,338,3.04,6.38
Dhcr7,pass,1358,259,5.24,237,5.73,9.9
Dhdds,pass,5373,1133,4.74,1061,5.06,9.06
Dhdh,pass,4744,879,5.4,805,5.89,9.51
Dhfr,pass,3835,660,5.81,578,6.63,10.23
Dhh,pass,43,13,3.31,12,3.58,5.43
Dhodh,pass,1827,693,2.64,677,2.7,8.67
Dhps,pass,5151,921,5.59,847,6.08,9.97
Dhrs1,pass,13413,2632,5.1,2426,5.53,9.98
Dhrs11,pass,3173,459,6.91,412,7.7,11.23
Dhrs13,pass,407,75,5.43,68,5.99,10.16
Dhrs13os,pass,8,5,1.6,5,1.6,4.0
Dhrs2,low_depth,19,8,2.38,8,2.38,3.75
Dhrs3,pass,66324,11909,5.57,10890,6.09,12.15
Dhrs4,pass,3573,678,5.27,630,5.67,9.76
Dhrs7,pass,13043,2032,6.42,1815,7.19,10.43
Dhrs7b,pass,5557,869,6.39,787,7.06,10.96
Dhrs7c,low_depth,2,2,1.0,2,1.0,0.0
Dhrs9,pass,6807,1121,6.07,1010,6.74,10.33
Dhtkd1,pass,73,32,2.28,30,2.43,5.3
Dhx15,pass,33283,5481,6.07,4915,6.77,10.46
Dhx16,pass,10945,1783,6.14,1634,6.7,11.31
Dhx29,pass,4670,907,5.15,813,5.74,8.58
Dhx30,pass,4038,834,4.84,760,5.31,9.56
Dhx32,pass,1344,294,4.57,269,5.0,8.41
Dhx33,pass,3309,585,5.66,540,6.13,10.72
Dhx34,pass,5798,1153,5.03,1052,5.51,8.82
Dhx35,pass,2524,347,7.27,310,8.14,13.65
Dhx36,pass,10831,1832,5.91,1658,6.53,9.65
Dhx37,pass,631,149,4.23,141,4.48,8.1
Dhx38,pass,14884,3010,4.94,2750,5.41,8.23
Dhx40,pass,22123,4581,4.83,4248,5.21,8.81
Dhx57,pass,2808,517,5.43,460,6.1,10.1
Dhx58,pass,4246,923,4.6,861,4.93,8.3
Dhx58os,pass,551,87,6.33,83,6.64,9.67
Dhx8,pass,11396,2156,5.29,1944,5.86,9.28
Dhx9,pass,15076,3132,4.81,2885,5.23,7.91
Diablo,pass,4160,696,5.98,639,6.51,11.36
Diaph1,pass,106796,17309,6.17,15438,6.92,10.45
Diaph2,pass,27790,4785,5.81,4305,6.46,9.27
Diaph3,pass,1036,193,5.37,175,5.92,9.05
Dicer1,pass,3136,648,4.84,605,5.18,7.9
Dido1,pass,6562,1370,4.79,1260,5.21,9.02
Diexf,pass,820,174,4.71,161,5.09,7.59
Dimt1,pass,1564,335,4.67,310,5.05,8.21
Dio1,low_depth,3,2,1.5,2,1.5,2.0
Dio2,pass,568,110,5.16,94,6.04,10.29
Dio3,pass,552,73,7.56,63,8.76,14.58
Dio3os,pass,49,19,2.58,16,3.06,4.67
Dip2a,pass,4077,812,5.02,744,5.48,8.59
Dip2b,pass,9802,2197,4.46,2045,4.79,8.63
Dip2c,pass,868,221,3.93,208,4.17,7.35
Diras1,low_depth,5,5,1.0,5,1.0,0.0
Diras2,pass,160,34,4.71,31,5.16,10.92
Dirc2,pass,10111,2011,5.03,1831,5.52,8.53
Dis3,pass,3255,557,5.84,500,6.51,10.7
Dis3l,pass,1475,297,4.97,277,5.32,9.87
Dis3l2,pass,1086,248,4.38,232,4.68,8.12
Disc1,pass,380,106,3.58,102,3.73,9.18
Disp1,pass,3469,516,6.72,447,7.76,12.32
Disp2,pass,180,51,3.53,49,3.67,5.68
Disp3,low_depth,4,4,1.0,4,1.0,0.0
Dixdc1,pass,590,130,4.54,119,4.96,8.6
Dkc1,pass,4937,1005,4.91,911,5.42,8.77
Dkk1,pass,222,73,3.04,73,3.04,4.04
Dkk2,pass,486,91,5.34,82,5.93,9.78
Dkk3,pass,6138,1117,5.5,1027,5.98,10.11
Dkkl1,pass,96,28,3.43,26,3.69,9.75
Dlat,pass,6335,1147,5.52,1028,6.16,10.39
Dlc1,pass,3152,563,5.6,519,6.07,10.27
Dld,pass,7642,1785,4.28,1660,4.6,7.67
Dlec1,pass,10,7,1.43,7,1.43,4.0
Dleu2,pass,23722,4550,5.21,4141,5.73,9.57
Dlg1,pass,15895,2887,5.51,2631,6.04,9.26
Dlg2,pass,255,44,5.8,38,6.71,13.06
Dlg3,pass,2065,303,6.82,277,7.45,13.5
Dlg4,pass,2607,559,4.66,528,4.94,9.81
Dlg5,pass,1144,290,3.94,272,4.21,7.1
Dlgap1,pass,184,47,3.91,42,4.38,9.88
Dlgap2,pass,29,19,1.53,19,1.53,4.33
Dlgap3,pass,52,13,4.0,13,4.0,8.8
Dlgap4,pass,13696,2672,5.13,2439,5.62,9.6
Dlgap5,pass,1685,292,5.77,270,6.24,9.32
Dlk1,pass,16,6,2.67,6,2.67,6.0
Dlk2,pass,35,11,3.18,11,3.18,7.0
Dll1,pass,762,133,5.73,120,6.35,10.3
Dll3,pass,27,6,4.5,6,4.5,11.5
Dll4,pass,215,44,4.89,40,5.38,14.46
Dlst,pass,13736,2723,5.04,2519,5.45,8.4
Dlx1,pass,217,36,6.03,31,7.0,11.33
Dlx1as,low_depth,4,4,1.0,4,1.0,0.0
Dlx2,pass,395,89,4.44,85,4.65,8.05
Dlx3,pass,153,39,3.92,38,4.03,7.76
Dlx4,pass,25,10,2.5,9,2.78,5.0
Dlx4os,low_depth,1,1,1.0,1,1.0,0.0
Dlx5,pass,59,11,5.36,11,5.36,25.0
Dlx6,low_depth,12,10,1.2,9,1.33,2.5
Dlx6os1,low_depth,9,8,1.12,8,1.12,2.0
Dlx6os2,low_depth,3,3,1.0,3,1.0,0.0
Dmac1,pass,5566,1311,4.25,1234,4.51,6.88
Dmac2,pass,3105,593,5.24,555,5.59,9.23
Dmap1,pass,1265,244,5.18,217,5.83,9.81
Dmbt1,low_depth,9,5,1.8,4,2.25,3.5
Dmbx1,low_depth,4,4,1.0,4,1.0,0.0
Dmc1,low_depth,5,3,1.67,3,1.67,2.0
Dmd,pass,437,128,3.41,127,3.44,6.44
Dmgdh,low_depth,3,3,1.0,3,1.0,0.0
Dmkn,pass,1574,379,4.15,347,4.54,9.07
Dmp1,pass,15,3,5.0,3,5.0,7.0
Dmpk,pass,926,220,4.21,209,4.43,7.76
Dmrt2,pass,70,24,2.92,22,3.18,10.6
Dmrt3,low_depth,5,4,1.25,3,1.67,3.0
Dmrta1,low_depth,19,13,1.46,13,1.46,2.5
Dmrta2,pass,102,32,3.19,31,3.29,8.1
Dmrta2os,low_depth,1,1,1.0,1,1.0,0.0
Dmrtb1,low_depth,1,1,1.0,1,1.0,0.0
Dmrtc1a,pass,28,3,9.33,2,14.0,14.0
Dmrtc1b,low_depth,1,1,1.0,1,1.0,0.0
Dmrtc1c1,low_depth,1,1,1.0,1,1.0,0.0
Dmrtc2,low_depth,12,8,1.5,8,1.5,2.33
Dmtf1,pass,8858,1639,5.4,1495,5.93,10.14
Dmtn,pass,217,43,5.05,41,5.29,11.35
Dmwd,pass,996,209,4.77,198,5.03,9.49
Dmxl1,pass,5018,1053,4.77,968,5.18,8.69
Dmxl2,pass,55163,10209,5.4,9294,5.94,9.14
Dna2,pass,1237,259,4.78,245,5.05,9.07
Dnaaf1,low_depth,1,1,1.0,1,1.0,0.0
Dnaaf2,pass,315,44,7.16,37,8.51,10.93
Dnaaf3,pass,555,82,6.77,76,7.3,10.78
Dnaaf5,pass,1484,282,5.26,262,5.66,7.83
Dnah1,pass,213,36,5.92,34,6.26,11.53
Dnah10,pass,56,19,2.95,19,2.95,7.17
Dnah11,low_depth,4,4,1.0,4,1.0,0.0
Dnah12,pass,70,10,7.0,7,10.0,22.0
Dnah14,pass,17,10,1.7,9,1.89,5.0
Dnah17,pass,269,99,2.72,96,2.8,6.09
Dnah2,pass,3046,487,6.25,436,6.99,11.44
Dnah2os,pass,13,3,4.33,3,4.33,4.33
Dnah3,pass,22,11,2.0,11,2.0,12.0
Dnah5,pass,1260,283,4.45,264,4.77,10.67
Dnah6,pass,42,8,5.25,8,5.25,12.33
Dnah7a,pass,25,8,3.12,8,3.12,9.5
Dnah7b,pass,26,6,4.33,6,4.33,7.67
Dnah7c,pass,11,5,2.2,5,2.2,7.0
Dnah8,pass,651,125,5.21,111,5.86,9.06
Dnah9,pass,47,19,2.47,18,2.61,10.67
Dnaic1,low_depth,3,3,1.0,3,1.0,0.0
Dnaic2,pass,103,14,7.36,11,9.36,19.4
Dnaja1,pass,47754,7893,6.05,7010,6.81,10.18
Dnaja1-ps,pass,101,44,2.3,44,2.3,4.8
Dnaja2,pass,23884,4101,5.82,3678,6.49,10.23
Dnaja3,pass,2087,349,5.98,321,6.5,10.15
Dnaja4,pass,891,165,5.4,145,6.14,10.56
Dnajb1,pass,25950,5301,4.9,4901,5.29,8.57
Dnajb11,pass,18502,3638,5.09,3360,5.51,8.91
Dnajb12,pass,10855,2025,5.36,1876,5.79,9.78
Dnajb13,pass,9,4,2.25,4,2.25,6.0
Dnajb14,pass,11046,2126,5.2,1929,5.73,9.05
Dnajb2,pass,2268,465,4.88,435,5.21,8.25
Dnajb3,pass,203,31,6.55,27,7.52,12.0
Dnajb4,pass,6662,1305,5.1,1206,5.52,8.87
Dnajb5,pass,1001,213,4.7,193,5.19,9.0
Dnajb6,pass,31103,5511,5.64,5005,6.21,9.45
Dnajb8,pass,7,5,1.4,4,1.75,4.0
Dnajb9,pass,89056,13187,6.75,11763,7.57,12.15
Dnajc1,pass,10460,1871,5.59,1644,6.36,9.01
Dnajc10,pass,22093,3925,5.63,3556,6.21,9.73
Dnajc11,pass,4865,917,5.31,835,5.83,10.57
Dnajc12,pass,3256,605,5.38,551,5.91,9.0
Dnajc13,pass,23577,3985,5.92,3553,6.64,10.24
Dnajc14,pass,9449,1908,4.95,1762,5.36,8.74
Dnajc15,pass,14489,2144,6.76,1914,7.57,11.33
Dnajc16,pass,2732,498,5.49,465,5.88,8.87
Dnajc17,pass,973,234,4.16,223,4.36,8.14
Dnajc18,pass,2154,383,5.62,347,6.21,10.04
Dnajc19,pass,9254,1417,6.53,1272,7.28,11.71
Dnajc19-ps,pass,1147,307,3.74,296,3.88,8.4
Dnajc2,pass,13336,2159,6.18,1953,6.83,10.44
Dnajc21,pass,13385,2130,6.28,1872,7.15,10.37
Dnajc24,pass,2503,495,5.06,450,5.56,8.18
Dnajc25,pass,9833,1567,6.28,1392,7.06,10.58
Dnajc27,pass,913,143,6.38,133,6.86,11.13
Dnajc28,pass,651,82,7.94,71,9.17,13.08
Dnajc3,pass,37568,5958,6.31,5328,7.05,10.67
Dnajc30,pass,6425,1224,5.25,1115,5.76,8.33
Dnajc4,pass,2487,580,4.29,541,4.6,8.57
Dnajc5,pass,66322,10792,6.15,9633,6.88,10.58
Dnajc5b,low_depth,1,1,1.0,1,1.0,0.0
Dnajc5g,low_depth,1,1,1.0,1,1.0,0.0
Dnajc6,pass,55,15,3.67,15,3.67,5.0
Dnajc7,pass,26055,4319,6.03,3889,6.7,10.68
Dnajc8,pass,37740,7066,5.34,6390,5.91,8.87
Dnajc9,pass,3437,602,5.71,530,6.48,10.0
Dnal1,pass,415,94,4.41,91,4.56,8.2
Dnal4,pass,2603,491,5.3,442,5.89,10.0
Dnali1,pass,117,23,5.09,21,5.57,14.71
Dnase1,low_depth,4,4,1.0,4,1.0,0.0
Dnase1l1,pass,12200,3312,3.68,3137,3.89,6.22
Dnase1l2,pass,51,19,2.68,19,2.68,5.57
Dnase1l3,pass,2866,545,5.26,501,5.72,9.69
Dnase2a,pass,13748,2473,5.56,2235,6.15,10.04
Dnase2b,low_depth,4,2,2.0,2,2.0,3.0
Dnd1,pass,88,25,3.52,23,3.83,9.12
Dnd1-ps,low_depth,10,10,1.0,10,1.0,0.0
Dner,pass,408,69,5.91,66,6.18,11.69
Dnhd1,pass,423,91,4.65,87,4.86,8.81
Dnlz,pass,5977,837,7.14,734,8.14,13.08
Dnm1,pass,1361,310,4.39,288,4.73,7.79
Dnm1l,pass,10108,2001,5.05,1820,5.55,9.35
Dnm2,pass,37670,7211,5.22,6583,5.72,10.29
Dnm3,pass,1240,302,4.11,272,4.56,7.54
Dnm3os,pass,1451,323,4.49,300,4.84,8.52
Dnmbp,pass,2839,589,4.82,545,5.21,8.45
Dnmt1,pass,6616,1465,4.52,1371,4.83,8.46
Dnmt3a,pass,5044,1131,4.46,1042,4.84,8.99
Dnmt3a-ps1,low_depth,4,2,2.0,2,2.0,3.0
Dnmt3aos,pass,39,16,2.44,14,2.79,7.25
Dnmt3b,pass,604,98,6.16,88,6.86,11.53
Dnmt3c,low_depth,1,1,1.0,1,1.0,0.0
Dnmt3l,pass,3299,587,5.62,530,6.22,9.74
Dnpep,pass,6671,1299,5.14,1192,5.6,9.34
Dnph1,pass,1205,202,5.97,180,6.69,10.15
Dntt,pass,191,35,5.46,33,5.79,7.87
Dnttip1,pass,4424,888,4.98,812,5.45,9.12
Dnttip2,pass,16958,3037,5.58,2722,6.23,8.8
Doc2a,low_depth,4,4,1.0,4,1.0,0.0
Doc2b,pass,72,18,4.0,16,4.5,15.0
Doc2g,pass,199,62,3.21,61,3.26,9.62
Dock1,pass,5991,932,6.43,838,7.15,11.37
Dock10,pass,16368,3432,4.77,3159,5.18,7.65
Dock11,pass,9890,1938,5.1,1787,5.53,9.11
Dock2,pass,35749,7744,4.62,7216,4.95,8.74
Dock3,pass,135,42,3.21,40,3.38,9.64
Dock4,pass,3018,654,4.61,614,4.92,8.01
Dock5,pass,20262,3792,5.34,3473,5.83,9.46
Dock6,pass,1429,300,4.76,283,5.05,8.35
Dock7,pass,15312,2692,5.69,2450,6.25,9.33
Dock8,pass,13870,2613,5.31,2393,5.8,8.24
Dock9,pass,1186,231,5.13,217,5.47,9.01
Dohh,pass,6309,951,6.63,821,7.68,11.85
Dok1,pass,6788,1435,4.73,1338,5.07,7.49
Dok2,pass,15184,2404,6.32,2145,7.08,12.33
Dok3,pass,19397,4224,4.59,3930,4.94,10.4
Dok4,pass,1266,294,4.31,279,4.54,7.81
Dok5,pass,87,22,3.95,21,4.14,12.0
Dok6,pass,86,14,6.14,14,6.14,11.29
Dok7,low_depth,2,2,1.0,2,1.0,0.0
Dolk,pass,1961,398,4.93,374,5.24,8.12
Dolpp1,pass,2792,552,5.06,522,5.35,10.3
Donson,pass,2883,595,4.85,551,5.23,8.67
Dopey1,pass,1182,273,4.33,254,4.65,8.08
Dopey2,pass,11743,2265,5.18,2066,5.68,9.77
Dot1l,pass,29213,5261,5.55,4783,6.11,11.14
Dpagt1,pass,5006,1001,5.0,932,5.37,8.88
Dpep1,pass,4664,827,5.64,737,6.33,11.02
Dpep2,pass,13993,2215,6.32,1971,7.1,11.39
Dpep2nb,pass,64,13,4.92,11,5.82,11.6
Dpep3,pass,70,19,3.68,18,3.89,8.43
Dpf1,pass,448,105,4.27,98,4.57,11.0
Dpf2,pass,20387,3898,5.23,3551,5.74,9.24
Dpf3,low_depth,21,11,1.91,10,2.1,3.75
Dph1,pass,66,9,7.33,8,8.25,30.0
Dph2,pass,620,105,5.9,93,6.67,9.23
Dph3,pass,18666,3209,5.82,2930,6.37,9.91
Dph3b-ps,low_depth,8,8,1.0,8,1.0,0.0
Dph5,pass,1981,428,4.63,389,5.09,8.73
Dph6,pass,6248,1030,6.07,933,6.7,11.03
Dph7,pass,903,147,6.14,132,6.84,9.97
Dpm1,pass,1162,270,4.3,247,4.7,8.75
Dpm2,pass,24892,3725,6.68,3257,7.64,12.28
Dpm3,pass,7653,1472,5.2,1381,5.54,10.32
Dpp10,pass,39,25,1.56,25,1.56,4.5
Dpp3,pass,11577,2028,5.71,1853,6.25,9.48
Dpp4,pass,1695,285,5.95,258,6.57,10.45
Dpp6,pass,125,33,3.79,32,3.91,8.15
Dpp7,pass,16452,3470,4.74,3194,5.15,9.1
Dpp8,pass,9569,1717,5.57,1577,6.07,10.44
Dpp9,pass,5758,1118,5.15,1033,5.57,9.17
Dppa1,low_depth,3,3,1.0,3,1.0,0.0
Dppa2,pass,121,31,3.9,30,4.03,12.38
Dppa4,pass,12,2,6.0,2,6.0,6.0
Dpt,pass,12885,2477,5.2,2263,5.69,9.61
Dpy19l1,pass,5978,1038,5.76,946,6.32,11.02
Dpy19l2,pass,23,4,5.75,4,5.75,10.5
Dpy19l3,pass,5705,837,6.82,739,7.72,12.18
Dpy19l4,pass,3357,655,5.13,613,5.48,8.82
Dpy30,pass,8685,1736,5.0,1609,5.4,8.06
Dpyd,pass,120,40,3.0,39,3.08,8.36
Dpys,pass,1931,362,5.33,334,5.78,8.98
Dpysl2,pass,22478,4033,5.57,3738,6.01,10.38
Dpysl3,pass,19633,3053,6.43,2697,7.28,11.35
Dpysl4,low_depth,5,5,1.0,5,1.0,0.0
Dpysl5,low_depth,10,10,1.0,10,1.0,0.0
Dqx1,pass,484,157,3.08,149,3.25,7.32
Dr1,pass,8404,1630,5.16,1477,5.69,9.12
Dram1,pass,34320,6431,5.34,5883,5.83,9.08
Dram2,pass,16997,3040,5.59,2788,6.1,9.6
Drap1,pass,40734,8198,4.97,7569,5.38,9.26
Draxin,pass,1515,302,5.02,282,5.37,9.17
Drc1,low_depth,2,2,1.0,2,1.0,0.0
Drc3,pass,34,4,8.5,4,8.5,8.5
Drc7,pass,10,4,2.5,4,2.5,7.0
Drd1,pass,112,34,3.29,32,3.5,6.33
Drd2,pass,116,12,9.67,12,9.67,14.0
Drd4,pass,100,19,5.26,14,7.14,15.33
Drd5,low_depth,5,5,1.0,5,1.0,0.0
Drg1,pass,9295,1801,5.16,1640,5.67,9.51
Drg2,pass,2278,551,4.13,528,4.31,7.53
Drosha,pass,2987,612,4.88,573,5.21,8.99
Drp2,pass,46,14,3.29,13,3.54,12.0
Drr1,low_depth,22,18,1.22,18,1.22,3.0
Dsc1,pass,55,26,2.12,26,2.12,4.62
Dsc2,pass,883,152,5.81,132,6.69,10.05
Dsc3,pass,417,112,3.72,99,4.21,6.78
Dscam,pass,45,10,4.5,10,4.5,8.0
Dscaml1,low_depth,20,19,1.05,19,1.05,2.0
Dscc1,pass,124,37,3.35,35,3.54,5.68
Dscr3,pass,6951,1407,4.94,1298,5.36,7.8
Dse,pass,22472,3190,7.04,2836,7.92,13.62
Dsel,pass,3893,675,5.77,609,6.39,9.9
Dsg1a,low_depth,6,5,1.2,5,1.2,2.0
Dsg1b,pass,16,3,5.33,2,8.0,15.0
Dsg1c,low_depth,3,2,1.5,2,1.5,2.0
Dsg2,pass,174,38,4.58,36,4.83,10.86
Dsg3,pass,275,58,4.74,51,5.39,8.23
Dsg4,low_depth,3,3,1.0,3,1.0,0.0
Dsn1,pass,918,162,5.67,149,6.16,9.64
Dsp,pass,18710,3433,5.45,3060,6.11,9.71
Dspp,low_depth,4,4,1.0,4,1.0,0.0
Dst,pass,39122,7210,5.43,6529,5.99,9.44
Dstn,pass,75085,12194,6.16,10864,6.91,10.13
Dstyk,pass,2772,649,4.27,613,4.52,8.2
Dtd1,pass,1245,230,5.41,203,6.13,9.4
Dtd2,pass,2116,412,5.14,386,5.48,8.76
Dthd1,low_depth,1,1,1.0,1,1.0,0.0
Dtl,pass,465,100,4.65,95,4.89,10.02
Dtna,pass,114,47,2.43,47,2.43,9.38
Dtnb,pass,1427,316,4.52,294,4.85,9.09
Dtnbos,pass,56,14,4.0,12,4.67,15.67
Dtnbp1,pass,27980,4920,5.69,4484,6.24,10.15
Dtwd1,pass,1645,322,5.11,304,5.41,7.95
Dtwd2,pass,584,115,5.08,105,5.56,9.71
Dtx1,pass,12,9,1.33,9,1.33,4.0
Dtx2,pass,12300,2009,6.12,1771,6.95,11.11
Dtx3,pass,13952,3468,4.02,3259,4.28,8.32
Dtx3l,pass,18167,3030,6.0,2702,6.72,10.09
Dtx4,pass,45613,8826,5.17,8092,5.64,8.59
Dtymk,pass,4622,963,4.8,898,5.15,7.83
Dubr,pass,15997,3030,5.28,2782,5.75,9.5
Duox1,pass,381,70,5.44,64,5.95,12.74
Duox2,low_depth,22,12,1.83,12,1.83,3.0
Duoxa1,pass,450,90,5.0,83,5.42,12.12
Duoxa2,low_depth,4,4,1.0,4,1.0,0.0
Dus1l,pass,1956,471,4.15,454,4.31,6.98
Dus2,pass,1707,301,5.67,273,6.25,10.82
Dus3l,pass,2262,534,4.24,501,4.51,8.9
Dus4l,pass,461,88,5.24,81,5.69,9.84
Dusp1,pass,921533,154148,5.98,138135,6.67,10.35
Dusp10,pass,1072,254,4.22,246,4.36,7.88
Dusp11,pass,36133,5790,6.24,5154,7.01,10.59
Dusp12,pass,3723,608,6.12,551,6.76,9.67
Dusp13,pass,238,39,6.1,33,7.21,9.54
Dusp14,pass,389,108,3.6,104,3.74,6.94
Dusp15,pass,58,16,3.62,13,4.46,10.0
Dusp16,pass,103521,17110,6.05,15331,6.75,10.47
Dusp18,pass,1368,267,5.12,244,5.61,9.45
Dusp19,pass,954,181,5.27,163,5.85,10.42
Dusp2,pass,235279,30278,7.77,26279,8.95,13.27
Dusp22,pass,2893,475,6.09,430,6.73,11.48
Dusp23,pass,3194,492,6.49,445,7.18,12.08
Dusp26,pass,148,23,6.43,23,6.43,10.62
Dusp27,pass,42,13,3.23,13,3.23,8.25
Dusp28,pass,1350,193,6.99,169,7.99,12.47
Dusp3,pass,15220,3460,4.4,3195,4.76,7.63
Dusp4,pass,6076,1088,5.58,971,6.26,9.99
Dusp5,pass,39212,11809,3.32,11166,3.51,5.39
Dusp6,pass,25636,4588,5.59,4170,6.15,11.06
Dusp7,pass,3616,659,5.49,605,5.98,10.56
Dusp8,pass,1145,227,5.04,208,5.5,10.97
Dusp9,pass,79,20,3.95,18,4.39,11.17
Dut,pass,3239,664,4.88,610,5.31,7.99
Duxf3,low_depth,3,3,1.0,3,1.0,0.0
Dvl1,pass,4519,1042,4.34,965,4.68,9.11
Dvl2,pass,9379,1892,4.96,1729,5.42,8.53
Dvl3,pass,10767,1919,5.61,1740,6.19,10.14
Dxo,pass,6821,1276,5.35,1163,5.87,10.51
Dydc2,pass,23,5,4.6,5,4.6,19.0
Dym,pass,3649,809,4.51,744,4.9,7.97
Dync1h1,pass,19620,3919,5.01,3594,5.46,9.73
Dync1i1,low_depth,14,13,1.08,13,1.08,2.0
Dync1i2,pass,58018,9445,6.14,8425,6.89,10.91
Dync1li1,pass,21937,4075,5.38,3757,5.84,9.22
Dync1li2,pass,16019,2902,5.52,2626,6.1,10.57
Dync2h1,pass,1519,325,4.67,298,5.1,8.4
Dync2li1,pass,558,96,5.81,89,6.27,8.69
Dynll1,pass,56894,10125,5.62,9186,6.19,10.34
Dynll2,pass,11725,2465,4.76,2271,5.16,8.87
Dynlrb1,pass,44080,8724,5.05,8025,5.49,7.84
Dynlrb2,low_depth,12,8,1.5,8,1.5,2.0
Dynlt1-ps1,low_depth,319,235,1.36,234,1.36,3.36
Dynlt1a,pass,818,256,3.2,239,3.42,6.73
Dynlt1b,low_depth,242,162,1.49,160,1.51,2.58
Dynlt1c,low_depth,43,20,2.15,17,2.53,3.36
Dynlt1f,pass,5919,896,6.61,796,7.44,10.26
Dynlt3,pass,26946,4299,6.27,3802,7.09,11.35
Dyrk1a,pass,23359,4301,5.43,3951,5.91,10.27
Dyrk1b,pass,856,172,4.98,156,5.49,9.54
Dyrk2,pass,9444,1846,5.12,1693,5.58,9.12
Dyrk3,pass,188,40,4.7,33,5.7,9.16
Dyrk4,pass,76,19,4.0,16,4.75,9.57
Dysf,pass,1706,271,6.3,246,6.93,11.58
Dytn,low_depth,2,2,1.0,2,1.0,0.0
Dyx1c1,pass,35,11,3.18,9,3.89,9.67
Dzank1,pass,108,23,4.7,22,4.91,7.62
Dzip1,pass,398,126,3.16,122,3.26,6.52
Dzip1l,pass,532,114,4.67,111,4.79,9.96
Dzip3,pass,2406,422,5.7,370,6.5,10.34
E030018B13Rik,pass,6,3,2.0,3,2.0,4.0
E030022I16Rik,pass,3323,817,4.07,756,4.4,7.57
E030024N20Rik,low_depth,39,36,1.08,36,1.08,2.0
E030026E10Rik,pass,46,16,2.88,15,3.07,7.2
E030030I06Rik,pass,2995,508,5.9,469,6.39,12.43
E030032P16Rik,low_depth,8,8,1.0,8,1.0,0.0
E030037K01Rik,pass,65,14,4.64,13,5.0,9.67
E030042O20Rik,pass,558,101,5.52,93,6.0,9.61
E030044B06Rik,pass,18,10,1.8,9,2.0,10.0
E130006D01Rik,low_depth,3,3,1.0,3,1.0,0.0
E130018N17Rik,low_depth,17,7,2.43,7,2.43,3.5
E130101E03Rik,low_depth,2,2,1.0,2,1.0,0.0
E130102H24Rik,pass,920,165,5.58,145,6.34,10.01
E130114P18Rik,low_depth,5,5,1.0,5,1.0,0.0
E130116L18Rik,low_depth,1,1,1.0,1,1.0,0.0
E130119H09Rik,low_depth,1,1,1.0,1,1.0,0.0
E130201H02Rik,pass,38,24,1.58,24,1.58,5.67
E130202H07Rik,low_depth,1,1,1.0,1,1.0,0.0
E130208F15Rik,pass,600,92,6.52,81,7.41,10.79
E130215H24Rik,pass,27,5,5.4,4,6.75,12.5
E130218I03Rik,low_depth,4,3,1.33,3,1.33,2.0
E130304I02Rik,low_depth,1,1,1.0,1,1.0,0.0
E130307A14Rik,pass,1240,289,4.29,274,4.53,8.05
E130308A19Rik,pass,934,171,5.46,151,6.19,11.04
E130309D02Rik,pass,3734,593,6.3,529,7.06,11.47
E130311K13Rik,pass,583,119,4.9,111,5.25,8.49
E130317F20Rik,pass,170,35,4.86,32,5.31,9.12
E230001N04Rik,pass,189,31,6.1,28,6.75,11.06
E230013L22Rik,pass,4049,708,5.72,635,6.38,10.13
E230014E18Rik,pass,221,26,8.5,22,10.05,14.27
E230016K23Rik,pass,396,66,6.0,62,6.39,11.77
E230016M11Rik,pass,236,47,5.02,43,5.49,9.04
E230020A03Rik,pass,50,13,3.85,13,3.85,13.33
E230020D15Rik,pass,12,6,2.0,6,2.0,4.0
E230025N22Rik,pass,678,105,6.46,98,6.92,11.55
E230029C05Rik,pass,11290,1980,5.7,1778,6.35,10.93
E230032D23Rik,pass,7024,1295,5.42,1164,6.03,10.54
E230034D01Rik,low_depth,4,4,1.0,4,1.0,0.0
E2f1,pass,3946,787,5.01,729,5.41,10.24
E2f2,pass,1095,211,5.19,194,5.64,8.45
E2f3,pass,2595,542,4.79,497,5.22,8.44
E2f4,pass,17030,2696,6.32,2438,6.99,13.63
E2f5,pass,1359,301,4.51,284,4.79,8.17
E2f6,pass,2312,437,5.29,394,5.87,8.03
E2f7,pass,733,113,6.49,104,7.05,12.87
E2f8,pass,737,153,4.82,139,5.3,7.64
E330009J07Rik,pass,11726,2075,5.65,1876,6.25,10.58
E330011M16Rik,pass,71,18,3.94,17,4.18,8.71
E330011O21Rik,pass,187,40,4.68,36,5.19,9.39
E330013P04Rik,pass,87,20,4.35,16,5.44,7.45
E330017A01Rik,low_depth,1,1,1.0,1,1.0,0.0
E330018M18Rik,pass,19,2,9.5,1,19.0,19.0
E330020D12Rik,pass,571,185,3.09,175,3.26,6.58
E330021D16Rik,low_depth,15,6,2.5,6,2.5,3.25
E330023G01Rik,pass,10,4,2.5,4,2.5,7.0
E330034G19Rik,low_depth,2,2,1.0,2,1.0,0.0
E330034L11Rik,pass,747,118,6.33,108,6.92,10.26
E330035G20Rik,low_depth,4,4,1.0,4,1.0,0.0
E330037G11Rik,pass,98,24,4.08,21,4.67,6.5
