####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-28 23:08:22
## Sample: 7272
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Gm6244,low_depth,1,1,1.0,1,1.0,0.0
Gm6245,pass,14,2,7.0,2,7.0,13.0
Gm6254,low_depth,2,2,1.0,2,1.0,0.0
Gm6266,pass,79,15,5.27,13,6.08,23.0
Gm6268,low_depth,1,1,1.0,1,1.0,0.0
Gm6272,low_depth,12,12,1.0,12,1.0,0.0
Gm6274,pass,147,62,2.37,60,2.45,6.44
Gm6275,low_depth,1,1,1.0,1,1.0,0.0
Gm6284,pass,17,2,8.5,1,17.0,17.0
Gm6285,low_depth,7,5,1.4,5,1.4,3.0
Gm6290,low_depth,24,17,1.41,16,1.5,2.6
Gm6291,low_depth,3,2,1.5,2,1.5,2.0
Gm6298,low_depth,2,1,2.0,1,2.0,2.0
Gm6308,pass,15,6,2.5,5,3.0,4.33
Gm6316,pass,5,1,5.0,1,5.0,5.0
Gm6321,low_depth,2,2,1.0,2,1.0,0.0
Gm6322,low_depth,1,1,1.0,1,1.0,0.0
Gm6325,low_depth,1,1,1.0,1,1.0,0.0
Gm6333,low_depth,7,5,1.4,5,1.4,2.0
Gm6335,low_depth,3,3,1.0,3,1.0,0.0
Gm6341,pass,551,83,6.64,72,7.65,13.95
Gm6342,low_depth,16,14,1.14,14,1.14,2.0
Gm6344,low_depth,1,1,1.0,1,1.0,0.0
Gm6345,pass,48,5,9.6,4,12.0,23.0
Gm6353,low_depth,1,1,1.0,1,1.0,0.0
Gm6361,low_depth,1,1,1.0,1,1.0,0.0
Gm6363,low_depth,1,1,1.0,1,1.0,0.0
Gm6368,low_depth,16,13,1.23,13,1.23,2.0
Gm6376,low_depth,1,1,1.0,1,1.0,0.0
Gm6377,pass,664,90,7.38,76,8.74,12.31
Gm6378,low_depth,4,4,1.0,4,1.0,0.0
Gm6382,low_depth,2,2,1.0,2,1.0,0.0
Gm6392,pass,168,37,4.54,32,5.25,10.71
Gm6394,pass,56,13,4.31,13,4.31,15.33
Gm6407,low_depth,2,2,1.0,2,1.0,0.0
Gm6411,low_depth,1,1,1.0,1,1.0,0.0
Gm6419,pass,22,6,3.67,5,4.4,5.25
Gm6421,low_depth,1,1,1.0,1,1.0,0.0
Gm6425,pass,63,8,7.88,8,7.88,14.75
Gm6426,pass,33,3,11.0,2,16.5,32.0
Gm6427,low_depth,2,1,2.0,1,2.0,2.0
Gm6428,pass,7,3,2.33,3,2.33,5.0
Gm6429,low_depth,1,1,1.0,1,1.0,0.0
Gm6430,low_depth,1,1,1.0,1,1.0,0.0
Gm6433,low_depth,5,5,1.0,5,1.0,0.0
Gm6434,pass,104,8,13.0,7,14.86,20.4
Gm6436,low_depth,2,2,1.0,2,1.0,0.0
Gm6441,pass,9,1,9.0,1,9.0,9.0
Gm6443,low_depth,3,3,1.0,3,1.0,0.0
Gm6444,pass,11,5,2.2,5,2.2,4.0
Gm6445,pass,13,4,3.25,4,3.25,10.0
Gm6450,low_depth,2,2,1.0,2,1.0,0.0
Gm6451,low_depth,6,6,1.0,6,1.0,0.0
Gm6457,low_depth,3,3,1.0,3,1.0,0.0
Gm6461,low_depth,2,2,1.0,2,1.0,0.0
Gm6462,low_depth,13,11,1.18,11,1.18,2.0
Gm6472,pass,157,57,2.75,54,2.91,6.42
Gm6474,pass,149,31,4.81,24,6.21,11.42
Gm6477,pass,155,22,7.05,18,8.61,14.7
Gm6485,low_depth,21,11,1.91,11,1.91,3.5
Gm6493,low_depth,2,1,2.0,1,2.0,2.0
Gm6494,pass,18,4,4.5,3,6.0,8.5
Gm6500,pass,19,17,1.12,16,1.19,4.0
Gm6501,pass,50,9,5.56,9,5.56,9.2
Gm6503,pass,25,2,12.5,2,12.5,24.0
Gm6505,low_depth,5,2,2.5,2,2.5,2.5
Gm6517,pass,28,4,7.0,3,9.33,26.0
Gm6520,low_depth,12,12,1.0,12,1.0,0.0
Gm6524,low_depth,2,2,1.0,2,1.0,0.0
Gm6525,pass,62,15,4.13,14,4.43,9.0
Gm6533,low_depth,5,5,1.0,5,1.0,0.0
Gm6542,pass,148,49,3.02,48,3.08,6.88
Gm6543,pass,122,73,1.67,72,1.69,6.56
Gm6546,low_depth,1,1,1.0,1,1.0,0.0
Gm6548,pass,59,16,3.69,15,3.93,9.8
Gm6555,pass,42,5,8.4,4,10.5,13.67
Gm6563,pass,395,76,5.2,72,5.49,9.5
Gm6564,low_depth,10,9,1.11,9,1.11,2.0
Gm6568,low_depth,6,4,1.5,4,1.5,3.0
Gm6578,low_depth,2,2,1.0,2,1.0,0.0
Gm6579,low_depth,1,1,1.0,1,1.0,0.0
Gm6580,low_depth,3,1,3.0,1,3.0,3.0
Gm6581,low_depth,4,4,1.0,4,1.0,0.0
Gm6607,pass,110,40,2.75,36,3.06,6.29
Gm6612,low_depth,2,2,1.0,2,1.0,0.0
Gm6616,pass,37,9,4.11,8,4.62,10.67
Gm6621,low_depth,1,1,1.0,1,1.0,0.0
Gm6623,low_depth,1,1,1.0,1,1.0,0.0
Gm6625,low_depth,2,2,1.0,2,1.0,0.0
Gm6627,low_depth,3,3,1.0,3,1.0,0.0
Gm6630,low_depth,1,1,1.0,1,1.0,0.0
Gm6634,pass,56,4,14.0,4,14.0,27.0
Gm6641,low_depth,1,1,1.0,1,1.0,0.0
Gm6645,pass,19,4,4.75,4,4.75,8.5
Gm6649,pass,32,7,4.57,5,6.4,10.0
Gm6654,low_depth,5,4,1.25,4,1.25,2.0
Gm6655,low_depth,2,1,2.0,1,2.0,2.0
Gm6658,low_depth,3,1,3.0,1,3.0,3.0
Gm6677,pass,114,15,7.6,13,8.77,15.43
Gm6680,low_depth,2,1,2.0,1,2.0,2.0
Gm6681,pass,42,8,5.25,7,6.0,36.0
Gm6682,low_depth,1,1,1.0,1,1.0,0.0
Gm6689,low_depth,5,5,1.0,5,1.0,0.0
Gm6693,low_depth,1,1,1.0,1,1.0,0.0
Gm6695,low_depth,1,1,1.0,1,1.0,0.0
Gm6704,low_depth,5,5,1.0,5,1.0,0.0
Gm6706,low_depth,1,1,1.0,1,1.0,0.0
Gm6710,pass,198,26,7.62,22,9.0,14.54
Gm6712,low_depth,1,1,1.0,1,1.0,0.0
Gm6713,pass,56,3,18.67,3,18.67,27.5
Gm6722,low_depth,1,1,1.0,1,1.0,0.0
Gm6733,low_depth,2,2,1.0,2,1.0,0.0
Gm6734,low_depth,1,1,1.0,1,1.0,0.0
Gm6741,low_depth,6,5,1.2,5,1.2,2.0
Gm6745,pass,41,13,3.15,13,3.15,10.33
Gm6749,pass,173,24,7.21,19,9.11,15.0
Gm6755,low_depth,1,1,1.0,1,1.0,0.0
Gm6757,low_depth,14,7,2.0,7,2.0,3.33
Gm6758,low_depth,1,1,1.0,1,1.0,0.0
Gm6767,low_depth,2,2,1.0,2,1.0,0.0
Gm6771,low_depth,3,3,1.0,3,1.0,0.0
Gm6776,pass,25,4,6.25,4,6.25,6.25
Gm6781,low_depth,1,1,1.0,1,1.0,0.0
Gm6786,low_depth,15,5,3.0,5,3.0,3.5
Gm6787,low_depth,3,3,1.0,3,1.0,0.0
Gm6788,pass,24,4,6.0,4,6.0,21.0
Gm6793,low_depth,4,4,1.0,4,1.0,0.0
Gm6794,pass,526,70,7.51,61,8.62,17.03
Gm6807,pass,481,95,5.06,85,5.66,10.0
Gm6808,pass,48,7,6.86,7,6.86,11.25
Gm6822,low_depth,7,7,1.0,7,1.0,0.0
Gm6828,pass,54,3,18.0,3,18.0,52.0
Gm6847,low_depth,1,1,1.0,1,1.0,0.0
Gm6851,pass,9,3,3.0,3,3.0,7.0
Gm6855,low_depth,7,5,1.4,5,1.4,3.0
Gm6863,pass,1471,280,5.25,256,5.75,9.62
Gm6867,low_depth,23,22,1.05,22,1.05,2.0
Gm6869,low_depth,2,2,1.0,2,1.0,0.0
Gm6877,low_depth,2,2,1.0,2,1.0,0.0
Gm6884,low_depth,4,3,1.33,3,1.33,2.0
Gm6887,low_depth,2,2,1.0,2,1.0,0.0
Gm6893,low_depth,2,1,2.0,1,2.0,2.0
Gm6900,pass,126,69,1.83,68,1.85,4.62
Gm6903,low_depth,1,1,1.0,1,1.0,0.0
Gm6905,low_depth,8,7,1.14,7,1.14,2.0
Gm6906,pass,9,2,4.5,2,4.5,4.5
Gm6913,low_depth,11,11,1.0,11,1.0,0.0
Gm6916,pass,51,20,2.55,18,2.83,12.0
Gm6919,low_depth,1,1,1.0,1,1.0,0.0
Gm6921,pass,24,12,2.0,10,2.4,15.0
Gm6929,low_depth,2,2,1.0,2,1.0,0.0
Gm6931,low_depth,1,1,1.0,1,1.0,0.0
Gm6934,low_depth,1,1,1.0,1,1.0,0.0
Gm6944,pass,11,6,1.83,5,2.2,7.0
Gm6946,low_depth,9,9,1.0,9,1.0,0.0
Gm6964,low_depth,1,1,1.0,1,1.0,0.0
Gm6967,low_depth,2,2,1.0,2,1.0,0.0
Gm6977,pass,431,141,3.06,131,3.29,5.76
Gm6979,low_depth,1,1,1.0,1,1.0,0.0
Gm6981,low_depth,1,1,1.0,1,1.0,0.0
Gm6983,low_depth,7,7,1.0,7,1.0,0.0
Gm6987,pass,11,8,1.38,8,1.38,4.0
Gm6988,pass,431,73,5.9,63,6.84,12.5
Gm6990,low_depth,1,1,1.0,1,1.0,0.0
Gm6997,pass,4,1,4.0,1,4.0,4.0
Gm7002,pass,56,9,6.22,8,7.0,17.0
Gm7004,pass,7,1,7.0,1,7.0,7.0
Gm7008,pass,34,5,6.8,3,11.33,16.5
Gm7027,pass,59,32,1.84,31,1.9,6.6
Gm7034,pass,58,9,6.44,7,8.29,18.0
Gm7039,low_depth,1,1,1.0,1,1.0,0.0
Gm7041,pass,19,6,3.17,6,3.17,7.5
Gm7042,low_depth,1,1,1.0,1,1.0,0.0
Gm7043,low_depth,16,15,1.07,15,1.07,2.0
Gm7047,low_depth,2,2,1.0,2,1.0,0.0
Gm7048,low_depth,2,2,1.0,2,1.0,0.0
Gm7049,low_depth,7,4,1.75,3,2.33,3.0
Gm7065,pass,628,76,8.26,63,9.97,16.27
Gm7067,pass,20,6,3.33,6,3.33,4.5
Gm7071,pass,111,9,12.33,9,12.33,15.57
Gm7072,pass,807,66,12.23,51,15.82,19.0
Gm7073,low_depth,1,1,1.0,1,1.0,0.0
Gm7079,low_depth,17,16,1.06,16,1.06,2.0
Gm7082,low_depth,16,15,1.07,15,1.07,2.0
Gm7091,low_depth,13,12,1.08,12,1.08,2.0
Gm7099,low_depth,1,1,1.0,1,1.0,0.0
Gm7108,low_depth,4,4,1.0,4,1.0,0.0
Gm7117,pass,35,15,2.33,14,2.5,5.2
Gm7118,low_depth,2,2,1.0,2,1.0,0.0
Gm7123,pass,90,17,5.29,15,6.0,16.0
Gm7128,low_depth,1,1,1.0,1,1.0,0.0
Gm7143,pass,12,8,1.5,8,1.5,5.0
Gm7150,low_depth,4,2,2.0,2,2.0,3.0
Gm7160,pass,283,16,17.69,12,23.58,28.1
Gm7166,low_depth,2,2,1.0,2,1.0,0.0
Gm7167,low_depth,1,1,1.0,1,1.0,0.0
Gm7172,pass,30,10,3.0,9,3.33,11.5
Gm7180,low_depth,1,1,1.0,1,1.0,0.0
Gm7183,low_depth,6,5,1.2,5,1.2,2.0
Gm7189,low_depth,1,1,1.0,1,1.0,0.0
Gm7190,pass,14,2,7.0,2,7.0,13.0
Gm7198,pass,151,24,6.29,20,7.55,17.38
Gm7204,low_depth,20,15,1.33,15,1.33,2.25
Gm7206,low_depth,3,3,1.0,3,1.0,0.0
Gm7212,low_depth,5,3,1.67,3,1.67,2.0
Gm7219,pass,716,87,8.23,73,9.81,19.37
Gm7222,pass,49,4,12.25,4,12.25,23.5
Gm7224,low_depth,1,1,1.0,1,1.0,0.0
Gm7232,low_depth,2,2,1.0,2,1.0,0.0
Gm7239,low_depth,1,1,1.0,1,1.0,0.0
Gm7240,pass,39,3,13.0,3,13.0,19.0
Gm7251,low_depth,4,4,1.0,4,1.0,0.0
Gm7252,low_depth,1,1,1.0,1,1.0,0.0
Gm7255,low_depth,3,3,1.0,3,1.0,0.0
Gm7266,low_depth,17,17,1.0,17,1.0,0.0
Gm7285,pass,23,17,1.35,17,1.35,4.0
Gm7286,low_depth,3,3,1.0,3,1.0,0.0
Gm7287,pass,232,42,5.52,37,6.27,10.75
Gm7289,pass,99,18,5.5,17,5.82,11.25
Gm7290,low_depth,6,6,1.0,6,1.0,0.0
Gm7291,low_depth,1,1,1.0,1,1.0,0.0
Gm7292,pass,55,9,6.11,8,6.88,24.5
Gm7299,pass,149,38,3.92,36,4.14,12.3
Gm7308,pass,40,12,3.33,11,3.64,5.83
Gm7312,low_depth,23,19,1.21,19,1.21,2.0
Gm732,low_depth,1,1,1.0,1,1.0,0.0
Gm7324,pass,33,11,3.0,11,3.0,6.5
Gm7327,low_depth,5,4,1.25,4,1.25,2.0
Gm7331,low_depth,10,9,1.11,9,1.11,2.0
Gm7335,low_depth,6,3,2.0,3,2.0,2.5
Gm7336,low_depth,40,32,1.25,31,1.29,2.8
Gm7340,low_depth,2,2,1.0,2,1.0,0.0
Gm7351,pass,590,85,6.94,78,7.56,13.49
Gm7363,pass,89,36,2.47,35,2.54,4.6
Gm7367,low_depth,1,1,1.0,1,1.0,0.0
Gm7369,pass,6,2,3.0,2,3.0,5.0
Gm7380,low_depth,13,13,1.0,13,1.0,0.0
Gm7384,low_depth,8,7,1.14,7,1.14,2.0
Gm7389,low_depth,2,2,1.0,2,1.0,0.0
Gm7392,low_depth,11,10,1.1,10,1.1,2.0
Gm7393,low_depth,1,1,1.0,1,1.0,0.0
Gm7399,low_depth,1,1,1.0,1,1.0,0.0
Gm7407,low_depth,13,9,1.44,9,1.44,2.33
Gm7412,low_depth,1,1,1.0,1,1.0,0.0
Gm7413,low_depth,11,10,1.1,10,1.1,2.0
Gm7416,pass,27,5,5.4,4,6.75,12.5
Gm7418,low_depth,10,9,1.11,9,1.11,2.0
Gm7420,pass,50,4,12.5,4,12.5,16.33
Gm7422,low_depth,1,1,1.0,1,1.0,0.0
Gm7424,pass,131,43,3.05,42,3.12,10.89
Gm7429,low_depth,111,72,1.54,72,1.54,3.17
Gm7434,pass,114,39,2.92,37,3.08,13.83
Gm7435,low_depth,1,1,1.0,1,1.0,0.0
Gm7436,low_depth,2,2,1.0,2,1.0,0.0
Gm7441,pass,5,1,5.0,1,5.0,5.0
Gm7443,pass,95,7,13.57,7,13.57,30.33
Gm7449,pass,58,17,3.41,16,3.62,6.25
Gm7452,low_depth,1,1,1.0,1,1.0,0.0
Gm7456,low_depth,1,1,1.0,1,1.0,0.0
Gm7461,low_depth,1,1,1.0,1,1.0,0.0
Gm7481,low_depth,2,2,1.0,2,1.0,0.0
Gm7482,low_depth,4,3,1.33,3,1.33,2.0
Gm7488,pass,68,11,6.18,11,6.18,12.4
Gm7494,low_depth,1,1,1.0,1,1.0,0.0
Gm7495,pass,38,9,4.22,9,4.22,10.67
Gm7496,pass,44,11,4.0,9,4.89,6.0
Gm7497,low_depth,4,3,1.33,3,1.33,2.0
Gm7499,low_depth,2,1,2.0,1,2.0,2.0
Gm7502,pass,6,2,3.0,2,3.0,5.0
Gm7504,low_depth,7,7,1.0,7,1.0,0.0
Gm7507,low_depth,1,1,1.0,1,1.0,0.0
Gm7508,low_depth,2,2,1.0,2,1.0,0.0
Gm7512,pass,5,1,5.0,1,5.0,5.0
Gm7514,pass,8,1,8.0,1,8.0,8.0
Gm7530,low_depth,3,3,1.0,3,1.0,0.0
Gm7535,low_depth,1,1,1.0,1,1.0,0.0
Gm7536,low_depth,2,2,1.0,2,1.0,0.0
Gm7539,pass,80,33,2.42,31,2.58,9.17
Gm7551,low_depth,4,2,2.0,2,2.0,3.0
Gm7556,low_depth,3,3,1.0,3,1.0,0.0
Gm7557,low_depth,1,1,1.0,1,1.0,0.0
Gm7558,pass,41,4,10.25,4,10.25,38.0
Gm7560,pass,20,4,5.0,4,5.0,9.0
Gm7561,low_depth,1,1,1.0,1,1.0,0.0
Gm7562,low_depth,5,4,1.25,4,1.25,2.0
Gm7565,pass,130,43,3.02,42,3.1,5.4
Gm7570,pass,28,5,5.6,4,7.0,13.0
Gm7582,pass,14,2,7.0,1,14.0,14.0
Gm7587,low_depth,1,1,1.0,1,1.0,0.0
Gm7589,low_depth,18,16,1.12,16,1.12,2.0
Gm7593,low_depth,4,3,1.33,3,1.33,2.0
Gm7598,low_depth,1,1,1.0,1,1.0,0.0
Gm7599,low_depth,2,2,1.0,2,1.0,0.0
Gm7600,pass,76,16,4.75,14,5.43,13.4
Gm7604,low_depth,1,1,1.0,1,1.0,0.0
Gm7607,low_depth,3,1,3.0,1,3.0,3.0
Gm7609,low_depth,21,20,1.05,20,1.05,2.0
Gm7613,low_depth,9,9,1.0,9,1.0,0.0
Gm7614,low_depth,2,2,1.0,2,1.0,0.0
Gm7618,pass,370,68,5.44,60,6.17,19.24
Gm7619,pass,46,17,2.71,15,3.07,5.43
Gm7621,pass,391,52,7.52,45,8.69,19.21
Gm7622,pass,11,2,5.5,2,5.5,10.0
Gm7624,low_depth,8,7,1.14,7,1.14,2.0
Gm7628,low_depth,1,1,1.0,1,1.0,0.0
Gm7633,pass,23,8,2.88,8,2.88,8.5
Gm7634,low_depth,6,6,1.0,6,1.0,0.0
Gm7638,pass,257,26,9.88,20,12.85,16.8
Gm7644,low_depth,2,2,1.0,2,1.0,0.0
Gm765,pass,18,1,18.0,1,18.0,18.0
Gm7656,low_depth,1,1,1.0,1,1.0,0.0
Gm7658,pass,247,61,4.05,55,4.49,7.4
Gm7664,low_depth,1,1,1.0,1,1.0,0.0
Gm7665,low_depth,5,5,1.0,5,1.0,0.0
Gm7670,low_depth,9,8,1.12,8,1.12,2.0
Gm7672,low_depth,1,1,1.0,1,1.0,0.0
Gm7675,pass,211,57,3.7,55,3.84,6.2
Gm7676,pass,30,11,2.73,10,3.0,6.0
Gm7680,pass,9,2,4.5,2,4.5,8.0
Gm7684,low_depth,1,1,1.0,1,1.0,0.0
Gm7688,low_depth,11,11,1.0,11,1.0,0.0
Gm7690,low_depth,1,1,1.0,1,1.0,0.0
Gm7691,pass,279,40,6.98,36,7.75,21.25
Gm7693,low_depth,1,1,1.0,1,1.0,0.0
Gm7694,pass,239,18,13.28,14,17.07,23.5
Gm7695,low_depth,18,15,1.2,15,1.2,2.0
Gm7707,pass,20,4,5.0,4,5.0,9.0
Gm7712,low_depth,1,1,1.0,1,1.0,0.0
Gm7721,pass,21,6,3.5,5,4.2,17.0
Gm7722,low_depth,2,2,1.0,2,1.0,0.0
Gm7730,pass,47,18,2.61,18,2.61,8.25
Gm7731,low_depth,1,1,1.0,1,1.0,0.0
Gm7733,pass,24,10,2.4,9,2.67,4.0
Gm7745,low_depth,1,1,1.0,1,1.0,0.0
Gm7748,low_depth,1,1,1.0,1,1.0,0.0
Gm7751,low_depth,1,1,1.0,1,1.0,0.0
Gm7754,low_depth,1,1,1.0,1,1.0,0.0
Gm7760,low_depth,23,17,1.35,17,1.35,2.2
Gm7761,low_depth,1,1,1.0,1,1.0,0.0
Gm7765,low_depth,1,1,1.0,1,1.0,0.0
Gm7769,pass,27,4,6.75,4,6.75,24.0
Gm7776,pass,30,7,4.29,6,5.0,9.0
Gm7778,low_depth,1,1,1.0,1,1.0,0.0
Gm7780,low_depth,6,6,1.0,6,1.0,0.0
Gm7783,low_depth,4,4,1.0,4,1.0,0.0
Gm7784,low_depth,1,1,1.0,1,1.0,0.0
Gm7799,low_depth,12,12,1.0,12,1.0,0.0
Gm7807,low_depth,1,1,1.0,1,1.0,0.0
Gm7808,low_depth,9,8,1.12,8,1.12,2.0
Gm7809,pass,229,20,11.45,15,15.27,17.46
Gm7816,pass,28,18,1.56,17,1.65,6.5
Gm7820,low_depth,1,1,1.0,1,1.0,0.0
Gm7823,low_depth,5,5,1.0,5,1.0,0.0
Gm7831,low_depth,8,8,1.0,8,1.0,0.0
Gm7832,pass,37,18,2.06,18,2.06,4.17
Gm7833,low_depth,2,2,1.0,2,1.0,0.0
Gm7838,low_depth,1,1,1.0,1,1.0,0.0
Gm7841,low_depth,3,3,1.0,3,1.0,0.0
Gm7846,pass,48,8,6.0,6,8.0,15.0
Gm7847,low_depth,4,3,1.33,3,1.33,2.0
Gm7850,low_depth,1,1,1.0,1,1.0,0.0
Gm7857,pass,140,96,1.46,95,1.47,6.62
Gm7858,low_depth,2,2,1.0,2,1.0,0.0
Gm7859,pass,30,3,10.0,3,10.0,14.5
Gm7860,low_depth,2,2,1.0,2,1.0,0.0
Gm7862,pass,8,1,8.0,1,8.0,8.0
Gm7863,low_depth,6,6,1.0,6,1.0,0.0
Gm7867,low_depth,15,14,1.07,14,1.07,2.0
Gm7868,pass,77,36,2.14,36,2.14,5.56
Gm7870,low_depth,3,3,1.0,3,1.0,0.0
Gm7879,pass,90,6,15.0,5,18.0,22.25
Gm7882,low_depth,1,1,1.0,1,1.0,0.0
Gm7890,low_depth,1,1,1.0,1,1.0,0.0
Gm7897,pass,7,1,7.0,1,7.0,7.0
Gm7899,low_depth,6,4,1.5,4,1.5,3.0
Gm7902,low_depth,1,1,1.0,1,1.0,0.0
Gm7908,low_depth,22,12,1.83,12,1.83,3.5
Gm7909,pass,57,16,3.56,15,3.8,6.25
Gm7911,low_depth,2,2,1.0,2,1.0,0.0
Gm7916,low_depth,1,1,1.0,1,1.0,0.0
Gm7924,low_depth,2,2,1.0,2,1.0,0.0
Gm7927,low_depth,6,4,1.5,4,1.5,2.0
Gm7928,pass,195,13,15.0,11,17.73,21.44
Gm7932,pass,7,1,7.0,1,7.0,7.0
Gm7933,low_depth,3,1,3.0,1,3.0,3.0
Gm7936,low_depth,4,3,1.33,3,1.33,2.0
Gm7940,low_depth,1,1,1.0,1,1.0,0.0
Gm7943,pass,50,5,10.0,4,12.5,24.0
Gm7946,pass,19,6,3.17,5,3.8,8.0
Gm7959,pass,19,1,19.0,1,19.0,19.0
Gm7962,low_depth,14,10,1.4,8,1.75,2.5
Gm7964,pass,55,13,4.23,13,4.23,8.0
Gm7965,pass,7,2,3.5,2,3.5,6.0
Gm7967,low_depth,10,9,1.11,9,1.11,2.0
Gm7968,pass,25,1,25.0,1,25.0,25.0
Gm7972,low_depth,2,2,1.0,2,1.0,0.0
Gm7973,low_depth,24,21,1.14,21,1.14,2.0
Gm7984,low_depth,4,2,2.0,2,2.0,3.0
Gm7985,pass,19,3,6.33,3,6.33,17.0
Gm7986,pass,252,114,2.21,111,2.27,4.07
Gm7990,pass,38,16,2.38,15,2.53,12.5
Gm7993,low_depth,21,21,1.0,21,1.0,0.0
Gm7997,low_depth,1,1,1.0,1,1.0,0.0
Gm8000,pass,5,1,5.0,1,5.0,5.0
Gm8004,pass,25,5,5.0,5,5.0,21.0
Gm8013,pass,91,11,8.27,6,15.17,22.25
Gm8019,low_depth,75,53,1.42,52,1.44,3.56
Gm8031,low_depth,8,3,2.67,3,2.67,3.5
Gm8034,low_depth,2,2,1.0,2,1.0,0.0
Gm8041,low_depth,1,1,1.0,1,1.0,0.0
Gm8047,low_depth,1,1,1.0,1,1.0,0.0
Gm805,low_depth,1,1,1.0,1,1.0,0.0
Gm8051,low_depth,1,1,1.0,1,1.0,0.0
Gm8054,low_depth,10,9,1.11,9,1.11,2.0
Gm8055,pass,11,3,3.67,3,3.67,5.0
Gm8062,low_depth,5,5,1.0,5,1.0,0.0
Gm8077,pass,36,2,18.0,1,36.0,36.0
Gm8079,low_depth,1,1,1.0,1,1.0,0.0
Gm8083,low_depth,6,6,1.0,6,1.0,0.0
Gm8087,low_depth,12,12,1.0,12,1.0,0.0
Gm8091,low_depth,1,1,1.0,1,1.0,0.0
Gm8093,pass,37,6,6.17,4,9.25,9.25
Gm8098,pass,16,3,5.33,2,8.0,15.0
Gm8100,low_depth,9,9,1.0,9,1.0,0.0
Gm8101,low_depth,3,3,1.0,3,1.0,0.0
Gm8107,pass,151,25,6.04,23,6.57,19.29
Gm8115,low_depth,1,1,1.0,1,1.0,0.0
Gm8116,low_depth,1,1,1.0,1,1.0,0.0
Gm8121,low_depth,17,12,1.42,12,1.42,2.25
Gm8125,low_depth,18,13,1.38,13,1.38,2.67
Gm8129,low_depth,9,8,1.12,8,1.12,2.0
Gm8132,low_depth,1,1,1.0,1,1.0,0.0
Gm8141,pass,102,19,5.37,17,6.0,43.5
Gm8143,low_depth,1,1,1.0,1,1.0,0.0
Gm8145,pass,37,11,3.36,11,3.36,27.0
Gm8151,low_depth,2,2,1.0,2,1.0,0.0
Gm8152,low_depth,1,1,1.0,1,1.0,0.0
Gm8155,low_depth,2,2,1.0,2,1.0,0.0
Gm816,low_depth,2,2,1.0,2,1.0,0.0
Gm8162,pass,47,17,2.76,17,2.76,6.0
Gm8167,low_depth,2,2,1.0,2,1.0,0.0
Gm8168,pass,29,6,4.83,6,4.83,8.67
Gm8170,low_depth,1,1,1.0,1,1.0,0.0
Gm8171,low_depth,21,21,1.0,21,1.0,0.0
Gm8172,pass,64,38,1.68,38,1.68,6.2
Gm8173,pass,14,6,2.33,5,2.8,5.5
Gm8174,low_depth,2,2,1.0,2,1.0,0.0
Gm8177,low_depth,6,2,3.0,2,3.0,3.0
Gm8182,low_depth,2,2,1.0,2,1.0,0.0
Gm8185,low_depth,7,4,1.75,4,1.75,2.5
Gm8186,pass,2567,226,11.36,174,14.75,22.37
Gm8189,pass,285,24,11.88,15,19.0,23.5
Gm8190,pass,8,2,4.0,2,4.0,7.0
Gm8200,pass,337,74,4.55,69,4.88,7.87
Gm8203,low_depth,2,1,2.0,1,2.0,2.0
Gm8209,pass,68,34,2.0,32,2.12,7.0
Gm8210,pass,45,7,6.43,6,7.5,14.0
Gm8213,pass,40,13,3.08,13,3.08,14.5
Gm8217,low_depth,17,17,1.0,17,1.0,0.0
Gm8225,low_depth,2,2,1.0,2,1.0,0.0
Gm8228,pass,11,3,3.67,3,3.67,9.0
Gm8231,pass,121,19,6.37,16,7.56,16.0
Gm8238,low_depth,2,2,1.0,2,1.0,0.0
Gm8242,pass,14,8,1.75,7,2.0,4.5
Gm8250,pass,473,63,7.51,54,8.76,17.76
Gm8251,pass,14,3,4.67,2,7.0,13.0
Gm8254,low_depth,10,10,1.0,10,1.0,0.0
Gm8255,low_depth,11,11,1.0,11,1.0,0.0
Gm8258,low_depth,5,4,1.25,4,1.25,2.0
Gm8261,low_depth,2,1,2.0,1,2.0,2.0
Gm8268,pass,44,3,14.67,3,14.67,42.0
Gm8275,low_depth,5,5,1.0,5,1.0,0.0
Gm8276,pass,1005,162,6.2,138,7.28,13.75
Gm8277,low_depth,2,1,2.0,1,2.0,2.0
Gm8288,low_depth,2,2,1.0,2,1.0,0.0
Gm8290,low_depth,4,4,1.0,4,1.0,0.0
Gm8292,pass,1075,128,8.4,109,9.86,20.32
Gm8296,low_depth,1,1,1.0,1,1.0,0.0
Gm8302,low_depth,2,2,1.0,2,1.0,0.0
Gm8304,low_depth,2,2,1.0,2,1.0,0.0
Gm8309,low_depth,2,2,1.0,2,1.0,0.0
Gm8312,low_depth,1,1,1.0,1,1.0,0.0
Gm8314,pass,13,2,6.5,1,13.0,13.0
Gm8317,pass,21,18,1.17,18,1.17,4.0
Gm8319,low_depth,12,5,2.4,5,2.4,3.33
Gm8321,low_depth,2,2,1.0,2,1.0,0.0
Gm8325,low_depth,1,1,1.0,1,1.0,0.0
Gm8326,low_depth,6,6,1.0,6,1.0,0.0
Gm8328,low_depth,1,1,1.0,1,1.0,0.0
