####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-12-15 14:02:56
## Sample: 7270
## Reference: index_star_CHR_mouse.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
Igll1,low_depth,1,1,1.0,1,1.0,0.0
Iglon5,pass,1285,141,9.11,109,11.79,15.89
Iglv2,low_depth,1,1,1.0,1,1.0,0.0
Igsf1,pass,6,3,2.0,3,2.0,4.0
Igsf10,pass,9154,1109,8.25,915,10.0,13.46
Igsf11,pass,25,6,4.17,6,4.17,10.5
Igsf23,pass,21,4,5.25,4,5.25,9.5
Igsf3,pass,4814,740,6.51,633,7.61,14.75
Igsf5,pass,22,4,5.5,4,5.5,7.0
Igsf6,pass,7589,1125,6.75,966,7.86,11.17
Igsf8,pass,24187,2624,9.22,2158,11.21,15.55
Igsf9,pass,218,33,6.61,29,7.52,13.6
Igsf9b,pass,69,14,4.93,12,5.75,10.5
Igtp,pass,6969,753,9.25,620,11.24,14.92
Ihh,pass,28,3,9.33,2,14.0,14.0
Iigp1,pass,12988,1923,6.75,1668,7.79,10.3
Ik,pass,19385,2270,8.54,1863,10.41,13.9
Ikbip,pass,17628,2108,8.36,1774,9.94,13.33
Ikbkap,pass,2364,259,9.13,219,10.79,14.32
Ikbkb,pass,8935,1145,7.8,949,9.42,13.34
Ikbke,pass,2804,443,6.33,376,7.46,10.52
Ikbkg,pass,2285,288,7.93,242,9.44,12.67
Ikzf1,pass,14122,1508,9.36,1251,11.29,14.93
Ikzf2,pass,1174,154,7.62,130,9.03,12.86
Ikzf3,pass,108,21,5.14,19,5.68,7.36
Ikzf4,pass,256,43,5.95,33,7.76,12.74
Ikzf5,pass,2469,315,7.84,268,9.21,13.09
Il10,pass,1095,142,7.71,124,8.83,14.12
Il10ra,pass,11225,1623,6.92,1404,8.0,10.81
Il10rb,pass,28422,2981,9.53,2433,11.68,15.9
Il11,pass,1633,197,8.29,158,10.34,13.83
Il11ra1,pass,88633,8939,9.92,7004,12.65,16.09
Il12a,pass,134,15,8.93,14,9.57,13.0
Il12b,pass,333,70,4.76,61,5.46,7.8
Il12rb1,pass,33,7,4.71,6,5.5,10.0
Il12rb2,pass,82,22,3.73,18,4.56,5.92
Il13,pass,85,17,5.0,15,5.67,9.75
Il13ra1,pass,11212,1354,8.28,1125,9.97,13.75
Il13ra2,pass,2481,305,8.13,257,9.65,14.08
Il15,pass,3540,458,7.73,380,9.32,13.3
Il15ra,pass,7065,828,8.53,672,10.51,14.6
Il16,pass,1765,222,7.95,195,9.05,12.06
Il17a,pass,64,9,7.11,8,8.0,12.2
Il17d,pass,344,54,6.37,47,7.32,10.28
Il17f,pass,219,36,6.08,28,7.82,12.94
Il17ra,pass,28612,3354,8.53,2755,10.39,13.89
Il17rb,pass,74,17,4.35,12,6.17,13.4
Il17rc,pass,2295,321,7.15,262,8.76,11.53
Il17rd,pass,782,101,7.74,84,9.31,14.42
Il17re,pass,80,23,3.48,17,4.71,11.5
Il18,pass,1910,311,6.14,271,7.05,9.63
Il18bp,pass,6062,751,8.07,624,9.71,12.77
Il18r1,pass,566,75,7.55,61,9.28,12.48
Il18rap,pass,2805,418,6.71,353,7.95,10.58
Il1a,pass,21137,2816,7.51,2439,8.67,10.99
Il1b,pass,265874,41862,6.35,36263,7.33,10.25
Il1bos,pass,1122,200,5.61,178,6.3,10.25
Il1f10,low_depth,3,1,3.0,1,3.0,3.0
Il1f5,low_depth,2,2,1.0,2,1.0,0.0
Il1f6,pass,59,8,7.38,6,9.83,14.25
Il1f9,pass,5901,886,6.66,770,7.66,10.38
Il1r1,pass,13295,2136,6.22,1880,7.07,10.05
Il1r2,pass,79580,9962,7.99,8245,9.65,13.21
Il1rap,pass,5291,700,7.56,589,8.98,12.67
Il1rapl1,low_depth,3,3,1.0,3,1.0,0.0
Il1rl1,pass,3568,359,9.94,295,12.09,16.01
Il1rl2,pass,5243,672,7.8,568,9.23,12.21
Il1rn,pass,58566,8621,6.79,7506,7.8,10.73
Il2,pass,563,134,4.2,128,4.4,8.91
Il20,low_depth,1,1,1.0,1,1.0,0.0
Il20ra,pass,83,7,11.86,6,13.83,26.67
Il20rb,pass,885,88,10.06,65,13.62,18.83
Il21,low_depth,3,3,1.0,3,1.0,0.0
Il21r,pass,5983,668,8.96,531,11.27,15.12
Il22,pass,203,38,5.34,35,5.8,12.2
Il22ra2,pass,157,16,9.81,15,10.47,16.78
Il23a,pass,6745,894,7.54,751,8.98,12.29
Il23r,pass,19,4,4.75,4,4.75,6.0
Il24,low_depth,15,15,1.0,15,1.0,0.0
Il27,pass,556,77,7.22,66,8.42,13.56
Il27ra,pass,573,98,5.85,89,6.44,9.34
Il2ra,pass,1356,209,6.49,178,7.62,10.66
Il2rb,pass,3821,456,8.38,380,10.06,12.62
Il2rg,pass,19014,2371,8.02,1995,9.53,12.37
Il31ra,pass,29,11,2.64,10,2.9,10.5
Il33,pass,33646,3914,8.6,3240,10.38,13.75
Il34,pass,3094,360,8.59,293,10.56,13.07
Il3ra,pass,8027,844,9.51,664,12.09,16.06
Il4,pass,74,11,6.73,8,9.25,17.5
Il4i1,pass,261,28,9.32,24,10.88,17.93
Il4ra,pass,19548,2350,8.32,1946,10.05,13.47
Il5,pass,20,3,6.67,3,6.67,6.67
Il6,pass,5266,968,5.44,863,6.1,9.29
Il6ra,pass,16935,2089,8.11,1738,9.74,12.65
Il6st,pass,34279,4100,8.36,3408,10.06,13.48
Il7,pass,174,20,8.7,16,10.88,13.15
Il7r,pass,3797,528,7.19,448,8.48,10.91
Il9r,pass,15,2,7.5,2,7.5,14.0
Ildr1,pass,92,16,5.75,14,6.57,12.14
Ildr2,pass,962,182,5.29,167,5.76,8.29
Ilf2,pass,3672,632,5.81,552,6.65,9.94
Ilf3,pass,3381,597,5.66,523,6.46,9.48
Ilk,pass,9918,1493,6.64,1307,7.59,11.86
Ilkap,pass,8197,976,8.4,816,10.05,15.09
Iltifb,low_depth,4,4,1.0,4,1.0,0.0
Ilvbl,pass,3657,469,7.8,389,9.4,12.08
Immp1l,pass,1892,248,7.63,215,8.8,12.89
Immp2l,pass,319,43,7.42,35,9.11,13.91
Immt,pass,5860,823,7.12,706,8.3,11.19
Imp3,pass,9634,1180,8.16,974,9.89,12.64
Imp4,pass,4627,583,7.94,490,9.44,13.42
Impa1,pass,8335,884,9.43,720,11.58,14.41
Impa2,pass,4647,482,9.64,374,12.43,15.99
Impact,pass,2336,476,4.91,444,5.26,8.42
Impad1,pass,8559,1193,7.17,1033,8.29,11.44
Impdh1,pass,7689,966,7.96,804,9.56,13.04
Impdh2,pass,5031,641,7.85,531,9.47,13.71
Impdh2-ps,pass,475,151,3.15,146,3.25,6.88
Impg1,pass,4,1,4.0,1,4.0,4.0
Impg2,pass,48,10,4.8,8,6.0,11.0
Ina,low_depth,8,6,1.33,6,1.33,3.0
Inafm1,pass,1929,262,7.36,223,8.65,12.22
Inafm2,pass,4067,437,9.31,362,11.23,13.91
Inava,pass,691,115,6.01,98,7.05,9.12
Inca1,pass,105,13,8.08,11,9.55,12.75
Incenp,pass,3116,463,6.73,400,7.79,11.17
Inf2,pass,3834,533,7.19,460,8.33,11.75
Ing1,pass,12882,1417,9.09,1140,11.3,15.1
Ing2,pass,2385,413,5.77,360,6.62,9.65
Ing3,pass,5758,723,7.96,604,9.53,13.76
Ing4,pass,39,9,4.33,6,6.5,9.25
Ing5,pass,2698,311,8.68,257,10.5,15.19
Inha,pass,416,56,7.43,47,8.85,12.9
Inhba,pass,12995,1687,7.7,1423,9.13,12.06
Inhbb,pass,2352,381,6.17,345,6.82,10.89
Inhbc,low_depth,1,1,1.0,1,1.0,0.0
Inhbe,low_depth,2,2,1.0,2,1.0,0.0
Inip,pass,1802,242,7.45,204,8.83,10.99
Inka1,pass,462,56,8.25,50,9.24,15.71
Inka2,pass,204,22,9.27,19,10.74,17.82
Ino80,pass,4316,472,9.14,380,11.36,16.5
Ino80b,pass,5134,591,8.69,475,10.81,14.2
Ino80c,pass,2886,351,8.22,300,9.62,13.87
Ino80d,pass,3120,435,7.17,369,8.46,12.14
Ino80dos,pass,179,27,6.63,21,8.52,11.53
Ino80e,pass,3289,452,7.28,381,8.63,11.89
Inpp1,pass,3482,420,8.29,344,10.12,13.16
Inpp4a,pass,4417,396,11.15,315,14.02,19.99
Inpp4b,pass,1331,227,5.86,203,6.56,9.48
Inpp5a,pass,2269,314,7.23,270,8.4,11.98
Inpp5b,pass,3333,372,8.96,302,11.04,14.97
Inpp5d,pass,13649,1618,8.44,1332,10.25,14.19
Inpp5e,pass,2282,283,8.06,234,9.75,14.04
Inpp5f,pass,1762,284,6.2,254,6.94,9.87
Inpp5j,pass,139,15,9.27,13,10.69,15.0
Inpp5k,pass,3003,377,7.97,317,9.47,13.55
Inppl1,pass,5169,623,8.3,512,10.1,13.86
Ins1,low_depth,3,3,1.0,3,1.0,0.0
Insc,pass,525,60,8.75,47,11.17,14.66
Insig1,pass,2087,509,4.1,481,4.34,6.3
Insig2,pass,7099,924,7.68,778,9.12,11.41
Insl6,pass,146,25,5.84,20,7.3,11.5
Insm1,pass,28,10,2.8,10,2.8,5.5
Insm2,low_depth,1,1,1.0,1,1.0,0.0
Insr,pass,2595,366,7.09,320,8.11,12.32
Insrr,low_depth,1,1,1.0,1,1.0,0.0
Insyn1,pass,2342,312,7.51,259,9.04,11.21
Ints1,pass,1352,153,8.84,128,10.56,15.57
Ints10,pass,1482,188,7.88,157,9.44,13.86
Ints11,pass,3489,390,8.95,319,10.94,14.84
Ints12,pass,3450,444,7.77,356,9.69,13.79
Ints13,pass,1570,235,6.68,211,7.44,10.71
Ints14,pass,2792,308,9.06,249,11.21,14.6
Ints2,pass,1350,198,6.82,163,8.28,13.24
Ints3,pass,1105,177,6.24,143,7.73,11.34
Ints4,pass,1369,208,6.58,181,7.56,10.9
Ints5,pass,1123,149,7.54,126,8.91,11.39
Ints6,pass,3154,511,6.17,448,7.04,10.3
Ints6l,pass,3084,395,7.81,328,9.4,12.25
Ints7,pass,1546,203,7.62,168,9.2,12.58
Ints8,pass,2977,373,7.98,318,9.36,13.31
Ints9,pass,2359,342,6.9,297,7.94,12.99
Intu,pass,331,52,6.37,47,7.04,9.61
Invs,pass,1276,164,7.78,136,9.38,12.88
Ip6k1,pass,8097,1058,7.65,899,9.01,12.46
Ip6k2,pass,4081,492,8.29,415,9.83,14.43
Ip6k3,pass,140,12,11.67,12,11.67,15.22
Ipcef1,pass,1110,137,8.1,122,9.1,12.1
Ipmk,pass,4641,593,7.83,491,9.45,12.22
Ipo11,pass,2601,275,9.46,220,11.82,15.01
Ipo13,pass,2543,335,7.59,287,8.86,12.81
Ipo4,pass,5055,583,8.67,478,10.58,14.54
Ipo5,pass,7242,1009,7.18,869,8.33,11.15
Ipo7,pass,13016,1508,8.63,1215,10.71,15.07
Ipo8,pass,2533,330,7.68,278,9.11,12.56
Ipo9,pass,5270,636,8.29,526,10.02,14.48
Ipp,pass,457,55,8.31,51,8.96,11.97
Ippk,pass,957,112,8.54,87,11.0,13.61
Iqca,low_depth,1,1,1.0,1,1.0,0.0
Iqcb1,pass,801,144,5.56,129,6.21,10.08
Iqcc,pass,1302,154,8.45,127,10.25,14.35
Iqcd,pass,90,11,8.18,9,10.0,12.57
Iqce,pass,1535,181,8.48,147,10.44,15.02
Iqcf3,low_depth,2,2,1.0,2,1.0,0.0
Iqcg,low_depth,9,6,1.5,6,1.5,2.0
Iqch,pass,10,3,3.33,2,5.0,9.0
Iqck,pass,188,30,6.27,25,7.52,11.19
Iqcm,low_depth,1,1,1.0,1,1.0,0.0
Iqcn,pass,219,29,7.55,26,8.42,14.79
Iqgap1,pass,61220,7990,7.66,6655,9.2,12.66
Iqgap2,pass,1846,273,6.76,233,7.92,11.14
Iqgap3,pass,940,123,7.64,104,9.04,13.12
Iqsec1,pass,8006,915,8.75,755,10.6,14.48
Iqsec2,pass,4414,528,8.36,428,10.31,13.82
Iqsec3,pass,54,20,2.7,17,3.18,8.4
Irak1,pass,15908,2330,6.83,2018,7.88,10.62
Irak1bp1,pass,750,138,5.43,118,6.36,8.35
Irak2,pass,13567,1480,9.17,1211,11.2,16.58
Irak3,pass,7811,1022,7.64,865,9.03,12.81
Irak4,pass,4598,526,8.74,429,10.72,15.28
Ireb2,pass,4449,603,7.38,522,8.52,11.5
Irf1,pass,31167,3506,8.89,2866,10.87,14.67
Irf2,pass,11592,1822,6.36,1592,7.28,10.29
Irf2bp1,pass,3530,348,10.14,291,12.13,15.52
Irf2bp2,pass,21725,3109,6.99,2662,8.16,11.92
Irf2bpl,pass,15499,1795,8.63,1482,10.46,14.3
Irf3,pass,4396,589,7.46,498,8.83,12.71
Irf4,pass,806,72,11.19,62,13.0,19.6
Irf5,pass,7752,753,10.29,598,12.96,16.83
Irf6,pass,28,8,3.5,6,4.67,12.0
Irf7,pass,33008,4301,7.67,3600,9.17,12.47
Irf8,pass,22605,2676,8.45,2184,10.35,13.86
Irf9,pass,14064,1761,7.99,1467,9.59,13.34
Irgm1,pass,8910,1172,7.6,993,8.97,13.05
Irgm2,pass,6311,753,8.38,613,10.3,12.63
Irgq,pass,889,136,6.54,118,7.53,13.64
Irs1,pass,3110,340,9.15,281,11.07,13.8
Irs2,pass,11136,1384,8.05,1129,9.86,13.98
Irs3,pass,114,10,11.4,9,12.67,16.0
Irx1,pass,3900,403,9.68,317,12.3,15.51
Irx2,pass,837,104,8.05,91,9.2,11.51
Irx3,pass,721,93,7.75,80,9.01,13.57
Irx3os,pass,50,6,8.33,5,10.0,16.0
Irx4,low_depth,2,2,1.0,2,1.0,0.0
Irx5,pass,352,60,5.87,56,6.29,9.0
Irx6,low_depth,1,1,1.0,1,1.0,0.0
Isca1,pass,2014,416,4.84,378,5.33,8.64
Isca2,pass,5882,678,8.68,551,10.68,14.92
Iscu,pass,14474,1632,8.87,1318,10.98,15.09
Isg15,pass,65163,7639,8.53,6245,10.43,13.31
Isg20,pass,19279,1792,10.76,1418,13.6,17.12
Isg20l2,pass,760,209,3.64,201,3.78,6.04
Islr,pass,18895,2162,8.74,1766,10.7,14.76
Islr2,pass,1609,196,8.21,164,9.81,12.56
Ism1,pass,967,123,7.86,103,9.39,13.17
Isoc1,pass,2757,369,7.47,297,9.28,11.88
Isoc2a,pass,3998,446,8.96,363,11.01,14.67
Isoc2b,pass,1357,135,10.05,114,11.9,15.8
Ispd,pass,534,47,11.36,41,13.02,18.61
Ist1,pass,28492,2727,10.45,2152,13.24,17.47
Isy1,pass,4318,558,7.74,470,9.19,11.69
Isyna1,pass,9841,1328,7.41,1122,8.77,11.95
Itch,pass,3757,665,5.65,589,6.38,8.96
Itfg1,pass,9400,971,9.68,802,11.72,15.65
Itfg2,pass,984,170,5.79,152,6.47,8.78
Itga1,pass,9341,1334,7.0,1141,8.19,11.43
Itga10,pass,209,37,5.65,31,6.74,8.42
Itga11,pass,4956,795,6.23,688,7.2,11.02
Itga2,pass,666,76,8.76,68,9.79,14.91
Itga2b,pass,684,100,6.84,82,8.34,11.38
Itga3,pass,2263,272,8.32,221,10.24,16.13
Itga4,pass,5636,754,7.47,640,8.81,12.13
Itga5,pass,34853,3930,8.87,3228,10.8,14.8
Itga6,pass,8623,1244,6.93,1054,8.18,11.13
Itga7,pass,1314,169,7.78,144,9.12,12.36
Itga8,pass,580,64,9.06,51,11.37,14.92
Itga9,pass,12023,1269,9.47,1008,11.93,15.63
Itgad,pass,182,24,7.58,22,8.27,11.0
Itgae,pass,726,89,8.16,77,9.43,13.02
Itgal,pass,21125,2198,9.61,1777,11.89,14.58
Itgam,pass,18937,2884,6.57,2526,7.5,10.63
Itgav,pass,21074,2202,9.57,1797,11.73,15.93
Itgax,pass,16271,2804,5.8,2496,6.52,8.51
Itgb1,pass,87132,9954,8.75,8250,10.56,13.56
Itgb1bp1,pass,5125,658,7.79,539,9.51,13.13
Itgb1bp2,pass,6,2,3.0,1,6.0,6.0
Itgb2,pass,41583,4754,8.75,3901,10.66,14.0
Itgb2l,pass,20,3,6.67,3,6.67,18.0
Itgb3,pass,4022,486,8.28,412,9.76,13.99
Itgb3bp,pass,806,105,7.68,87,9.26,14.07
Itgb4,pass,2699,325,8.3,280,9.64,13.16
Itgb5,pass,11398,2033,5.61,1813,6.29,9.23
Itgb6,pass,42,11,3.82,11,3.82,7.2
Itgb7,pass,2502,304,8.23,248,10.09,12.44
Itgb8,pass,136,20,6.8,19,7.16,14.0
Itgbl1,pass,10198,1154,8.84,955,10.68,14.63
Itih1,pass,18,5,3.6,2,9.0,17.0
Itih2,pass,58,10,5.8,9,6.44,10.8
Itih3,pass,53,12,4.42,11,4.82,11.5
Itih4,pass,20,8,2.5,7,2.86,7.5
Itih5,pass,24087,3052,7.89,2515,9.58,12.71
Itih5l-ps,low_depth,1,1,1.0,1,1.0,0.0
Itk,pass,324,42,7.71,38,8.53,12.0
Itln1,pass,1641,189,8.68,151,10.87,14.42
Itm2a,pass,23816,3777,6.31,3249,7.33,10.32
Itm2b,pass,208282,31314,6.65,27051,7.7,10.73
Itm2c,pass,64736,7462,8.68,6123,10.57,13.18
Itpa,pass,1908,195,9.78,166,11.49,14.4
Itpk1,pass,655,91,7.2,76,8.62,12.58
Itpka,pass,34,6,5.67,5,6.8,30.0
Itpkb,pass,7846,1022,7.68,854,9.19,13.64
Itpkc,pass,3556,362,9.82,278,12.79,16.32
Itpr1,pass,2743,434,6.32,382,7.18,11.54
Itpr2,pass,4541,673,6.75,573,7.92,11.07
Itpr3,pass,1253,177,7.08,155,8.08,11.56
Itpr3os,low_depth,1,1,1.0,1,1.0,0.0
Itpripl1,pass,1049,132,7.95,114,9.2,13.64
Itpripl2,pass,9962,1288,7.73,1077,9.25,12.96
Itsn1,pass,7761,1094,7.09,929,8.35,11.48
Itsn2,pass,10969,1510,7.26,1259,8.71,12.07
Ivd,pass,1820,248,7.34,216,8.43,12.54
Ivl,low_depth,1,1,1.0,1,1.0,0.0
Ivns1abp,pass,19746,2089,9.45,1677,11.77,15.61
Iws1,pass,5460,682,8.01,566,9.65,13.36
Izumo1,pass,6,1,6.0,1,6.0,6.0
Izumo4,pass,673,89,7.56,72,9.35,12.78
Jade1,pass,3221,438,7.35,379,8.5,12.23
Jade2,pass,1257,165,7.62,142,8.85,13.12
Jade3,pass,86,23,3.74,21,4.1,9.12
Jag1,pass,4647,520,8.94,419,11.09,15.43
Jag2,pass,1478,192,7.7,157,9.41,14.91
Jagn1,pass,7010,750,9.35,579,12.11,15.92
Jak1,pass,33532,4595,7.3,3897,8.6,11.79
Jak2,pass,13503,1663,8.12,1405,9.61,13.41
Jak3,pass,3948,502,7.86,430,9.18,13.75
Jakmip1,pass,52,20,2.6,20,2.6,9.0
Jakmip2,low_depth,13,12,1.08,12,1.08,2.0
Jakmip3,low_depth,1,1,1.0,1,1.0,0.0
Jam2,pass,2517,380,6.62,327,7.7,10.91
Jam3,pass,1413,175,8.07,153,9.24,13.86
Jaml,pass,4778,624,7.66,535,8.93,11.5
Jarid2,pass,4558,607,7.51,527,8.65,12.29
Jazf1,pass,83,13,6.38,12,6.92,12.83
Jcad,pass,2392,307,7.79,266,8.99,12.37
Jdp2,pass,7295,922,7.91,782,9.33,13.62
Jhy,pass,7,4,1.75,4,1.75,4.0
Jkamp,pass,8274,1104,7.49,965,8.57,11.59
Jmjd1c,pass,8008,1289,6.21,1117,7.17,10.39
Jmjd4,pass,274,38,7.21,30,9.13,13.84
Jmjd6,pass,3582,466,7.69,387,9.26,12.41
Jmjd7,pass,443,36,12.31,27,16.41,18.33
Jmjd8,pass,1951,218,8.95,173,11.28,16.88
Jmy,pass,3515,408,8.62,347,10.13,15.53
Josd1,pass,1894,256,7.4,220,8.61,12.71
Josd2,pass,3395,429,7.91,368,9.23,13.21
Jph1,pass,68,15,4.53,11,6.18,12.4
Jph2,pass,1146,122,9.39,104,11.02,13.26
Jph3,low_depth,2,1,2.0,1,2.0,2.0
Jph4,pass,151,12,12.58,9,16.78,29.4
Jpt1,pass,9593,1283,7.48,1088,8.82,13.31
Jpt2,pass,1523,232,6.56,194,7.85,12.36
Jpx,pass,270,26,10.38,20,13.5,20.23
Jrk,pass,470,45,10.44,36,13.06,15.0
Jrkl,pass,578,78,7.41,67,8.63,11.87
Jsrp1,pass,28,4,7.0,3,9.33,26.0
Jtb,pass,18089,2084,8.68,1707,10.6,13.87
Jun,pass,233243,34255,6.81,29234,7.98,11.34
Junb,pass,251057,30606,8.2,25594,9.81,14.84
Jund,pass,393800,44836,8.78,36749,10.72,14.39
Junos,pass,333,51,6.53,47,7.09,12.0
Jup,pass,1726,293,5.89,264,6.54,9.65
K230010J24Rik,pass,63,7,9.0,6,10.5,15.25
K230015D01Rik,pass,151,22,6.86,18,8.39,10.5
Kalrn,pass,2171,236,9.2,195,11.13,15.11
Kank1,pass,2147,236,9.1,200,10.74,15.11
Kank2,pass,11861,1461,8.12,1216,9.75,13.26
Kank3,pass,1812,198,9.15,157,11.54,15.03
Kank4,pass,149,13,11.46,10,14.9,18.38
Kansl1,pass,7661,1046,7.32,893,8.58,12.73
Kansl1l,pass,691,124,5.57,112,6.17,9.15
Kansl2,pass,10349,1066,9.71,867,11.94,16.12
Kansl2-ps,pass,14,6,2.33,5,2.8,10.0
Kansl3,pass,4584,522,8.78,430,10.66,13.74
Kantr,pass,900,123,7.32,113,7.96,11.22
Kap,low_depth,1,1,1.0,1,1.0,0.0
Kars,pass,6598,835,7.9,678,9.73,12.25
Kat14,pass,1381,221,6.25,182,7.59,11.61
Kat2a,pass,752,140,5.37,129,5.83,7.36
Kat2b,pass,4188,607,6.9,525,7.98,11.18
Kat2b-ps,low_depth,2,2,1.0,2,1.0,0.0
Kat5,pass,1518,203,7.48,169,8.98,12.06
Kat6a,pass,10351,1227,8.44,1009,10.26,14.1
Kat6b,pass,1793,230,7.8,189,9.49,13.34
Kat6b-ps1,low_depth,3,3,1.0,3,1.0,0.0
Kat6b-ps2,low_depth,1,1,1.0,1,1.0,0.0
Kat7,pass,6482,860,7.54,723,8.97,11.7
Kat8,pass,1318,177,7.45,147,8.97,14.01
Katna1,pass,3996,496,8.06,406,9.84,13.47
Katnal1,pass,987,155,6.37,132,7.48,11.3
Katnal2,low_depth,2,2,1.0,2,1.0,0.0
Katnb1,pass,749,97,7.72,85,8.81,11.38
Katnbl1,pass,2982,297,10.04,239,12.48,16.67
Kazald1,pass,191,33,5.79,25,7.64,10.76
Kazn,pass,923,164,5.63,145,6.37,8.86
Kbtbd11,pass,356,50,7.12,41,8.68,14.12
Kbtbd12,pass,8,2,4.0,1,8.0,8.0
Kbtbd13,low_depth,2,1,2.0,1,2.0,2.0
Kbtbd2,pass,2430,372,6.53,324,7.5,12.32
Kbtbd3,pass,780,118,6.61,101,7.72,12.71
Kbtbd4,pass,1443,172,8.39,150,9.62,12.65
Kbtbd6,low_depth,11,5,2.2,5,2.2,3.0
Kbtbd7,pass,950,131,7.25,115,8.26,12.6
Kbtbd8,pass,74,15,4.93,12,6.17,9.86
Kcmf1,pass,14341,1797,7.98,1498,9.57,13.65
Kcna1,pass,20,7,2.86,7,2.86,7.5
Kcna2,pass,60,14,4.29,14,4.29,10.2
Kcna3,pass,42,8,5.25,7,6.0,12.67
Kcna4,low_depth,1,1,1.0,1,1.0,0.0
Kcna5,pass,31,4,7.75,2,15.5,15.5
Kcna6,pass,82,8,10.25,5,16.4,16.4
Kcna7,low_depth,2,2,1.0,2,1.0,0.0
Kcnab1,pass,223,30,7.43,27,8.26,14.07
Kcnab2,pass,6361,774,8.22,641,9.92,13.8
Kcnab3,pass,168,21,8.0,19,8.84,10.31
Kcnb1,pass,199,26,7.65,25,7.96,14.38
Kcnb2,low_depth,4,4,1.0,4,1.0,0.0
Kcnc1,low_depth,4,4,1.0,4,1.0,0.0
Kcnc2,pass,42,9,4.67,7,6.0,12.67
Kcnc3,pass,232,37,6.27,34,6.82,12.0
Kcnc4,low_depth,1,1,1.0,1,1.0,0.0
Kcnd1,pass,1529,139,11.0,104,14.7,20.0
Kcne1,low_depth,1,1,1.0,1,1.0,0.0
Kcne1l,pass,181,29,6.24,25,7.24,10.18
Kcne2,low_depth,1,1,1.0,1,1.0,0.0
Kcne3,pass,602,84,7.17,72,8.36,12.04
Kcne4,pass,3745,425,8.81,344,10.89,13.93
Kcnf1,low_depth,2,2,1.0,2,1.0,0.0
Kcng2,pass,292,31,9.42,27,10.81,14.25
Kcnh1,pass,192,20,9.6,17,11.29,15.58
Kcnh2,pass,46,10,4.6,9,5.11,38.0
Kcnh3,pass,28,3,9.33,3,9.33,26.0
Kcnh4,low_depth,10,5,2.0,4,2.5,3.0
Kcnh5,pass,17,4,4.25,4,4.25,7.5
Kcnh6,low_depth,2,2,1.0,2,1.0,0.0
Kcnh7,low_depth,8,6,1.33,6,1.33,2.0
Kcnip1,pass,26,4,6.5,2,13.0,25.0
Kcnip2,low_depth,1,1,1.0,1,1.0,0.0
Kcnip3,pass,487,69,7.06,60,8.12,10.49
Kcnj10,pass,1171,161,7.27,138,8.49,11.76
Kcnj11,pass,8,1,8.0,1,8.0,8.0
Kcnj12,low_depth,4,4,1.0,4,1.0,0.0
Kcnj14,pass,14,2,7.0,1,14.0,14.0
Kcnj15,pass,1467,186,7.89,142,10.33,13.62
Kcnj16,low_depth,3,3,1.0,3,1.0,0.0
Kcnj2,pass,6126,719,8.52,612,10.01,14.16
Kcnj3,pass,132,13,10.15,12,11.0,13.0
Kcnj8,pass,2095,362,5.79,321,6.53,9.83
Kcnj9,pass,16,3,5.33,3,5.33,7.5
Kcnk1,pass,89,20,4.45,18,4.94,11.14
Kcnk10,low_depth,7,5,1.4,5,1.4,3.0
Kcnk12,pass,50,8,6.25,7,7.14,15.33
Kcnk13,pass,1682,211,7.97,179,9.4,12.3
Kcnk2,pass,192,23,8.35,21,9.14,14.15
Kcnk3,pass,596,95,6.27,80,7.45,11.32
Kcnk5,pass,299,30,9.97,21,14.24,18.38
Kcnk6,pass,2744,355,7.73,291,9.43,12.52
Kcnk7,pass,50,6,8.33,5,10.0,12.25
Kcnk9,low_depth,9,9,1.0,9,1.0,0.0
Kcnma1,pass,1185,131,9.05,104,11.39,15.81
Kcnmb1,pass,693,84,8.25,63,11.0,14.12
Kcnmb4,pass,99,27,3.67,27,3.67,10.0
Kcnn1,pass,379,40,9.48,31,12.23,16.82
Kcnn2,low_depth,5,4,1.25,4,1.25,2.0
Kcnn3,pass,166,35,4.74,31,5.35,9.44
Kcnn4,pass,3650,480,7.6,405,9.01,12.27
Kcnq1,pass,511,65,7.86,54,9.46,13.69
Kcnq1ot1,pass,2055,333,6.17,282,7.29,10.96
Kcnq2,pass,10,5,2.0,5,2.0,6.0
Kcnq3,pass,206,44,4.68,39,5.28,9.79
Kcnq4,pass,162,12,13.5,9,18.0,20.12
Kcnq5,pass,27,5,5.4,4,6.75,24.0
Kcns1,pass,48,3,16.0,3,16.0,16.0
Kcns3,pass,18,6,3.0,6,3.0,5.0
Kcnt1,low_depth,4,4,1.0,4,1.0,0.0
Kcnt2,pass,161,31,5.19,25,6.44,9.5
Kcnu1,pass,87,12,7.25,6,14.5,17.2
Kcnv1,pass,46,7,6.57,6,7.67,14.33
Kcp,pass,402,53,7.58,47,8.55,10.86
Kctd1,pass,514,64,8.03,55,9.35,15.81
Kctd10,pass,6763,962,7.03,853,7.93,11.63
Kctd11,pass,4224,682,6.19,566,7.46,10.48
Kctd12,pass,38767,4711,8.23,3974,9.76,13.87
Kctd12b,pass,758,100,7.58,86,8.81,13.22
