####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-21 02:35:02
## Sample: 7272
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
BUD23,pass,95,7,13.57,6,15.83,45.5
BUD31,pass,171,19,9.0,15,11.4,23.29
BUD31P2,low_depth,1,1,1.0,1,1.0,0.0
BVES,low_depth,2,2,1.0,2,1.0,0.0
BVES-AS1,low_depth,1,1,1.0,1,1.0,0.0
BX005019.1,low_depth,1,1,1.0,1,1.0,0.0
BX088651.4,low_depth,2,2,1.0,2,1.0,0.0
BX248409.1,low_depth,16,15,1.07,15,1.07,2.0
BX255925.1,pass,24,2,12.0,2,12.0,12.0
BX255925.3,pass,46,3,15.33,2,23.0,45.0
BX284613.1,low_depth,1,1,1.0,1,1.0,0.0
BX284668.5,pass,31,3,10.33,3,10.33,29.0
BX295541.1,pass,14,5,2.8,5,2.8,4.0
BX322234.1,low_depth,5,5,1.0,5,1.0,0.0
BX322639.1,pass,81,4,20.25,4,20.25,39.5
BX322650.1,low_depth,4,4,1.0,4,1.0,0.0
BX322784.1,pass,565,98,5.77,86,6.57,9.71
BX323043.1,low_depth,1,1,1.0,1,1.0,0.0
BX323845.2,pass,4299,470,9.15,399,10.77,15.44
BX323845.3,pass,465,38,12.24,29,16.03,20.82
BX324167.1,low_depth,1,1,1.0,1,1.0,0.0
BX679664.1,low_depth,6,6,1.0,6,1.0,0.0
BX679664.2,low_depth,1,1,1.0,1,1.0,0.0
BX679664.3,low_depth,70,53,1.32,53,1.32,2.55
BX842559.2,pass,33,2,16.5,2,16.5,32.0
BX890604.1,low_depth,3,3,1.0,3,1.0,0.0
BX890604.2,low_depth,5,3,1.67,3,1.67,3.0
BYSL,pass,11,5,2.2,5,2.2,7.0
BZW1,pass,3160,334,9.46,270,11.7,15.24
BZW1P2,pass,84,21,4.0,20,4.2,6.82
BZW2,pass,928,95,9.77,79,11.75,17.33
C10orf105,low_depth,16,16,1.0,16,1.0,0.0
C10orf120,low_depth,1,1,1.0,1,1.0,0.0
C10orf142,low_depth,1,1,1.0,1,1.0,0.0
C10orf143,low_depth,1,1,1.0,1,1.0,0.0
C10orf53,low_depth,1,1,1.0,1,1.0,0.0
C10orf55,low_depth,2,1,2.0,1,2.0,2.0
C10orf67,low_depth,5,5,1.0,5,1.0,0.0
C10orf88,pass,14,2,7.0,2,7.0,13.0
C10orf90,low_depth,1,1,1.0,1,1.0,0.0
C10orf95,low_depth,2,2,1.0,2,1.0,0.0
C10orf99,pass,76,3,25.33,3,25.33,25.33
C11orf1,pass,316,24,13.17,18,17.56,19.62
C11orf16,low_depth,3,3,1.0,3,1.0,0.0
C11orf24,pass,99,5,19.8,4,24.75,32.67
C11orf44,pass,35,13,2.69,13,2.69,6.5
C11orf45,pass,16,4,4.0,2,8.0,8.0
C11orf49,pass,86,11,7.82,9,9.56,20.25
C11orf54,pass,72,8,9.0,8,9.0,22.33
C11orf58,pass,929,116,8.01,99,9.38,13.39
C11orf65,pass,70,4,17.5,2,35.0,35.0
C11orf68,pass,531,45,11.8,33,16.09,22.65
C11orf71,pass,19,5,3.8,4,4.75,16.0
C11orf74,pass,175,15,11.67,13,13.46,24.14
C11orf80,pass,40,2,20.0,1,40.0,40.0
C11orf88,pass,10,4,2.5,4,2.5,4.0
C11orf95,pass,23,2,11.5,2,11.5,22.0
C11orf96,pass,8,2,4.0,2,4.0,7.0
C12orf10,pass,140,9,15.56,6,23.33,27.8
C12orf29,pass,470,47,10.0,34,13.82,18.44
C12orf4,pass,27,6,4.5,6,4.5,11.5
C12orf40,pass,5,2,2.5,2,2.5,4.0
C12orf43,pass,19,5,3.8,4,4.75,6.0
C12orf45,pass,249,31,8.03,25,9.96,19.67
C12orf49,pass,209,28,7.46,21,9.95,18.09
C12orf50,low_depth,1,1,1.0,1,1.0,0.0
C12orf54,pass,20,5,4.0,5,4.0,8.5
C12orf56,low_depth,2,2,1.0,2,1.0,0.0
C12orf57,pass,413,34,12.15,24,17.21,25.31
C12orf60,pass,18,2,9.0,2,9.0,17.0
C12orf65,pass,563,36,15.64,29,19.41,23.25
C12orf66,pass,7,1,7.0,1,7.0,7.0
C12orf73,pass,173,18,9.61,10,17.3,24.29
C12orf75,pass,991,79,12.54,55,18.02,22.27
C12orf76,pass,61,15,4.07,12,5.08,8.0
C12orf77,low_depth,2,2,1.0,2,1.0,0.0
C12orf80,low_depth,1,1,1.0,1,1.0,0.0
C13orf42,pass,35,5,7.0,4,8.75,11.33
C14orf119,pass,661,54,12.24,44,15.02,21.57
C14orf132,pass,105,12,8.75,8,13.12,33.33
C14orf28,pass,177,18,9.83,13,13.62,17.4
C14orf39,pass,8,4,2.0,4,2.0,5.0
C15orf32,low_depth,2,2,1.0,2,1.0,0.0
C15orf39,pass,10,3,3.33,2,5.0,9.0
C15orf40,pass,36,4,9.0,4,9.0,11.67
C15orf41,pass,62,14,4.43,12,5.17,26.0
C15orf48,pass,5384,562,9.58,460,11.7,14.42
C15orf56,pass,17,1,17.0,1,17.0,17.0
C15orf61,pass,851,50,17.02,39,21.82,25.61
C15orf62,pass,5,1,5.0,1,5.0,5.0
C15orf65,low_depth,3,1,3.0,1,3.0,3.0
C16orf54,low_depth,2,2,1.0,2,1.0,0.0
C16orf58,pass,109,13,8.38,13,8.38,17.0
C16orf70,pass,40,4,10.0,4,10.0,19.0
C16orf72,pass,1606,132,12.17,107,15.01,18.03
C16orf74,pass,15,3,5.0,3,5.0,13.0
C16orf87,pass,712,68,10.47,57,12.49,17.79
C16orf91,pass,9,1,9.0,1,9.0,9.0
C17orf100,pass,36,3,12.0,2,18.0,18.0
C17orf102,low_depth,1,1,1.0,1,1.0,0.0
C17orf107,pass,17,1,17.0,1,17.0,17.0
C17orf113,low_depth,1,1,1.0,1,1.0,0.0
C17orf53,pass,17,3,5.67,2,8.5,16.0
C17orf58,pass,18,5,3.6,5,3.6,7.5
C17orf67,pass,50,3,16.67,2,25.0,49.0
C17orf75,pass,96,15,6.4,12,8.0,17.8
C17orf80,pass,98,11,8.91,10,9.8,18.6
C17orf82,low_depth,1,1,1.0,1,1.0,0.0
C17orf97,pass,74,8,9.25,6,12.33,23.67
C17orf99,low_depth,12,12,1.0,12,1.0,0.0
C18orf21,pass,187,11,17.0,8,23.38,26.57
C18orf25,pass,468,47,9.96,40,11.7,19.61
C18orf54,pass,32,7,4.57,7,4.57,13.5
C19orf12,pass,37,6,6.17,6,6.17,11.33
C19orf24,pass,51,4,12.75,3,17.0,25.0
C19orf25,pass,42,2,21.0,2,21.0,21.0
C19orf33,pass,39,4,9.75,3,13.0,13.0
C19orf38,low_depth,1,1,1.0,1,1.0,0.0
C19orf47,low_depth,3,3,1.0,3,1.0,0.0
C19orf48,pass,204,22,9.27,20,10.2,21.44
C19orf53,pass,309,30,10.3,21,14.71,23.15
C19orf54,pass,16,5,3.2,5,3.2,6.5
C19orf57,low_depth,1,1,1.0,1,1.0,0.0
C19orf66,pass,281,54,5.2,48,5.85,18.92
C19orf70,pass,34,8,4.25,7,4.86,6.4
C1D,pass,248,29,8.55,26,9.54,13.33
C1DP1,low_depth,1,1,1.0,1,1.0,0.0
C1DP2,low_depth,1,1,1.0,1,1.0,0.0
C1DP3,low_depth,1,1,1.0,1,1.0,0.0
C1GALT1,pass,511,51,10.02,39,13.1,19.15
C1GALT1C1,pass,209,25,8.36,20,10.45,15.54
C1GALT1C1L,low_depth,1,1,1.0,1,1.0,0.0
C1GALT1P2,low_depth,2,2,1.0,2,1.0,0.0
C1QA,low_depth,11,8,1.38,8,1.38,2.5
C1QB,pass,884,86,10.28,75,11.79,19.81
C1QBP,pass,732,63,11.62,44,16.64,23.19
C1QBPP2,low_depth,1,1,1.0,1,1.0,0.0
C1QL2,low_depth,1,1,1.0,1,1.0,0.0
C1QL3,low_depth,2,1,2.0,1,2.0,2.0
C1QTNF1,pass,256,25,10.24,21,12.19,24.5
C1QTNF2,low_depth,14,12,1.17,12,1.17,3.0
C1QTNF3,low_depth,2,2,1.0,2,1.0,0.0
C1QTNF6,pass,46,2,23.0,2,23.0,23.0
C1QTNF7,pass,14,1,14.0,1,14.0,14.0
C1R,pass,1309,134,9.77,101,12.96,18.26
C1RL,pass,63,4,15.75,3,21.0,61.0
C1RL-AS1,low_depth,5,4,1.25,4,1.25,2.0
C1S,pass,241,27,8.93,21,11.48,16.71
C1orf105,low_depth,3,3,1.0,3,1.0,0.0
C1orf109,pass,70,12,5.83,12,5.83,20.33
C1orf112,pass,19,3,6.33,2,9.5,18.0
C1orf115,pass,8,2,4.0,2,4.0,7.0
C1orf116,pass,158,14,11.29,10,15.8,19.5
C1orf122,pass,19,4,4.75,4,4.75,8.5
C1orf123,pass,132,6,22.0,5,26.4,32.75
C1orf131,pass,42,11,3.82,10,4.2,7.4
C1orf137,low_depth,1,1,1.0,1,1.0,0.0
C1orf140,low_depth,1,1,1.0,1,1.0,0.0
C1orf143,low_depth,2,2,1.0,2,1.0,0.0
C1orf158,pass,32,2,16.0,2,16.0,31.0
C1orf159,low_depth,3,1,3.0,1,3.0,3.0
C1orf174,pass,182,18,10.11,13,14.0,29.17
C1orf198,pass,44,7,6.29,7,6.29,19.5
C1orf21,pass,339,45,7.53,41,8.27,12.92
C1orf216,pass,25,2,12.5,2,12.5,24.0
C1orf220,pass,37,3,12.33,2,18.5,36.0
C1orf226,pass,173,13,13.31,10,17.3,24.29
C1orf35,pass,41,5,8.2,3,13.67,13.67
C1orf43,pass,925,110,8.41,84,11.01,14.56
C1orf50,low_depth,2,2,1.0,2,1.0,0.0
C1orf52,pass,296,26,11.38,20,14.8,22.23
C1orf53,pass,42,4,10.5,4,10.5,13.67
C1orf54,pass,20,4,5.0,3,6.67,9.5
C1orf56,low_depth,3,3,1.0,3,1.0,0.0
C1orf61,low_depth,1,1,1.0,1,1.0,0.0
C1orf74,pass,52,7,7.43,4,13.0,17.0
C1orf87,low_depth,2,2,1.0,2,1.0,0.0
C2,pass,36,4,9.0,3,12.0,34.0
C20orf144,low_depth,1,1,1.0,1,1.0,0.0
C20orf194,pass,206,25,8.24,21,9.81,13.33
C20orf197,pass,50,9,5.56,7,7.14,15.33
C20orf204,low_depth,1,1,1.0,1,1.0,0.0
C20orf27,pass,55,10,5.5,9,6.11,16.33
C20orf96,pass,45,7,6.43,7,6.43,20.0
C21orf58,pass,16,2,8.0,2,8.0,8.0
C21orf62-AS1,low_depth,2,2,1.0,2,1.0,0.0
C21orf91,pass,407,34,11.97,28,14.54,18.23
C22orf39,low_depth,3,3,1.0,3,1.0,0.0
C22orf46,pass,78,4,19.5,4,19.5,38.0
C2CD2,pass,7,4,1.75,4,1.75,4.0
C2CD2L,pass,44,7,6.29,6,7.33,20.0
C2CD3,pass,76,8,9.5,7,10.86,24.0
C2CD5,pass,178,30,5.93,23,7.74,18.22
C2CD6,pass,77,52,1.48,52,1.48,4.57
C2orf15,low_depth,1,1,1.0,1,1.0,0.0
C2orf16,low_depth,5,5,1.0,5,1.0,0.0
C2orf27A,low_depth,1,1,1.0,1,1.0,0.0
C2orf42,pass,34,2,17.0,2,17.0,17.0
C2orf48,low_depth,1,1,1.0,1,1.0,0.0
C2orf49,pass,148,19,7.79,16,9.25,13.0
C2orf66,pass,20,3,6.67,2,10.0,10.0
C2orf68,pass,44,12,3.67,11,4.0,9.25
C2orf69,pass,61,10,6.1,9,6.78,18.33
C2orf69P3,low_depth,1,1,1.0,1,1.0,0.0
C2orf70,low_depth,2,2,1.0,2,1.0,0.0
C2orf76,pass,65,9,7.22,8,8.12,12.4
C2orf88,pass,40,1,40.0,1,40.0,40.0
C2orf92,low_depth,2,2,1.0,2,1.0,0.0
C3,pass,887,92,9.64,67,13.24,20.07
C3AR1,pass,127,15,8.47,11,11.55,13.89
C3P1,pass,88,7,12.57,6,14.67,21.5
C3orf14,pass,108,19,5.68,17,6.35,14.0
C3orf18,low_depth,3,3,1.0,3,1.0,0.0
C3orf38,pass,208,28,7.43,25,8.32,15.08
C3orf52,pass,180,10,18.0,6,30.0,35.8
C3orf58,pass,407,39,10.44,26,15.65,21.05
C3orf62,pass,90,8,11.25,6,15.0,22.0
C3orf67,low_depth,28,27,1.04,27,1.04,2.0
C3orf67-AS1,low_depth,4,3,1.33,3,1.33,2.0
C3orf70,pass,40,7,5.71,4,10.0,19.0
C3orf79,low_depth,1,1,1.0,1,1.0,0.0
C3orf80,low_depth,1,1,1.0,1,1.0,0.0
C4BPAP1,low_depth,3,2,1.5,2,1.5,2.0
C4orf19,pass,36,7,5.14,7,5.14,8.25
C4orf3,pass,3509,273,12.85,205,17.12,22.59
C4orf33,pass,143,16,8.94,13,11.0,19.57
C4orf46,pass,70,10,7.0,9,7.78,16.25
C4orf47,pass,18,2,9.0,1,18.0,18.0
C4orf48,low_depth,1,1,1.0,1,1.0,0.0
C4orf50,low_depth,1,1,1.0,1,1.0,0.0
C4orf54,low_depth,9,4,2.25,4,2.25,3.5
C5,low_depth,1,1,1.0,1,1.0,0.0
C5AR2,low_depth,2,2,1.0,2,1.0,0.0
C5orf15,pass,161,21,7.67,18,8.94,16.89
C5orf22,pass,106,16,6.62,11,9.64,16.83
C5orf24,pass,980,66,14.85,50,19.6,24.85
C5orf30,pass,972,105,9.26,84,11.57,14.66
C5orf34,pass,229,32,7.16,27,8.48,12.22
C5orf38,low_depth,1,1,1.0,1,1.0,0.0
C5orf46,low_depth,2,2,1.0,2,1.0,0.0
C5orf47,low_depth,1,1,1.0,1,1.0,0.0
C5orf49,low_depth,1,1,1.0,1,1.0,0.0
C5orf51,pass,114,14,8.14,12,9.5,13.75
C5orf56,pass,35,5,7.0,5,7.0,8.5
C5orf58,low_depth,1,1,1.0,1,1.0,0.0
C5orf63,pass,55,6,9.17,5,11.0,11.0
C5orf64,low_depth,1,1,1.0,1,1.0,0.0
C5orf66,low_depth,3,3,1.0,3,1.0,0.0
C5orf66-AS1,pass,47,3,15.67,2,23.5,46.0
C6,low_depth,2,2,1.0,2,1.0,0.0
C6orf10,pass,5,2,2.5,2,2.5,4.0
C6orf106,pass,611,51,11.98,41,14.9,23.8
C6orf120,pass,299,33,9.06,25,11.96,14.7
C6orf132,pass,557,61,9.13,48,11.6,17.97
C6orf136,pass,295,26,11.35,20,14.75,28.5
C6orf141,pass,106,10,10.6,10,10.6,25.0
C6orf15,pass,19,2,9.5,2,9.5,18.0
C6orf203,pass,200,12,16.67,9,22.22,28.29
C6orf222,pass,18,4,4.5,4,4.5,15.0
C6orf223,low_depth,3,3,1.0,3,1.0,0.0
C6orf226,pass,14,1,14.0,1,14.0,14.0
C6orf47,low_depth,1,1,1.0,1,1.0,0.0
C6orf48,low_depth,7,3,2.33,3,2.33,3.0
C6orf62,pass,2904,325,8.94,271,10.72,14.43
C6orf89,pass,231,18,12.83,14,16.5,32.0
C7orf26,pass,51,5,10.2,5,10.2,16.33
C7orf31,pass,70,5,14.0,3,23.33,68.0
C7orf43,pass,82,21,3.9,18,4.56,6.33
C7orf50,pass,51,3,17.0,3,17.0,25.0
C7orf57,low_depth,3,2,1.5,2,1.5,2.0
C7orf61,low_depth,1,1,1.0,1,1.0,0.0
C8orf17,low_depth,2,2,1.0,2,1.0,0.0
C8orf33,pass,93,6,15.5,5,18.6,45.0
C8orf34,pass,19,5,3.8,5,3.8,15.0
C8orf37,low_depth,2,2,1.0,2,1.0,0.0
C8orf44,low_depth,1,1,1.0,1,1.0,0.0
C8orf58,pass,116,9,12.89,7,16.57,28.25
C8orf59,pass,2335,254,9.19,208,11.23,15.18
C8orf59P1,pass,255,39,6.54,37,6.89,9.38
C8orf59P2,low_depth,21,12,1.75,12,1.75,3.25
C8orf74,low_depth,1,1,1.0,1,1.0,0.0
C8orf76,pass,244,12,20.33,10,24.4,24.4
C8orf82,pass,12,2,6.0,2,6.0,11.0
C8orf88,low_depth,2,2,1.0,2,1.0,0.0
C8orf89,pass,38,3,12.67,2,19.0,37.0
C9orf116,pass,61,3,20.33,2,30.5,30.5
C9orf131,low_depth,1,1,1.0,1,1.0,0.0
C9orf16,pass,74,8,9.25,8,9.25,14.2
C9orf163,low_depth,1,1,1.0,1,1.0,0.0
C9orf24,low_depth,1,1,1.0,1,1.0,0.0
C9orf3,pass,514,51,10.08,38,13.53,22.64
C9orf40,pass,62,10,6.2,8,7.75,28.0
C9orf43,low_depth,2,1,2.0,1,2.0,2.0
C9orf57,low_depth,1,1,1.0,1,1.0,0.0
C9orf64,pass,68,8,8.5,6,11.33,21.67
C9orf66,low_depth,4,3,1.33,3,1.33,2.0
C9orf72,pass,111,10,11.1,9,12.33,18.0
C9orf78,pass,554,46,12.04,37,14.97,24.5
C9orf84,low_depth,1,1,1.0,1,1.0,0.0
C9orf85,pass,138,13,10.62,10,13.8,17.0
C9orf92,low_depth,1,1,1.0,1,1.0,0.0
CA10,low_depth,2,2,1.0,2,1.0,0.0
CA12,pass,558,49,11.39,39,14.31,21.76
CA13,low_depth,4,3,1.33,3,1.33,2.0
CA14,pass,6,2,3.0,2,3.0,5.0
CA2,pass,354,31,11.42,25,14.16,20.35
CA5A,low_depth,8,7,1.14,7,1.14,2.0
CA5B,pass,34,5,6.8,4,8.5,11.0
CA5BP1,pass,85,8,10.62,6,14.17,27.33
CA7,low_depth,1,1,1.0,1,1.0,0.0
CA9,pass,659,47,14.02,38,17.34,28.0
CAAP1,pass,78,10,7.8,8,9.75,18.5
CAB39,pass,2881,294,9.8,228,12.64,18.01
CAB39L,pass,174,15,11.6,13,13.38,15.64
CABIN1,low_depth,3,3,1.0,3,1.0,0.0
CABLES1,pass,41,6,6.83,5,8.2,13.0
CABP7,low_depth,1,1,1.0,1,1.0,0.0
CABYR,low_depth,5,5,1.0,5,1.0,0.0
CACFD1,pass,32,2,16.0,2,16.0,31.0
CACHD1,pass,217,16,13.56,10,21.7,21.7
CACNA1A,pass,127,44,2.89,41,3.1,13.29
CACNA1B,pass,7,2,3.5,2,3.5,6.0
CACNA1C,pass,164,13,12.62,11,14.91,52.0
CACNA1C-AS1,low_depth,1,1,1.0,1,1.0,0.0
CACNA1D,pass,102,23,4.43,21,4.86,11.12
CACNA1E,low_depth,4,4,1.0,4,1.0,0.0
CACNA1F,pass,15,4,3.75,4,3.75,6.5
CACNA1G,pass,53,9,5.89,8,6.62,16.0
CACNA1S,low_depth,2,1,2.0,1,2.0,2.0
CACNA2D1,pass,212,35,6.06,31,6.84,12.31
CACNA2D2,low_depth,1,1,1.0,1,1.0,0.0
CACNA2D3,low_depth,2,2,1.0,2,1.0,0.0
CACNA2D3-AS1,low_depth,1,1,1.0,1,1.0,0.0
CACNA2D4,low_depth,1,1,1.0,1,1.0,0.0
CACNB1,pass,29,4,7.25,3,9.67,27.0
CACNB2,pass,9,5,1.8,5,1.8,5.0
CACNB3,pass,212,16,13.25,12,17.67,29.57
CACNB4,low_depth,6,6,1.0,6,1.0,0.0
CACNG2,low_depth,7,7,1.0,7,1.0,0.0
CACNG4,low_depth,2,2,1.0,2,1.0,0.0
CACNG6,low_depth,1,1,1.0,1,1.0,0.0
CACNG8,pass,32,3,10.67,3,10.67,10.67
CACTIN,pass,18,3,6.0,3,6.0,16.0
CACTIN-AS1,low_depth,2,2,1.0,2,1.0,0.0
CACUL1,pass,506,52,9.73,43,11.77,18.15
CACYBP,pass,1384,140,9.89,108,12.81,17.36
CACYBPP1,low_depth,3,3,1.0,3,1.0,0.0
CACYBPP2,low_depth,23,14,1.64,14,1.64,2.29
CAD,pass,29,5,5.8,4,7.25,13.5
CADM1,pass,2021,197,10.26,162,12.48,18.37
CADM2,pass,63,15,4.2,14,4.5,25.5
CADM2-AS2,low_depth,1,1,1.0,1,1.0,0.0
CADM3,pass,380,34,11.18,31,12.26,19.37
CADM4,pass,9,1,9.0,1,9.0,9.0
CADPS,low_depth,7,6,1.17,6,1.17,2.0
CADPS2,pass,53,5,10.6,5,10.6,25.0
CAHM,low_depth,2,2,1.0,2,1.0,0.0
CALB1,pass,201,26,7.73,20,10.05,16.08
CALB2,low_depth,1,1,1.0,1,1.0,0.0
CALCB,low_depth,1,1,1.0,1,1.0,0.0
CALCOCO1,pass,627,60,10.45,55,11.4,16.89
CALCOCO2,pass,426,46,9.26,33,12.91,20.65
CALCRL,pass,78,6,13.0,6,13.0,37.0
CALD1,pass,2433,246,9.89,201,12.1,17.53
CALHM1,low_depth,1,1,1.0,1,1.0,0.0
CALHM2,low_depth,1,1,1.0,1,1.0,0.0
CALHM5,low_depth,1,1,1.0,1,1.0,0.0
CALM1,pass,13772,1326,10.39,1049,13.13,17.31
CALM1P1,pass,415,171,2.43,166,2.5,4.04
CALM1P2,pass,143,69,2.07,69,2.07,4.08
CALM2,pass,10814,1136,9.52,924,11.7,15.11
CALM2P1,low_depth,17,12,1.42,12,1.42,3.5
CALM2P2,pass,72,10,7.2,7,10.29,17.25
CALM2P3,low_depth,22,16,1.38,16,1.38,2.5
CALM2P4,pass,429,67,6.4,57,7.53,13.0
CALM3,pass,3716,349,10.65,285,13.04,20.38
CALML3,pass,1853,188,9.86,165,11.23,15.18
CALML3-AS1,pass,49,6,8.17,2,24.5,24.5
CALML5,low_depth,5,5,1.0,5,1.0,0.0
CALR,pass,3452,328,10.52,243,14.21,20.57
CALU,pass,3970,323,12.29,249,15.94,20.58
CALY,low_depth,1,1,1.0,1,1.0,0.0
CAMK1,pass,891,61,14.61,43,20.72,28.35
CAMK1D,pass,291,18,16.17,15,19.4,28.6
CAMK1G,low_depth,3,3,1.0,3,1.0,0.0
CAMK2A,pass,92,9,10.22,8,11.5,22.0
CAMK2B,pass,60,27,2.22,27,2.22,9.25
CAMK2D,pass,1267,105,12.07,82,15.45,18.69
CAMK2G,pass,449,34,13.21,29,15.48,20.09
CAMK2N1,pass,810,83,9.76,65,12.46,15.61
CAMK2N2,pass,36,3,12.0,2,18.0,18.0
CAMK4,pass,117,17,6.88,15,7.8,21.4
CAMKK1,low_depth,2,2,1.0,2,1.0,0.0
CAMKK2,pass,985,215,4.58,204,4.83,24.67
CAMKMT,pass,18,7,2.57,7,2.57,12.0
CAMLG,pass,459,41,11.2,34,13.5,17.35
CAMSAP1,pass,69,13,5.31,12,5.75,12.4
CAMSAP2,pass,812,72,11.28,59,13.76,19.37
CAMSAP3,low_depth,5,5,1.0,5,1.0,0.0
CAMTA1,pass,2020,170,11.88,114,17.72,26.08
CAMTA2,pass,206,20,10.3,13,15.85,25.12
CAND1,pass,820,80,10.25,64,12.81,23.91
CANT1,pass,441,36,12.25,27,16.33,25.35
CANX,pass,4632,505,9.17,425,10.9,14.88
CAP1,pass,14050,1083,12.97,826,17.01,21.89
CAP1P2,pass,67,10,6.7,8,8.38,15.75
CAP2,pass,37,4,9.25,3,12.33,35.0
CAPG,pass,322,29,11.1,23,14.0,20.93
CAPN1,pass,528,42,12.57,33,16.0,23.5
CAPN10,pass,12,6,2.0,6,2.0,4.0
CAPN10-DT,low_depth,2,2,1.0,2,1.0,0.0
CAPN12,pass,16,6,2.67,5,3.2,4.67
CAPN14,pass,7,1,7.0,1,7.0,7.0
CAPN15,pass,78,15,5.2,12,6.5,12.0
CAPN2,pass,1585,136,11.65,108,14.68,20.96
CAPN5,pass,21,2,10.5,2,10.5,10.5
CAPN6,low_depth,5,5,1.0,5,1.0,0.0
CAPN7,pass,169,23,7.35,18,9.39,14.73
CAPN8,low_depth,1,1,1.0,1,1.0,0.0
CAPN9,low_depth,3,1,3.0,1,3.0,3.0
CAPNS1,pass,306,39,7.85,36,8.5,14.5
CAPNS2,pass,31,2,15.5,2,15.5,15.5
CAPRIN1,pass,1721,161,10.69,129,13.34,19.3
CAPRIN2,pass,93,14,6.64,12,7.75,11.12
CAPS,pass,31,2,15.5,2,15.5,30.0
CAPS2,pass,18,5,3.6,4,4.5,8.0
CAPZA1,pass,4132,360,11.48,271,15.25,20.11
CAPZA2,pass,2177,240,9.07,207,10.52,14.87
CAPZB,pass,3683,376,9.8,302,12.2,17.25
CARD10,pass,5,1,5.0,1,5.0,5.0
CARD11,low_depth,1,1,1.0,1,1.0,0.0
CARD14,low_depth,1,1,1.0,1,1.0,0.0
CARD16,pass,145,12,12.08,12,12.08,34.25
CARD17,pass,80,8,10.0,7,11.43,25.33
CARD18,pass,17,2,8.5,2,8.5,16.0
CARD19,pass,240,24,10.0,21,11.43,16.64
CARD6,pass,43,8,5.38,7,6.14,8.2
CARD8,pass,85,4,21.25,3,28.33,42.0
CARD9,low_depth,2,2,1.0,2,1.0,0.0
CARF,pass,7,3,2.33,3,2.33,5.0
CARHSP1,pass,251,37,6.78,32,7.84,19.25
CARM1,pass,964,84,11.48,65,14.83,22.4
CARMIL1,pass,106,14,7.57,11,9.64,16.83
CARMIL2,pass,95,6,15.83,5,19.0,23.5
CARMIL3,low_depth,1,1,1.0,1,1.0,0.0
CARMN,low_depth,3,3,1.0,3,1.0,0.0
CARNMT1,pass,405,47,8.62,43,9.42,12.68
CARNS1,pass,17,2,8.5,2,8.5,16.0
CARS,pass,154,28,5.5,25,6.16,17.12
CARS-AS1,pass,30,2,15.0,2,15.0,29.0
CARS2,low_depth,1,1,1.0,1,1.0,0.0
CASC1,low_depth,3,2,1.5,2,1.5,2.0
CASC10,pass,61,3,20.33,3,20.33,30.0
CASC15,low_depth,4,4,1.0,4,1.0,0.0
CASC16,low_depth,1,1,1.0,1,1.0,0.0
CASC19,pass,561,56,10.02,41,13.68,17.25
CASC2,low_depth,3,3,1.0,3,1.0,0.0
CASC3,pass,636,60,10.6,44,14.45,20.1
CASC4,pass,121,14,8.64,13,9.31,13.0
CASC4P1,low_depth,1,1,1.0,1,1.0,0.0
CASD1,pass,491,43,11.42,34,14.44,20.04
CASK,pass,1192,106,11.25,85,14.02,19.15
CASKIN1,low_depth,1,1,1.0,1,1.0,0.0
CASKIN2,pass,61,6,10.17,5,12.2,29.0
CASP1,pass,488,45,10.84,36,13.56,21.55
CASP10,pass,48,7,6.86,4,12.0,23.0
CASP12,pass,19,5,3.8,5,3.8,8.0
CASP14,pass,803,47,17.09,36,22.31,24.24
CASP17P,pass,165,20,8.25,17,9.71,13.33
CASP1P1,low_depth,2,1,2.0,1,2.0,2.0
CASP1P2,pass,56,6,9.33,5,11.2,18.0
CASP2,pass,223,26,8.58,23,9.7,14.33
CASP3,pass,119,12,9.92,11,10.82,16.43
CASP3P1,pass,6,2,3.0,2,3.0,5.0
CASP4,pass,676,56,12.07,44,15.36,20.15
CASP5,pass,77,19,4.05,18,4.28,9.43
CASP6,pass,39,5,7.8,5,7.8,12.33
CASP7,pass,166,11,15.09,8,20.75,20.75
CASP8,pass,682,58,11.76,42,16.24,21.65
CASP8AP2,pass,306,31,9.87,23,13.3,15.15
CASP9,pass,165,15,11.0,8,20.62,32.4
CASQ1,low_depth,8,4,2.0,4,2.0,3.0
CASR,low_depth,2,2,1.0,2,1.0,0.0
CASS4,pass,54,3,18.0,2,27.0,53.0
CAST,pass,1806,307,5.88,280,6.45,14.16
CASTOR1,pass,92,6,15.33,4,23.0,30.33
CASTOR3,pass,22,3,7.33,2,11.0,21.0
CASZ1,pass,47,16,2.94,12,3.92,9.75
CAT,pass,136,16,8.5,14,9.71,18.43
CATIP,low_depth,1,1,1.0,1,1.0,0.0
CATIP-AS1,low_depth,1,1,1.0,1,1.0,0.0
CATSPER2,pass,76,10,7.6,10,7.6,10.43
CATSPER2P1,low_depth,2,1,2.0,1,2.0,2.0
CATSPER3,low_depth,1,1,1.0,1,1.0,0.0
CATSPERG,low_depth,1,1,1.0,1,1.0,0.0
