####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-01-20 21:58:40
## Sample: 7271
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
ERCC8,pass,176,41,4.29,34,5.18,8.47
EREG,pass,1663,373,4.46,343,4.85,6.74
ERF,pass,730,160,4.56,143,5.1,7.6
ERFE,low_depth,21,15,1.4,15,1.4,3.0
ERG,pass,528,124,4.26,112,4.71,6.07
ERG28,pass,778,161,4.83,145,5.37,6.75
ERGIC1,pass,825,162,5.09,149,5.54,7.38
ERGIC2,pass,6039,1262,4.79,1138,5.31,6.61
ERGIC3,pass,2106,442,4.76,409,5.15,7.31
ERH,pass,7908,1621,4.88,1469,5.38,7.19
ERHP1,low_depth,6,6,1.0,6,1.0,0.0
ERHP2,pass,17,9,1.89,8,2.12,4.0
ERI1,pass,270,73,3.7,70,3.86,5.55
ERI2,pass,293,80,3.66,71,4.13,6.05
ERI3,pass,1234,260,4.75,233,5.3,6.66
ERI3-IT1,low_depth,1,1,1.0,1,1.0,0.0
ERICH1,pass,336,86,3.91,77,4.36,5.71
ERICH2,pass,124,23,5.39,21,5.9,7.06
ERICH3,low_depth,1,1,1.0,1,1.0,0.0
ERICH3-AS1,pass,12,4,3.0,4,3.0,5.0
ERICH5,low_depth,2,1,2.0,1,2.0,2.0
ERICH6,low_depth,5,5,1.0,5,1.0,0.0
ERICH6B,pass,313,194,1.61,193,1.62,4.0
ERLEC1,pass,5437,1412,3.85,1308,4.16,5.89
ERLIN1,pass,611,149,4.1,138,4.43,5.73
ERLIN2,pass,593,129,4.6,124,4.78,6.86
ERMAP,pass,79,20,3.95,17,4.65,5.43
ERMARD,pass,495,88,5.62,78,6.35,7.73
ERMN,low_depth,3,3,1.0,3,1.0,0.0
ERMP1,pass,451,105,4.3,94,4.8,6.58
ERN1,pass,1710,305,5.61,271,6.31,7.85
ERN2,low_depth,2,2,1.0,2,1.0,0.0
ERO1A,pass,3326,849,3.92,786,4.23,5.89
ERO1B,pass,97,23,4.22,23,4.22,6.29
ERP27,pass,54,21,2.57,20,2.7,4.09
ERP29,pass,712,160,4.45,149,4.78,6.57
ERP29P1,low_depth,1,1,1.0,1,1.0,0.0
ERP44,pass,2189,475,4.61,431,5.08,6.78
ERRFI1,pass,8405,1948,4.31,1782,4.72,7.04
ERV3-1,low_depth,27,15,1.8,15,1.8,3.4
ERVE-1,low_depth,3,3,1.0,3,1.0,0.0
ERVFRD-1,low_depth,1,1,1.0,1,1.0,0.0
ERVFRD-3,low_depth,1,1,1.0,1,1.0,0.0
ERVK13-1,pass,14,5,2.8,5,2.8,5.5
ERVK3-1,pass,88,18,4.89,14,6.29,6.69
ERVK9-11,low_depth,2,2,1.0,2,1.0,0.0
ERVMER34-1,pass,331,83,3.99,78,4.24,5.96
ERVMER61-1,low_depth,18,18,1.0,18,1.0,0.0
ERVV-1,low_depth,1,1,1.0,1,1.0,0.0
ESAM,low_depth,7,6,1.17,5,1.4,3.0
ESCO1,pass,1348,275,4.9,244,5.52,6.87
ESCO2,pass,178,56,3.18,49,3.63,7.14
ESD,pass,7573,1843,4.11,1701,4.45,5.94
ESF1,pass,3091,750,4.12,686,4.51,5.88
ESM1,pass,753,171,4.4,153,4.92,6.36
ESPL1,pass,120,31,3.87,28,4.29,6.41
ESPN,pass,95,20,4.75,18,5.28,8.0
ESPNL,low_depth,1,1,1.0,1,1.0,0.0
ESPNP,low_depth,1,1,1.0,1,1.0,0.0
ESR1,pass,1123,252,4.46,227,4.95,6.57
ESR2,low_depth,5,4,1.25,4,1.25,2.0
ESRG,low_depth,14,10,1.4,10,1.4,3.0
ESRP1,pass,1699,350,4.85,325,5.23,7.45
ESRP2,pass,54,16,3.38,13,4.15,6.86
ESRRA,pass,924,187,4.94,162,5.7,7.63
ESRRAP2,low_depth,2,2,1.0,2,1.0,0.0
ESRRB,low_depth,3,3,1.0,3,1.0,0.0
ESRRG,pass,487,132,3.69,124,3.93,5.08
ESS2,pass,55,16,3.44,14,3.93,5.56
ESX1,low_depth,2,1,2.0,1,2.0,2.0
ESYT1,pass,550,111,4.95,103,5.34,7.39
ESYT2,pass,1272,432,2.94,415,3.07,4.47
ESYT3,pass,16,6,2.67,6,2.67,6.0
ETAA1,pass,570,133,4.29,120,4.75,6.29
ETF1,pass,12170,2590,4.7,2346,5.19,6.79
ETF1P1,pass,118,34,3.47,30,3.93,6.5
ETF1P2,pass,306,97,3.15,89,3.44,6.05
ETF1P3,low_depth,8,5,1.6,5,1.6,2.5
ETFA,pass,3913,1224,3.2,1160,3.37,4.85
ETFB,pass,422,80,5.28,72,5.86,7.14
ETFBKMT,pass,82,18,4.56,16,5.12,7.6
ETFDH,pass,632,161,3.93,145,4.36,5.51
ETFRF1,pass,639,154,4.15,139,4.6,6.32
ETHE1,pass,176,38,4.63,32,5.5,7.26
ETNK1,pass,5308,865,6.14,756,7.02,8.51
ETNK2,pass,32,7,4.57,7,4.57,9.33
ETNPPL,low_depth,1,1,1.0,1,1.0,0.0
ETS1,pass,531,156,3.4,151,3.52,5.94
ETS2,pass,3367,727,4.63,647,5.2,6.73
ETV1,pass,439,115,3.82,109,4.03,5.93
ETV2,pass,15,8,1.88,8,1.88,8.0
ETV3,pass,1117,218,5.12,196,5.7,7.44
ETV3L,low_depth,1,1,1.0,1,1.0,0.0
ETV4,pass,120,30,4.0,26,4.62,7.71
ETV5,pass,625,124,5.04,116,5.39,6.72
ETV5-AS1,low_depth,1,1,1.0,1,1.0,0.0
ETV6,pass,2666,520,5.13,472,5.65,7.65
ETV7,pass,11,6,1.83,6,1.83,6.0
EVA1A,pass,178,64,2.78,60,2.97,4.81
EVA1B,pass,15,4,3.75,4,3.75,6.5
EVA1C,pass,42,6,7.0,6,7.0,7.0
EVC,pass,9,2,4.5,2,4.5,8.0
EVC2,pass,9,2,4.5,2,4.5,8.0
EVI2A,pass,11,1,11.0,1,11.0,11.0
EVI2B,low_depth,5,3,1.67,3,1.67,2.0
EVI5,pass,1323,372,3.56,350,3.78,5.48
EVI5L,pass,292,63,4.63,58,5.03,6.44
EVL,pass,136,35,3.89,32,4.25,5.95
EVPL,pass,242,46,5.26,42,5.76,8.69
EWSAT1,low_depth,2,2,1.0,2,1.0,0.0
EWSR1,pass,3516,947,3.71,868,4.05,6.02
EXD2,pass,364,90,4.04,76,4.79,7.4
EXD3,pass,61,22,2.77,20,3.05,5.1
EXO1,pass,238,54,4.41,51,4.67,5.92
EXO5,pass,56,22,2.55,18,3.11,5.22
EXOC1,pass,1044,239,4.37,221,4.72,6.68
EXOC1L,low_depth,1,1,1.0,1,1.0,0.0
EXOC2,pass,348,65,5.35,59,5.9,7.28
EXOC3,pass,419,92,4.55,87,4.82,6.35
EXOC3-AS1,pass,22,5,4.4,4,5.5,19.0
EXOC3L1,low_depth,2,1,2.0,1,2.0,2.0
EXOC3L2,low_depth,3,3,1.0,3,1.0,0.0
EXOC3L4,low_depth,3,2,1.5,2,1.5,2.0
EXOC4,pass,145,54,2.69,50,2.9,5.32
EXOC5,pass,2137,537,3.98,494,4.33,6.09
EXOC5P1,low_depth,84,42,2.0,41,2.05,3.53
EXOC6,pass,316,76,4.16,70,4.51,7.47
EXOC6B,pass,323,71,4.55,66,4.89,7.12
EXOC7,pass,693,120,5.78,104,6.66,8.65
EXOC7P1,low_depth,1,1,1.0,1,1.0,0.0
EXOC8,pass,109,26,4.19,25,4.36,6.6
EXOG,pass,55,20,2.75,18,3.06,7.17
EXOSC1,pass,203,47,4.32,42,4.83,6.75
EXOSC10,pass,262,60,4.37,58,4.52,6.23
EXOSC2,pass,182,34,5.35,32,5.69,6.77
EXOSC3,pass,549,127,4.32,119,4.61,5.94
EXOSC3P1,low_depth,26,11,2.36,10,2.6,3.67
EXOSC3P2,pass,19,9,2.11,9,2.11,4.33
EXOSC4,pass,209,37,5.65,34,6.15,8.29
EXOSC5,pass,215,38,5.66,34,6.32,8.24
EXOSC6,pass,373,74,5.04,67,5.57,7.95
EXOSC7,pass,229,46,4.98,41,5.59,6.88
EXOSC8,pass,1046,214,4.89,187,5.59,7.46
EXOSC9,pass,1640,339,4.84,310,5.29,6.76
EXPH5,pass,126,25,5.04,23,5.48,5.9
EXT1,pass,7094,1237,5.73,1101,6.44,8.46
EXT2,pass,1469,309,4.75,277,5.3,7.51
EXTL1,low_depth,3,2,1.5,2,1.5,2.0
EXTL2,pass,277,106,2.61,99,2.8,4.56
EXTL3,pass,586,123,4.76,113,5.19,6.99
EXTL3-AS1,low_depth,1,1,1.0,1,1.0,0.0
EYA1,pass,19,16,1.19,15,1.27,5.0
EYA2,low_depth,5,5,1.0,5,1.0,0.0
EYA3,pass,357,94,3.8,88,4.06,5.8
EYA4,pass,462,109,4.24,104,4.44,6.68
EYS,pass,45,16,2.81,14,3.21,5.43
EZH1,pass,206,56,3.68,49,4.2,5.76
EZH2,pass,2460,565,4.35,503,4.89,6.22
EZH2P1,low_depth,8,6,1.33,6,1.33,2.0
EZR,pass,2264,479,4.73,441,5.13,7.08
F10,low_depth,1,1,1.0,1,1.0,0.0
F10-AS1,low_depth,1,1,1.0,1,1.0,0.0
F11,low_depth,1,1,1.0,1,1.0,0.0
F11-AS1,low_depth,1,1,1.0,1,1.0,0.0
F11R,pass,2084,444,4.69,397,5.25,7.11
F12,pass,158,30,5.27,25,6.32,8.39
F13A1,pass,1469,316,4.65,297,4.95,7.1
F13B,low_depth,1,1,1.0,1,1.0,0.0
F2R,pass,261,81,3.22,77,3.39,5.6
F2RL1,pass,498,114,4.37,107,4.65,6.84
F2RL2,low_depth,1,1,1.0,1,1.0,0.0
F2RL3,low_depth,2,2,1.0,2,1.0,0.0
F3,pass,2281,458,4.98,414,5.51,6.8
F5,pass,70,12,5.83,12,5.83,6.8
F7,low_depth,3,3,1.0,3,1.0,0.0
F8,pass,91,21,4.33,20,4.55,6.07
F8A1,pass,385,89,4.33,82,4.7,5.52
F8A3,pass,23,6,3.83,6,3.83,6.67
F9,low_depth,1,1,1.0,1,1.0,0.0
FA2H,pass,5,2,2.5,2,2.5,4.0
FAAH,pass,83,19,4.37,16,5.19,7.09
FAAH2,pass,75,16,4.69,13,5.77,8.75
FAAP100,pass,82,23,3.57,23,3.57,6.9
FAAP20,pass,254,59,4.31,50,5.08,8.29
FAAP24,pass,82,27,3.04,25,3.28,5.38
FABP12,pass,14,4,3.5,3,4.67,6.5
FABP2,low_depth,2,2,1.0,2,1.0,0.0
FABP3,pass,125,23,5.43,22,5.68,7.06
FABP4,pass,721,150,4.81,139,5.19,7.13
FABP5,pass,31027,7891,3.93,7188,4.32,6.31
FABP5P1,low_depth,11,11,1.0,11,1.0,0.0
FABP5P10,low_depth,20,20,1.0,20,1.0,0.0
FABP5P11,low_depth,27,26,1.04,26,1.04,2.0
FABP5P12,low_depth,16,16,1.0,16,1.0,0.0
FABP5P13,low_depth,3,3,1.0,3,1.0,0.0
FABP5P14,low_depth,1,1,1.0,1,1.0,0.0
FABP5P2,pass,15,6,2.5,6,2.5,5.5
FABP5P3,pass,92,71,1.3,71,1.3,4.0
FABP5P4,low_depth,5,5,1.0,5,1.0,0.0
FABP5P5,low_depth,5,4,1.25,4,1.25,2.0
FABP5P6,low_depth,4,4,1.0,4,1.0,0.0
FABP5P7,low_depth,18,18,1.0,18,1.0,0.0
FABP6,pass,39,21,1.86,19,2.05,4.33
FABP7,low_depth,1,1,1.0,1,1.0,0.0
FABP9,low_depth,1,1,1.0,1,1.0,0.0
FADD,pass,182,42,4.33,37,4.92,6.18
FADS1,pass,209,65,3.22,61,3.43,4.61
FADS2,pass,35,22,1.59,21,1.67,5.67
FADS3,low_depth,42,35,1.2,35,1.2,3.33
FADS6,low_depth,4,4,1.0,4,1.0,0.0
FAF1,pass,744,167,4.46,158,4.71,6.43
FAF2,pass,2192,407,5.39,364,6.02,7.72
FAF2P1,pass,6,2,3.0,2,3.0,5.0
FAH,pass,181,39,4.64,33,5.48,8.79
FAHD1,pass,497,89,5.58,81,6.14,7.21
FAHD2A,pass,25,9,2.78,9,2.78,6.33
FAHD2B,pass,14,3,4.67,3,4.67,6.5
FAHD2CP,pass,6,1,6.0,1,6.0,6.0
FAIM,pass,184,71,2.59,69,2.67,4.71
FAIM2,pass,7,2,3.5,2,3.5,6.0
FAM102A,pass,233,45,5.18,40,5.82,8.42
FAM102B,pass,2947,520,5.67,472,6.24,7.91
FAM104A,pass,1791,344,5.21,314,5.7,7.42
FAM104B,pass,698,132,5.29,119,5.87,7.81
FAM106A,low_depth,2,2,1.0,2,1.0,0.0
FAM107A,pass,19,11,1.73,10,1.9,4.0
FAM107B,pass,4551,830,5.48,730,6.23,7.6
FAM110A,pass,353,85,4.15,78,4.53,6.5
FAM110B,pass,128,42,3.05,39,3.28,5.94
FAM110C,pass,147,49,3.0,48,3.06,4.96
FAM110D,low_depth,4,4,1.0,4,1.0,0.0
FAM111A,pass,622,140,4.44,125,4.98,6.52
FAM111A-DT,pass,66,16,4.12,15,4.4,6.67
FAM111B,pass,303,67,4.52,60,5.05,6.93
FAM114A1,pass,830,170,4.88,158,5.25,7.05
FAM114A2,pass,908,250,3.63,233,3.9,6.92
FAM117A,pass,908,148,6.14,131,6.93,8.33
FAM117B,pass,499,92,5.42,83,6.01,7.93
FAM118A,pass,147,35,4.2,35,4.2,6.89
FAM118B,pass,426,91,4.68,85,5.01,6.25
FAM120A,pass,16234,3474,4.67,3151,5.15,6.7
FAM120AOS,pass,353,81,4.36,77,4.58,6.41
FAM120B,pass,355,82,4.33,71,5.0,6.46
FAM120C,pass,448,112,4.0,104,4.31,5.71
FAM122A,pass,1963,408,4.81,366,5.36,7.21
FAM122B,pass,742,196,3.79,180,4.12,6.02
FAM122C,pass,45,13,3.46,12,3.75,5.71
FAM124A,pass,18,15,1.2,15,1.2,4.0
FAM124B,pass,5,2,2.5,2,2.5,4.0
FAM126A,pass,1465,354,4.14,333,4.4,7.09
FAM126B,pass,488,122,4.0,110,4.44,6.32
FAM129A,pass,709,151,4.7,130,5.45,7.23
FAM129B,pass,1757,372,4.72,342,5.14,7.46
FAM129C,low_depth,4,3,1.33,3,1.33,2.0
FAM131A,pass,115,26,4.42,25,4.6,7.43
FAM131B,pass,63,14,4.5,13,4.85,8.14
FAM131C,pass,16,3,5.33,3,5.33,5.33
FAM133A,pass,430,102,4.22,92,4.67,6.45
FAM133B,pass,1937,454,4.27,408,4.75,6.27
FAM133CP,pass,15,8,1.88,8,1.88,4.5
FAM133DP,pass,38,15,2.53,15,2.53,4.29
FAM135A,pass,464,110,4.22,102,4.55,6.48
FAM135B,pass,9,3,3.0,2,4.5,8.0
FAM136A,pass,411,101,4.07,89,4.62,6.28
FAM136BP,pass,18,2,9.0,2,9.0,17.0
FAM138C,low_depth,24,10,2.4,10,2.4,3.0
FAM13A,pass,65,24,2.71,22,2.95,5.3
FAM13A-AS1,pass,15,4,3.75,4,3.75,6.5
FAM13B,pass,847,203,4.17,189,4.48,6.31
FAM13C,pass,244,61,4.0,56,4.36,5.7
FAM149A,low_depth,8,8,1.0,8,1.0,0.0
FAM149B1,pass,170,44,3.86,38,4.47,7.29
FAM149B1P1,low_depth,5,4,1.25,4,1.25,2.0
FAM151B,pass,25,10,2.5,9,2.78,4.2
FAM153A,low_depth,1,1,1.0,1,1.0,0.0
FAM153B,low_depth,3,3,1.0,3,1.0,0.0
FAM155A,low_depth,23,22,1.05,22,1.05,2.0
FAM155A-IT1,low_depth,3,3,1.0,3,1.0,0.0
FAM155B,pass,27,20,1.35,20,1.35,8.0
FAM156A,low_depth,3,3,1.0,3,1.0,0.0
FAM157A,pass,5,1,5.0,1,5.0,5.0
FAM157C,pass,4,1,4.0,1,4.0,4.0
FAM160A1,pass,27,6,4.5,6,4.5,8.0
FAM160A1-DT,low_depth,1,1,1.0,1,1.0,0.0
FAM160A2,pass,399,83,4.81,75,5.32,7.0
FAM160B1,pass,408,98,4.16,89,4.58,7.02
FAM160B2,pass,144,38,3.79,35,4.11,5.74
FAM161A,pass,94,24,3.92,23,4.09,6.92
FAM161B,low_depth,231,149,1.55,148,1.56,3.52
FAM162A,pass,4391,1030,4.26,943,4.66,6.23
FAM162B,low_depth,1,1,1.0,1,1.0,0.0
FAM163A,low_depth,1,1,1.0,1,1.0,0.0
FAM163B,low_depth,1,1,1.0,1,1.0,0.0
FAM166A,pass,33,5,6.6,5,6.6,8.0
FAM166B,low_depth,1,1,1.0,1,1.0,0.0
FAM167A,pass,139,25,5.56,24,5.79,9.85
FAM167A-AS1,low_depth,7,7,1.0,7,1.0,0.0
FAM167B,pass,36,9,4.0,8,4.5,8.0
FAM168A,pass,3440,607,5.67,536,6.42,7.29
FAM168B,pass,8621,1346,6.4,1165,7.4,8.77
FAM169A,pass,243,62,3.92,59,4.12,5.97
FAM170B,low_depth,1,1,1.0,1,1.0,0.0
FAM171A1,pass,1189,318,3.74,300,3.96,5.7
FAM171A2,pass,126,23,5.48,22,5.73,7.12
FAM171B,pass,473,124,3.81,114,4.15,6.44
FAM172A,pass,294,72,4.08,66,4.45,6.18
FAM172BP,pass,9,1,9.0,1,9.0,9.0
FAM173A,pass,24,12,2.0,12,2.0,5.0
FAM173B,pass,128,32,4.0,29,4.41,7.19
FAM174A,pass,833,214,3.89,205,4.06,5.42
FAM174B,pass,13,7,1.86,6,2.17,4.5
FAM177A1,pass,1263,246,5.13,227,5.56,7.06
FAM177A1P1,low_depth,1,1,1.0,1,1.0,0.0
FAM177B,low_depth,8,7,1.14,7,1.14,2.0
FAM178B,pass,25,9,2.78,8,3.12,4.4
FAM180A,pass,14,3,4.67,3,4.67,6.5
FAM180B,low_depth,4,4,1.0,4,1.0,0.0
FAM181A,low_depth,1,1,1.0,1,1.0,0.0
FAM181A-AS1,low_depth,2,2,1.0,2,1.0,0.0
FAM181B,pass,14,4,3.5,4,3.5,6.0
FAM182A,low_depth,1,1,1.0,1,1.0,0.0
FAM183A,pass,17,4,4.25,3,5.67,15.0
FAM183BP,low_depth,1,1,1.0,1,1.0,0.0
FAM184A,pass,47,13,3.62,13,3.62,5.86
FAM184B,low_depth,5,4,1.25,4,1.25,2.0
FAM185A,pass,122,24,5.08,20,6.1,7.8
FAM186A,low_depth,4,3,1.33,3,1.33,2.0
FAM186B,low_depth,1,1,1.0,1,1.0,0.0
FAM189A2,pass,18,15,1.2,15,1.2,4.0
FAM189B,pass,320,61,5.25,59,5.42,8.25
FAM192A,pass,1028,226,4.55,197,5.22,6.85
FAM192BP,low_depth,5,4,1.25,4,1.25,2.0
FAM193A,pass,1195,225,5.31,196,6.1,7.7
FAM193B,pass,207,66,3.14,62,3.34,5.39
FAM198B,pass,223,53,4.21,52,4.29,6.7
FAM198B-AS1,pass,22,7,3.14,6,3.67,5.0
FAM199X,pass,483,112,4.31,102,4.74,6.44
FAM19A1,low_depth,4,4,1.0,4,1.0,0.0
FAM19A2,pass,15,6,2.5,6,2.5,5.5
FAM19A3,low_depth,2,2,1.0,2,1.0,0.0
FAM19A5,pass,101,20,5.05,19,5.32,6.12
FAM200A,pass,105,37,2.84,31,3.39,5.35
FAM200B,pass,1522,245,6.21,214,7.11,8.79
FAM201A,low_depth,5,5,1.0,5,1.0,0.0
FAM204A,pass,1574,412,3.82,367,4.29,6.07
FAM204BP,low_depth,50,22,2.27,22,2.27,3.55
FAM204DP,low_depth,5,3,1.67,3,1.67,3.0
FAM205BP,pass,9,2,4.5,2,4.5,4.5
FAM206A,pass,363,88,4.12,80,4.54,6.34
FAM207A,pass,42,7,6.0,7,6.0,8.0
FAM207BP,low_depth,1,1,1.0,1,1.0,0.0
FAM208A,pass,853,233,3.66,221,3.86,5.27
FAM208B,pass,397,106,3.75,99,4.01,5.89
FAM209A,low_depth,2,2,1.0,2,1.0,0.0
FAM20A,pass,66,9,7.33,9,7.33,12.4
FAM20B,pass,2019,410,4.92,374,5.4,7.16
FAM20C,low_depth,1,1,1.0,1,1.0,0.0
FAM210A,pass,323,73,4.42,62,5.21,7.37
FAM210B,pass,500,134,3.73,123,4.07,5.96
FAM213AP2,pass,7,3,2.33,3,2.33,5.0
FAM214A,pass,634,132,4.8,117,5.42,8.49
FAM214B,pass,649,140,4.64,129,5.03,7.34
FAM215B,low_depth,6,6,1.0,6,1.0,0.0
FAM216A,pass,105,22,4.77,20,5.25,8.08
FAM216B,low_depth,1,1,1.0,1,1.0,0.0
FAM217B,pass,145,52,2.79,45,3.22,4.85
FAM218A,low_depth,2,2,1.0,2,1.0,0.0
FAM219A,pass,1174,286,4.1,256,4.59,6.28
FAM219B,pass,86,23,3.74,21,4.1,10.29
FAM21EP,low_depth,4,3,1.33,3,1.33,2.0
FAM21FP,pass,4,1,4.0,1,4.0,4.0
FAM220A,pass,945,188,5.03,174,5.43,6.84
FAM221A,pass,52,22,2.36,18,2.89,6.67
FAM222A,low_depth,1,1,1.0,1,1.0,0.0
FAM222A-AS1,low_depth,1,1,1.0,1,1.0,0.0
FAM222B,pass,347,90,3.86,87,3.99,5.56
FAM225A,pass,15,3,5.0,3,5.0,5.0
FAM225B,pass,18,5,3.6,4,4.5,8.0
FAM227A,pass,10,7,1.43,7,1.43,4.0
FAM227B,pass,146,36,4.06,34,4.29,5.87
FAM228B,low_depth,39,14,2.79,14,2.79,3.78
FAM229A,pass,7,3,2.33,3,2.33,5.0
FAM229B,pass,111,22,5.05,19,5.84,8.08
FAM230C,pass,8,1,8.0,1,8.0,8.0
FAM234A,pass,297,48,6.19,42,7.07,8.97
FAM234B,pass,124,29,4.28,26,4.77,6.76
FAM237A,low_depth,1,1,1.0,1,1.0,0.0
FAM237B,low_depth,1,1,1.0,1,1.0,0.0
FAM238A,low_depth,2,2,1.0,2,1.0,0.0
FAM238C,pass,25,12,2.08,11,2.27,4.5
FAM241A,pass,360,92,3.91,79,4.56,6.51
FAM241B,pass,43,11,3.91,10,4.3,4.67
FAM24B,pass,16,3,5.33,3,5.33,7.5
FAM25G,pass,14,4,3.5,4,3.5,4.33
FAM27C,pass,7,1,7.0,1,7.0,7.0
FAM27E3,pass,9,3,3.0,3,3.0,7.0
FAM30A,low_depth,7,5,1.4,5,1.4,3.0
FAM32A,pass,742,134,5.54,115,6.45,8.46
FAM32BP,pass,7,2,3.5,1,7.0,7.0
FAM32CP,pass,14,3,4.67,2,7.0,13.0
FAM3A,pass,367,87,4.22,82,4.48,6.48
FAM3B,pass,20,7,2.86,7,2.86,14.0
FAM3C,pass,1828,410,4.46,380,4.81,6.79
FAM3C2,pass,17,9,1.89,9,1.89,5.0
FAM3D,low_depth,1,1,1.0,1,1.0,0.0
FAM43A,pass,4284,882,4.86,808,5.3,6.55
FAM45A,pass,615,139,4.42,124,4.96,6.92
FAM45BP,pass,20,6,3.33,6,3.33,4.5
FAM47C,low_depth,1,1,1.0,1,1.0,0.0
FAM47E,low_depth,9,8,1.12,8,1.12,2.0
FAM49A,pass,238,49,4.86,46,5.17,7.19
FAM49B,pass,7022,1971,3.56,1841,3.81,5.85
FAM50A,pass,189,38,4.97,36,5.25,7.65
FAM50B,pass,117,31,3.77,30,3.9,4.95
FAM53A,pass,415,66,6.29,59,7.03,8.57
FAM53B,pass,150,33,4.55,27,5.56,7.15
FAM53C,pass,2005,371,5.4,340,5.9,7.82
FAM57A,pass,309,64,4.83,63,4.9,6.72
FAM57B,low_depth,6,6,1.0,6,1.0,0.0
FAM66A,low_depth,4,4,1.0,4,1.0,0.0
FAM66B,pass,18,4,4.5,3,6.0,16.0
FAM66C,pass,15,4,3.75,4,3.75,12.0
FAM69A,pass,798,204,3.91,191,4.18,5.63
FAM69C,low_depth,1,1,1.0,1,1.0,0.0
FAM71A,pass,41,7,5.86,7,5.86,6.67
FAM71B,low_depth,1,1,1.0,1,1.0,0.0
FAM71C,low_depth,6,4,1.5,4,1.5,2.0
FAM71D,low_depth,87,58,1.5,58,1.5,3.64
FAM71E2,low_depth,1,1,1.0,1,1.0,0.0
FAM71F1,low_depth,3,2,1.5,2,1.5,2.0
FAM71F2,pass,36,10,3.6,9,4.0,6.4
FAM72A,low_depth,12,4,3.0,4,3.0,3.67
FAM72B,low_depth,2,2,1.0,2,1.0,0.0
FAM72C,low_depth,6,3,2.0,3,2.0,2.5
FAM72D,pass,94,17,5.53,14,6.71,8.27
FAM76A,pass,1413,286,4.94,253,5.58,7.17
FAM76B,pass,1715,372,4.61,335,5.12,6.29
FAM78A,low_depth,1,1,1.0,1,1.0,0.0
FAM78B,pass,81,24,3.38,24,3.38,6.7
FAM81A,low_depth,7,6,1.17,6,1.17,2.0
FAM81B,low_depth,2,2,1.0,2,1.0,0.0
FAM83A,pass,1391,264,5.27,240,5.8,7.47
FAM83B,pass,449,117,3.84,110,4.08,5.29
FAM83C,pass,755,141,5.35,126,5.99,8.4
FAM83D,pass,377,115,3.28,107,3.52,5.15
FAM83E,low_depth,1,1,1.0,1,1.0,0.0
FAM83F,pass,126,16,7.88,16,7.88,12.0
FAM83G,pass,67,12,5.58,10,6.7,8.12
FAM83H,pass,2275,1582,1.44,1572,1.45,4.76
FAM84A,pass,161,51,3.16,48,3.35,6.38
FAM84B,pass,436,93,4.69,86,5.07,7.03
FAM86B1,pass,20,5,4.0,5,4.0,8.5
FAM86C1,pass,31,5,6.2,4,7.75,14.5
FAM86C2P,pass,62,11,5.64,8,7.75,10.0
FAM86DP,pass,17,9,1.89,9,1.89,5.0
FAM86EP,pass,34,8,4.25,8,4.25,6.2
FAM86HP,low_depth,1,1,1.0,1,1.0,0.0
FAM86JP,pass,9,2,4.5,2,4.5,8.0
FAM86KP,low_depth,2,1,2.0,1,2.0,2.0
FAM89A,pass,452,81,5.58,72,6.28,8.17
FAM89B,pass,174,43,4.05,42,4.14,6.08
FAM8A1,pass,503,129,3.9,118,4.26,7.02
FAM8A2P,low_depth,1,1,1.0,1,1.0,0.0
FAM8A3P,pass,17,6,2.83,6,2.83,4.67
FAM8A4P,pass,14,1,14.0,1,14.0,14.0
FAM8A6P,low_depth,2,2,1.0,2,1.0,0.0
FAM90A1,pass,16,2,8.0,2,8.0,8.0
FAM90A25P,low_depth,1,1,1.0,1,1.0,0.0
FAM90A26,low_depth,1,1,1.0,1,1.0,0.0
FAM91A1,pass,881,222,3.97,206,4.28,6.72
FAM91A3P,pass,38,10,3.8,10,3.8,8.0
FAM92A,pass,399,128,3.12,119,3.35,5.24
FAM92A1P1,pass,861,242,3.56,227,3.79,4.8
FAM92A1P2,pass,23,9,2.56,9,2.56,4.5
FAM95B1,low_depth,4,3,1.33,3,1.33,2.0
FAM96AP1,low_depth,1,1,1.0,1,1.0,0.0
FAM96AP2,pass,9,3,3.0,3,3.0,4.0
FAM98A,pass,1424,293,4.86,268,5.31,7.18
FAM98B,pass,1327,318,4.17,299,4.44,6.11
FAM98C,pass,131,21,6.24,20,6.55,7.94
FAM9A,pass,5,1,5.0,1,5.0,5.0
FAM9B,pass,13,4,3.25,3,4.33,6.0
FAM9C,pass,10,3,3.33,3,3.33,4.5
FAN1,pass,276,54,5.11,45,6.13,8.0
FANCA,pass,118,22,5.36,20,5.9,7.53
FANCB,pass,111,34,3.26,29,3.83,5.82
FANCC,pass,139,37,3.76,31,4.48,7.75
FANCD2,pass,239,46,5.2,41,5.83,7.6
FANCD2OS,low_depth,13,11,1.18,11,1.18,3.0
FANCD2P2,pass,6,2,3.0,1,6.0,6.0
FANCE,pass,95,17,5.59,14,6.79,7.75
FANCF,pass,340,57,5.96,52,6.54,7.55
FANCG,pass,71,15,4.73,14,5.07,7.33
FANCI,pass,571,112,5.1,102,5.6,7.61
