####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-11-10 16:35:03
## Sample: 1820
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
GDI2P1,pass,1261,358,3.52,338,3.73,7.45
GDI2P2,pass,721,210,3.43,202,3.57,7.33
GDNF,pass,453,74,6.12,70,6.47,12.61
GDNF-AS1,low_depth,31,31,1.0,31,1.0,0.0
GDPD1,pass,3135,568,5.52,520,6.03,9.0
GDPD2,low_depth,7,6,1.17,6,1.17,2.0
GDPD3,pass,957,210,4.56,188,5.09,9.18
GDPD4,low_depth,7,7,1.0,7,1.0,0.0
GDPD5,low_depth,151,101,1.5,101,1.5,3.78
GDPGP1,pass,80,42,1.9,42,1.9,8.6
GEM,pass,3998,877,4.56,817,4.89,8.2
GEMIN2,pass,571,152,3.76,146,3.91,5.78
GEMIN2P1,low_depth,4,4,1.0,4,1.0,0.0
GEMIN2P2,pass,70,21,3.33,18,3.89,6.78
GEMIN4,pass,342,66,5.18,57,6.0,9.64
GEMIN5,pass,331,80,4.14,72,4.6,8.19
GEMIN6,pass,439,112,3.92,105,4.18,9.15
GEMIN7,pass,1024,223,4.59,209,4.9,7.47
GEMIN8,pass,94,23,4.09,19,4.95,7.82
GEMIN8P2,low_depth,1,1,1.0,1,1.0,0.0
GEMIN8P4,pass,12,3,4.0,3,4.0,5.5
GEN1,pass,557,118,4.72,112,4.97,8.54
GET4,low_depth,4,4,1.0,4,1.0,0.0
GFAP,pass,133,94,1.41,94,1.41,4.9
GFER,pass,628,127,4.94,114,5.51,9.71
GFI1,pass,10,5,2.0,5,2.0,6.0
GFI1B,pass,13,9,1.44,9,1.44,5.0
GFM1,pass,2072,446,4.65,410,5.05,7.78
GFM2,pass,1005,204,4.93,188,5.35,8.43
GFOD1,pass,2481,522,4.75,478,5.19,8.98
GFOD2,pass,576,106,5.43,99,5.82,10.94
GFPT1,pass,4565,854,5.35,786,5.81,9.57
GFPT2,pass,454,124,3.66,120,3.78,6.86
GFRA1,pass,56,43,1.3,43,1.3,7.5
GFRA2,pass,60,26,2.31,26,2.31,9.5
GFRA3,low_depth,7,6,1.17,6,1.17,2.0
GFRA4,pass,81,18,4.5,16,5.06,10.29
GFRAL,low_depth,2,2,1.0,2,1.0,0.0
GFY,low_depth,2,2,1.0,2,1.0,0.0
GGA1,pass,4707,1111,4.24,1047,4.5,7.48
GGA2,pass,615,198,3.11,187,3.29,6.63
GGA3,pass,2065,527,3.92,498,4.15,8.06
GGACT,pass,58,12,4.83,12,4.83,7.57
GGCT,pass,3255,434,7.5,390,8.35,12.65
GGCX,pass,2898,547,5.3,511,5.67,10.43
GGH,pass,3275,729,4.49,677,4.84,7.98
GGN,pass,73,22,3.32,17,4.29,10.33
GGNBP1,pass,24,7,3.43,7,3.43,9.5
GGNBP2,pass,49567,7915,6.26,7026,7.05,10.26
GGPS1,pass,2088,324,6.44,283,7.38,12.5
GGT1,pass,87,30,2.9,28,3.11,7.56
GGT2,low_depth,1,1,1.0,1,1.0,0.0
GGT4P,pass,32,7,4.57,6,5.33,14.0
GGT5,pass,508,194,2.62,189,2.69,5.98
GGT6,pass,102,24,4.25,23,4.43,9.78
GGT7,pass,47,14,3.36,14,3.36,5.71
GGTA1P,pass,2953,445,6.64,393,7.51,11.08
GGTA2P,pass,69,12,5.75,12,5.75,12.4
GGTLC1,low_depth,2,2,1.0,2,1.0,0.0
GGTLC2,low_depth,1,1,1.0,1,1.0,0.0
GGTLC3,low_depth,1,1,1.0,1,1.0,0.0
GGTLC4P,low_depth,1,1,1.0,1,1.0,0.0
GH1,pass,8,3,2.67,2,4.0,4.0
GH2,low_depth,1,1,1.0,1,1.0,0.0
GHDC,pass,724,165,4.39,160,4.53,9.29
GHET1,low_depth,3,3,1.0,3,1.0,0.0
GHITM,pass,15957,3024,5.28,2769,5.76,8.6
GHR,pass,240,68,3.53,63,3.81,6.9
GHRHR,low_depth,15,10,1.5,10,1.5,3.5
GHRL,pass,20,2,10.0,1,20.0,20.0
GHRLOS,pass,91,23,3.96,22,4.14,10.86
GHSR,low_depth,4,3,1.33,3,1.33,2.0
GID4,pass,1568,329,4.77,303,5.17,8.91
GID8,pass,2485,509,4.88,469,5.3,10.12
GIF,low_depth,7,4,1.75,4,1.75,2.5
GIGYF1,pass,4140,1163,3.56,1111,3.73,7.42
GIGYF2,pass,10927,2102,5.2,1917,5.7,8.83
GIMAP1,pass,25,13,1.92,12,2.08,14.0
GIMAP2,pass,47,18,2.61,16,2.94,11.33
GIMAP3P,low_depth,3,3,1.0,3,1.0,0.0
GIMAP4,low_depth,12,7,1.71,6,2.0,3.0
GIMAP5,low_depth,8,7,1.14,7,1.14,2.0
GIMAP6,low_depth,4,4,1.0,4,1.0,0.0
GIMAP7,low_depth,3,2,1.5,2,1.5,2.0
GIMAP8,pass,26,10,2.6,10,2.6,9.0
GIN1,pass,380,96,3.96,93,4.09,6.98
GINM1,pass,3641,626,5.82,559,6.51,11.1
GINS1,pass,750,124,6.05,113,6.64,11.8
GINS2,pass,842,142,5.93,126,6.68,8.96
GINS3,pass,615,125,4.92,112,5.49,9.53
GINS4,pass,1276,292,4.37,265,4.82,7.24
GIP,low_depth,2,2,1.0,2,1.0,0.0
GIPC1,pass,5586,995,5.61,880,6.35,11.55
GIPC2,pass,40,14,2.86,14,2.86,14.0
GIPC3,low_depth,14,14,1.0,14,1.0,0.0
GIPR,pass,16,11,1.45,11,1.45,6.0
GIT1,pass,5046,1210,4.17,1140,4.43,8.34
GIT2,pass,1981,449,4.41,415,4.77,8.39
GJA1,pass,30912,5553,5.57,5057,6.11,10.4
GJA10,pass,23,4,5.75,4,5.75,10.5
GJA1P1,pass,100,33,3.03,31,3.23,7.9
GJA3,pass,120,45,2.67,43,2.79,6.5
GJA4,low_depth,41,41,1.0,41,1.0,0.0
GJA5,pass,26,12,2.17,12,2.17,5.67
GJA6P,low_depth,2,2,1.0,2,1.0,0.0
GJA8,low_depth,1,1,1.0,1,1.0,0.0
GJA9,low_depth,1,1,1.0,1,1.0,0.0
GJB1,low_depth,11,9,1.22,9,1.22,3.0
GJB2,pass,8372,1596,5.25,1430,5.85,8.83
GJB3,pass,4190,671,6.24,609,6.88,12.05
GJB4,pass,268,61,4.39,59,4.54,10.95
GJB5,pass,2367,567,4.17,522,4.53,7.25
GJB6,pass,5986,990,6.05,873,6.86,9.68
GJB7,pass,44,16,2.75,15,2.93,6.8
GJC1,pass,2121,371,5.72,328,6.47,10.44
GJC2,low_depth,24,16,1.5,15,1.6,3.25
GJC3,low_depth,2,2,1.0,2,1.0,0.0
GJD2,low_depth,4,4,1.0,4,1.0,0.0
GJD3,low_depth,4,4,1.0,4,1.0,0.0
GJD4,low_depth,5,5,1.0,5,1.0,0.0
GK,pass,5119,1004,5.1,927,5.52,9.42
GK-IT1,pass,13,6,2.17,6,2.17,8.0
GK2,pass,409,100,4.09,90,4.54,6.6
GK3P,pass,46,17,2.71,16,2.88,7.0
GK5,pass,579,136,4.26,126,4.6,8.55
GKAP1,pass,1298,237,5.48,209,6.21,10.23
GKN1,low_depth,1,1,1.0,1,1.0,0.0
GKN2,low_depth,15,12,1.25,12,1.25,2.0
GLA,pass,4723,1334,3.54,1257,3.76,6.28
GLB1,pass,2305,448,5.15,412,5.59,8.99
GLB1L,pass,391,82,4.77,77,5.08,9.26
GLB1L2,low_depth,12,12,1.0,12,1.0,0.0
GLB1L3,pass,15,8,1.88,8,1.88,8.0
GLCCI1,pass,1809,398,4.55,365,4.96,10.2
GLCE,pass,1253,226,5.54,215,5.83,10.79
GLDC,pass,53,23,2.3,21,2.52,7.4
GLDN,pass,186,39,4.77,34,5.47,10.5
GLE1,pass,1766,322,5.48,288,6.13,11.19
GLG1,pass,13668,2914,4.69,2713,5.04,8.33
GLI1,pass,196,55,3.56,47,4.17,8.84
GLI2,pass,231,56,4.12,54,4.28,7.81
GLI3,pass,1097,275,3.99,259,4.24,7.5
GLI4,pass,188,70,2.69,66,2.85,7.42
GLIDR,pass,245,115,2.13,113,2.17,6.28
GLIPR1,pass,9346,1401,6.67,1266,7.38,12.28
GLIPR1L1,low_depth,3,2,1.5,2,1.5,2.0
GLIPR1L2,low_depth,17,10,1.7,10,1.7,3.33
GLIPR2,pass,769,177,4.34,169,4.55,8.32
GLIS1,pass,538,98,5.49,86,6.26,14.7
GLIS2,pass,820,135,6.07,123,6.67,12.24
GLIS3,pass,1404,333,4.22,310,4.53,8.87
GLIS3-AS1,pass,16,4,4.0,4,4.0,13.0
GLMN,pass,1664,300,5.55,280,5.94,9.29
GLMP,pass,3291,1357,2.43,1329,2.48,4.85
GLO1,pass,9772,1836,5.32,1697,5.76,8.46
GLOD4,pass,2313,481,4.81,437,5.29,8.78
GLOD5,low_depth,2,2,1.0,2,1.0,0.0
GLP1R,low_depth,9,8,1.12,8,1.12,2.0
GLP2R,low_depth,10,9,1.11,9,1.11,2.0
GLRA1,pass,13,5,2.6,5,2.6,9.0
GLRA2,low_depth,7,7,1.0,7,1.0,0.0
GLRA3,pass,64,34,1.88,34,1.88,7.0
GLRA4,low_depth,12,7,1.71,7,1.71,2.67
GLRB,pass,14,7,2.0,6,2.33,5.0
GLRX,pass,2247,932,2.41,915,2.46,5.67
GLRX2,pass,1646,313,5.26,289,5.7,9.48
GLRX3,pass,4757,1255,3.79,1190,4.0,6.55
GLRX3P2,pass,3649,751,4.86,690,5.29,7.27
GLRX5,pass,2845,554,5.14,516,5.51,9.56
GLRXP1,low_depth,1,1,1.0,1,1.0,0.0
GLRXP2,pass,129,37,3.49,34,3.79,7.79
GLRXP3,pass,144,44,3.27,42,3.43,5.64
GLS,pass,20990,4211,4.98,3885,5.4,9.48
GLS2,pass,67,21,3.19,20,3.35,12.75
GLT1D1,pass,10,6,1.67,6,1.67,5.0
GLT6D1,low_depth,1,1,1.0,1,1.0,0.0
GLT8D1,pass,1452,370,3.92,351,4.14,7.02
GLT8D2,pass,699,135,5.18,125,5.59,9.32
GLTP,pass,5787,1144,5.06,1060,5.46,9.74
GLTPD2,low_depth,5,5,1.0,5,1.0,0.0
GLTPP1,pass,16,5,3.2,5,3.2,6.5
GLUD1,pass,5725,1337,4.28,1253,4.57,7.69
GLUD1P2,pass,26,8,3.25,6,4.33,7.67
GLUD1P3,low_depth,7,6,1.17,6,1.17,2.0
GLUD2,pass,259,121,2.14,118,2.19,4.36
GLUL,pass,3752,906,4.14,858,4.37,8.44
GLULP3,low_depth,22,21,1.05,21,1.05,2.0
GLULP4,pass,1647,294,5.6,262,6.29,11.18
GLULP5,pass,33,6,5.5,6,5.5,10.0
GLULP6,low_depth,15,12,1.25,12,1.25,2.5
GLYAT,low_depth,3,3,1.0,3,1.0,0.0
GLYATL1,pass,13,7,1.86,7,1.86,7.0
GLYATL1P1,low_depth,2,2,1.0,2,1.0,0.0
GLYATL2,low_depth,3,3,1.0,3,1.0,0.0
GLYCTK,pass,142,40,3.55,40,3.55,11.2
GLYCTK-AS1,low_depth,16,14,1.14,14,1.14,2.0
GLYR1,pass,13708,2100,6.53,1877,7.3,10.88
GM2A,pass,14552,3253,4.47,3028,4.81,9.13
GM2AP1,low_depth,2,2,1.0,2,1.0,0.0
GM2AP2,low_depth,11,7,1.57,7,1.57,3.0
GMCL1,pass,1541,291,5.3,266,5.79,9.5
GMCL2,pass,85,28,3.04,28,3.04,6.7
GMDS,pass,1345,259,5.19,243,5.53,8.02
GMDS-DT,pass,91,33,2.76,32,2.84,6.36
GMEB1,pass,3732,731,5.11,666,5.6,9.09
GMEB2,pass,913,270,3.38,262,3.48,7.64
GMFB,pass,13714,3245,4.23,3046,4.5,7.71
GMFBP1,pass,603,205,2.94,194,3.11,6.18
GMFG,pass,34832,5636,6.18,5024,6.93,9.88
GMIP,pass,1000,283,3.53,262,3.82,7.65
GMNC,pass,24,12,2.0,12,2.0,7.0
GMNN,pass,2052,371,5.53,340,6.04,8.75
GMPPA,pass,6859,1096,6.26,971,7.06,10.78
GMPPB,pass,892,226,3.95,221,4.04,8.06
GMPR,pass,113,26,4.35,25,4.52,9.8
GMPR2,pass,1525,350,4.36,332,4.59,7.48
GMPS,pass,7638,1279,5.97,1160,6.58,10.14
GMPSP1,pass,555,157,3.54,152,3.65,6.76
GNA11,pass,2135,506,4.22,463,4.61,8.3
GNA12,pass,3152,723,4.36,672,4.69,7.65
GNA13,pass,3029,799,3.79,744,4.07,6.53
GNA14,low_depth,13,9,1.44,9,1.44,2.0
GNA15,pass,1530,338,4.53,315,4.86,8.84
GNAI1,pass,4964,889,5.58,785,6.32,9.63
GNAI2,pass,271389,54262,5.0,49644,5.47,8.87
GNAI2P1,pass,2051,876,2.34,854,2.4,6.65
GNAI2P2,low_depth,34,22,1.55,22,1.55,3.4
GNAI3,pass,21815,3921,5.56,3577,6.1,9.29
GNAL,pass,982,310,3.17,296,3.32,9.47
GNAO1,pass,403,137,2.94,132,3.05,7.95
GNAQ,pass,16395,2793,5.87,2565,6.39,9.91
GNAQP1,low_depth,18,13,1.38,12,1.5,3.0
GNAS,pass,199746,34075,5.86,30340,6.58,9.2
GNAS-AS1,low_depth,5,5,1.0,5,1.0,0.0
GNAT1,low_depth,284,222,1.28,222,1.28,3.7
GNAT2,low_depth,4,3,1.33,3,1.33,2.0
GNAT3,pass,84,23,3.65,23,3.65,8.62
GNAZ,pass,32,26,1.23,26,1.23,4.0
GNB1,pass,102140,19569,5.22,17953,5.69,9.72
GNB1L,pass,93,33,2.82,32,2.91,7.1
GNB2,pass,37971,9681,3.92,9140,4.15,5.79
GNB3,pass,276,129,2.14,125,2.21,5.44
GNB4,pass,2630,625,4.21,586,4.49,7.91
GNB5,pass,1783,390,4.57,365,4.88,9.2
GNE,pass,1482,284,5.22,263,5.63,8.76
GNG10P1,low_depth,10,8,1.25,8,1.25,3.0
GNG11,pass,1497,334,4.48,311,4.81,7.55
GNG12,pass,16094,3016,5.34,2784,5.78,8.68
GNG12-AS1,low_depth,3,3,1.0,3,1.0,0.0
GNG2,pass,1364,340,4.01,323,4.22,7.89
GNG3,pass,176,60,2.93,60,2.93,4.52
GNG4,pass,258,62,4.16,55,4.69,8.52
GNG5,low_depth,519,247,2.1,243,2.14,3.46
GNG5P1,low_depth,6,6,1.0,6,1.0,0.0
GNG5P2,pass,19097,3745,5.1,3480,5.49,8.95
GNG5P3,pass,32,17,1.88,17,1.88,8.5
GNG5P5,low_depth,15,14,1.07,14,1.07,2.0
GNG7,pass,40,16,2.5,15,2.67,7.25
GNG8,pass,13,2,6.5,1,13.0,13.0
GNGT1,pass,28,22,1.27,21,1.33,8.0
GNGT2,pass,31275,5032,6.22,4538,6.89,11.36
GNL1,pass,2481,689,3.6,649,3.82,7.76
GNL2,pass,6014,1106,5.44,1013,5.94,9.84
GNL2P1,pass,554,111,4.99,104,5.33,8.5
GNL3,pass,14517,2314,6.27,2072,7.01,10.69
GNL3L,pass,1256,236,5.32,217,5.79,9.66
GNL3LP1,low_depth,1,1,1.0,1,1.0,0.0
GNLY,pass,24,7,3.43,6,4.0,19.0
GNMT,pass,196,42,4.67,39,5.03,10.24
GNPAT,pass,754,155,4.86,143,5.27,8.64
GNPATP,pass,24,13,1.85,13,1.85,4.67
GNPDA1,pass,11449,2628,4.36,2450,4.67,8.25
GNPDA2,pass,2063,361,5.71,323,6.39,9.33
GNPNAT1,pass,2432,592,4.11,548,4.44,8.27
GNPTAB,pass,3839,752,5.11,683,5.62,10.07
GNPTG,pass,1418,266,5.33,245,5.79,11.57
GNRH1,pass,171,25,6.84,24,7.12,11.5
GNRH2,low_depth,4,3,1.33,3,1.33,2.0
GNRHR,low_depth,3,3,1.0,3,1.0,0.0
GNRHR2,pass,13,8,1.62,8,1.62,6.0
GNS,pass,7073,1759,4.02,1639,4.32,8.66
GOLGA1,pass,2327,437,5.32,400,5.82,10.0
GOLGA2,pass,5472,1020,5.36,929,5.89,9.41
GOLGA2P1,pass,40,13,3.08,12,3.33,6.6
GOLGA2P10,pass,6,1,6.0,1,6.0,6.0
GOLGA2P11,low_depth,9,8,1.12,8,1.12,2.0
GOLGA2P2Y,low_depth,1,1,1.0,1,1.0,0.0
GOLGA2P4,low_depth,5,3,1.67,3,1.67,3.0
GOLGA2P5,pass,141,54,2.61,53,2.66,6.5
GOLGA2P7,pass,840,145,5.79,133,6.32,11.1
GOLGA2P8,low_depth,2,2,1.0,2,1.0,0.0
GOLGA2P9,pass,74,28,2.64,26,2.85,9.0
GOLGA3,pass,3196,643,4.97,596,5.36,8.69
GOLGA4,pass,11436,2166,5.28,1960,5.83,9.0
GOLGA5,pass,2455,458,5.36,417,5.89,9.25
GOLGA5P1,pass,38,16,2.38,16,2.38,5.4
GOLGA6A,low_depth,3,1,3.0,1,3.0,3.0
GOLGA6L10,pass,64,25,2.56,23,2.78,14.67
GOLGA6L2,pass,214,73,2.93,73,2.93,5.15
GOLGA6L4,low_depth,2,2,1.0,2,1.0,0.0
GOLGA6L5P,low_depth,35,32,1.09,32,1.09,2.0
GOLGA6L6,pass,37,7,5.29,7,5.29,16.0
GOLGA6L7,low_depth,30,28,1.07,28,1.07,2.0
GOLGA6L9,pass,44,11,4.0,11,4.0,12.0
GOLGA7,pass,3325,543,6.12,490,6.79,10.2
GOLGA7B,pass,235,67,3.51,64,3.67,8.43
GOLGA8A,pass,66,29,2.28,29,2.28,5.62
GOLGA8B,pass,728,198,3.68,188,3.87,8.5
GOLGA8CP,low_depth,1,1,1.0,1,1.0,0.0
GOLGA8EP,pass,53,15,3.53,15,3.53,10.5
GOLGA8G,low_depth,191,151,1.26,151,1.26,2.29
GOLGA8IP,low_depth,1,1,1.0,1,1.0,0.0
GOLGA8J,pass,16,9,1.78,9,1.78,4.5
GOLGA8M,low_depth,14,14,1.0,14,1.0,0.0
GOLGA8N,pass,61,14,4.36,13,4.69,9.0
GOLGA8Q,low_depth,1,1,1.0,1,1.0,0.0
GOLGA8R,pass,9,6,1.5,6,1.5,4.0
GOLGA8S,low_depth,78,42,1.86,41,1.9,3.64
GOLGA8UP,low_depth,1,1,1.0,1,1.0,0.0
GOLGA8VP,pass,44,8,5.5,7,6.29,10.25
GOLGB1,pass,9211,1695,5.43,1527,6.03,9.26
GOLIM4,pass,3164,619,5.11,551,5.74,9.22
GOLM1,pass,1030,189,5.45,171,6.02,9.42
GOLPH3,pass,14383,3179,4.52,2954,4.87,7.36
GOLPH3L,pass,1115,237,4.7,222,5.02,8.77
GOLT1A,low_depth,2,1,2.0,1,2.0,2.0
GOLT1B,pass,2270,467,4.86,436,5.21,9.69
GON4L,pass,1437,326,4.41,300,4.79,9.24
GON7,pass,417,105,3.97,98,4.26,7.13
GOPC,pass,1969,410,4.8,376,5.24,8.02
GORAB,pass,404,89,4.54,85,4.75,8.6
GORASP1,pass,1182,181,6.53,158,7.48,12.51
GORASP2,pass,6519,1286,5.07,1190,5.48,9.35
GOSR1,pass,2716,590,4.6,547,4.97,7.86
GOSR2,pass,2024,472,4.29,439,4.61,9.76
GOT1,pass,1820,479,3.8,444,4.1,10.56
GOT1L1,low_depth,2,2,1.0,2,1.0,0.0
GOT2,pass,6777,1429,4.74,1327,5.11,9.25
GOT2P1,pass,20,8,2.5,8,2.5,7.0
GOT2P2,pass,122,28,4.36,26,4.69,7.4
GOT2P3,pass,139,23,6.04,22,6.32,10.75
GP1BA,low_depth,10,10,1.0,10,1.0,0.0
GP2,low_depth,7,7,1.0,7,1.0,0.0
GP5,low_depth,7,7,1.0,7,1.0,0.0
GP6,pass,69,12,5.75,11,6.27,9.29
GP9,low_depth,2,2,1.0,2,1.0,0.0
GPA33,low_depth,2,2,1.0,2,1.0,0.0
GPAA1,pass,7086,1233,5.75,1133,6.25,11.75
GPAA1P2,low_depth,1,1,1.0,1,1.0,0.0
GPALPP1,pass,2555,542,4.71,499,5.12,8.32
GPAM,pass,378,102,3.71,96,3.94,8.23
GPANK1,pass,1176,194,6.06,175,6.72,11.01
GPAT2,pass,21,14,1.5,14,1.5,8.0
GPAT2P1,low_depth,1,1,1.0,1,1.0,0.0
GPAT2P2,low_depth,4,2,2.0,2,2.0,3.0
GPAT3,pass,816,233,3.5,218,3.74,5.94
GPAT4,pass,2285,445,5.13,398,5.74,9.82
GPATCH1,pass,725,152,4.77,131,5.53,9.74
GPATCH11,pass,3330,631,5.28,578,5.76,8.34
GPATCH2,pass,1063,243,4.37,222,4.79,8.58
GPATCH2L,pass,1627,371,4.39,342,4.76,8.93
GPATCH3,pass,452,137,3.3,126,3.59,7.04
GPATCH4,pass,2208,399,5.53,347,6.36,9.02
GPATCH8,pass,6475,1191,5.44,1090,5.94,9.63
GPBAR1,pass,41,14,2.93,14,2.93,14.5
GPBP1,pass,23683,4883,4.85,4475,5.29,8.05
GPBP1L1,pass,9938,1811,5.49,1655,6.0,10.59
GPC1,pass,3407,956,3.56,909,3.75,7.98
GPC2,pass,134,31,4.32,28,4.79,9.15
GPC3,pass,1674,330,5.07,305,5.49,9.5
GPC4,pass,5469,1080,5.06,986,5.55,9.18
GPC5,pass,14,5,2.8,5,2.8,10.0
GPC5-AS2,pass,355,44,8.07,40,8.88,12.67
GPC6,pass,507,98,5.17,91,5.57,10.45
GPC6-AS1,low_depth,1,1,1.0,1,1.0,0.0
GPCPD1,pass,10133,1873,5.41,1708,5.93,9.42
GPD1,pass,69,12,5.75,11,6.27,20.33
GPD1L,pass,253,53,4.77,51,4.96,11.1
GPD2,pass,10496,1783,5.89,1625,6.46,10.49
GPER1,pass,458,74,6.19,65,7.05,12.56
GPHA2,pass,31,11,2.82,10,3.1,5.2
GPHN,pass,1415,270,5.24,245,5.78,10.75
GPI,pass,9836,2844,3.46,2734,3.6,5.9
GPIHBP1,pass,558,153,3.65,143,3.9,8.69
GPKOW,pass,399,79,5.05,70,5.7,9.02
GPLD1,low_depth,54,48,1.12,48,1.12,3.0
GPM6A,low_depth,590,541,1.09,540,1.09,3.94
GPM6B,pass,2416,540,4.47,510,4.74,8.56
GPN1,pass,2371,361,6.57,317,7.48,11.87
GPN2,pass,655,204,3.21,192,3.41,6.65
GPN3,pass,828,170,4.87,161,5.14,7.95
GPNMB,pass,6321,1404,4.5,1311,4.82,8.78
GPR1,pass,81,16,5.06,14,5.79,7.7
GPR1-AS,low_depth,4,4,1.0,4,1.0,0.0
GPR101,low_depth,3,3,1.0,3,1.0,0.0
GPR107,pass,2383,544,4.38,508,4.69,9.15
GPR108,pass,1732,400,4.33,369,4.69,9.21
GPR12,pass,44,13,3.38,11,4.0,12.0
GPR132,pass,56,25,2.24,25,2.24,4.88
GPR135,pass,77,13,5.92,12,6.42,14.0
GPR137,pass,8597,1581,5.44,1438,5.98,10.27
GPR137B,pass,24618,4324,5.69,3901,6.31,9.44
GPR137C,pass,359,288,1.25,285,1.26,6.69
GPR139,low_depth,2,2,1.0,2,1.0,0.0
GPR141,pass,169,34,4.97,32,5.28,8.21
GPR141BP,low_depth,2,2,1.0,2,1.0,0.0
GPR142,low_depth,4,4,1.0,4,1.0,0.0
GPR143,low_depth,2,2,1.0,2,1.0,0.0
GPR146,pass,98,23,4.26,23,4.26,10.38
GPR148,low_depth,1,1,1.0,1,1.0,0.0
GPR15,pass,13,5,2.6,5,2.6,5.0
GPR150,pass,11,5,2.2,5,2.2,7.0
GPR151,low_depth,3,3,1.0,3,1.0,0.0
GPR152,low_depth,5,5,1.0,5,1.0,0.0
GPR153,pass,984,185,5.32,170,5.79,10.93
GPR155,pass,178,52,3.42,47,3.79,10.36
GPR156,pass,24,6,4.0,6,4.0,10.0
GPR157,pass,1222,238,5.13,217,5.63,9.31
GPR158,low_depth,14,6,2.33,6,2.33,3.67
GPR158-AS1,pass,37,4,9.25,4,9.25,12.0
GPR160,pass,43,13,3.31,13,3.31,8.5
GPR161,pass,418,96,4.35,88,4.75,10.17
GPR162,pass,139,51,2.73,50,2.78,4.71
GPR17,low_depth,14,13,1.08,13,1.08,2.0
GPR171,pass,86,25,3.44,24,3.58,9.86
GPR173,pass,132,37,3.57,34,3.88,10.8
GPR174,pass,75,34,2.21,32,2.34,7.14
GPR176,pass,641,160,4.01,147,4.36,8.48
GPR179,pass,97,44,2.2,43,2.26,14.5
GPR18,pass,106,33,3.21,32,3.31,5.11
GPR180,pass,496,124,4.0,115,4.31,7.68
GPR182,pass,19,10,1.9,9,2.11,6.0
GPR183,pass,99,26,3.81,24,4.12,7.82
GPR19,pass,69,32,2.16,30,2.3,6.57
GPR20,low_depth,3,3,1.0,3,1.0,0.0
GPR22,low_depth,13,12,1.08,12,1.08,2.0
GPR25,pass,103,41,2.51,38,2.71,7.5
GPR26,pass,34,18,1.89,17,2.0,9.5
GPR27,pass,76,30,2.53,30,2.53,4.83
GPR3,pass,29,12,2.42,12,2.42,6.67
GPR31,low_depth,2,2,1.0,2,1.0,0.0
GPR32,low_depth,36,31,1.16,31,1.16,3.5
GPR32P1,low_depth,6,2,3.0,2,3.0,3.0
GPR34,pass,21,9,2.33,9,2.33,5.0
GPR35,pass,403,96,4.2,89,4.53,11.47
GPR37,pass,17,3,5.67,2,8.5,16.0
GPR37L1,pass,113,44,2.57,41,2.76,8.2
GPR39,pass,829,131,6.33,112,7.4,12.95
GPR4,pass,56,25,2.24,24,2.33,5.57
GPR42,low_depth,1,1,1.0,1,1.0,0.0
GPR45,low_depth,1,1,1.0,1,1.0,0.0
GPR50,low_depth,5,5,1.0,5,1.0,0.0
GPR50-AS1,low_depth,1,1,1.0,1,1.0,0.0
GPR52,low_depth,123,71,1.73,70,1.76,2.51
GPR53P,low_depth,1,1,1.0,1,1.0,0.0
GPR55,pass,49,15,3.27,13,3.77,5.5
GPR6,pass,433,83,5.22,70,6.19,10.55
GPR61,pass,25,9,2.78,9,2.78,9.0
GPR62,pass,120,28,4.29,25,4.8,7.33
GPR63,pass,31,23,1.35,23,1.35,5.0
GPR65,pass,90,37,2.43,36,2.5,5.5
GPR68,pass,1768,283,6.25,250,7.07,11.92
GPR75,pass,54,20,2.7,18,3.0,8.2
GPR78,pass,41,16,2.56,16,2.56,7.25
GPR82,pass,25,11,2.27,10,2.5,8.5
GPR83,pass,23,13,1.77,13,1.77,6.0
GPR84,pass,6057,1409,4.3,1331,4.55,6.38
GPR85,pass,456,219,2.08,219,2.08,6.15
GPR87,pass,2285,507,4.51,469,4.87,9.07
GPR88,pass,3296,504,6.54,456,7.23,9.48
GPR89A,pass,257,35,7.34,33,7.79,12.2
GPR89B,pass,89,14,6.36,14,6.36,13.5
GPR89P,pass,91,40,2.28,40,2.28,5.64
GPRASP1,pass,103,24,4.29,22,4.68,7.23
GPRASP2,pass,60,17,3.53,16,3.75,6.5
GPRC5A,pass,2282,543,4.2,499,4.57,8.65
GPRC5B,pass,987,137,7.2,119,8.29,13.4
GPRC5C,pass,121,23,5.26,22,5.5,12.0
GPRC5D,low_depth,1,1,1.0,1,1.0,0.0
GPRC5D-AS1,pass,313,64,4.89,59,5.31,8.94
GPRC6A,low_depth,3,3,1.0,3,1.0,0.0
GPRIN1,pass,498,109,4.57,97,5.13,10.11
GPRIN2,pass,16,7,2.29,7,2.29,10.0
GPRIN3,pass,162,43,3.77,40,4.05,12.09
GPS1,pass,1588,411,3.86,388,4.09,7.49
GPS2,pass,98,14,7.0,14,7.0,9.4
GPS2P1,pass,142,51,2.78,50,2.84,7.13
GPS2P2,pass,73,18,4.06,18,4.06,8.86
GPSM1,pass,147,52,2.83,51,2.88,13.0
GPSM2,pass,3887,706,5.51,644,6.04,9.47
GPSM3,pass,5525,1645,3.36,1590,3.47,7.78
