####################
## BD WTA Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2022-02-01 07:02:40
## Sample: 7273
## Reference: index_star_CHR.tar
####################
Gene,Status,Raw_Reads,Raw_Molecules,Raw_Seq_Depth,RSEC_Adjusted_Molecules,RSEC_Adjusted_Seq_Depth,RSEC_Adjusted_Seq_Depth_without_Singletons
AL034372.1,pass,101,24,4.21,21,4.81,6.33
AL034374.1,pass,133,28,4.75,27,4.93,6.3
AL034376.1,low_depth,2,2,1.0,2,1.0,0.0
AL034379.1,low_depth,6173,3339,1.85,3291,1.88,3.22
AL034380.1,low_depth,3,1,3.0,1,3.0,3.0
AL034397.1,pass,50,32,1.56,32,1.56,5.5
AL034397.3,low_depth,1,1,1.0,1,1.0,0.0
AL034399.1,pass,11,4,2.75,4,2.75,4.5
AL034399.2,low_depth,7,6,1.17,6,1.17,2.0
AL034403.1,low_depth,2,2,1.0,2,1.0,0.0
AL034405.1,pass,9,1,9.0,1,9.0,9.0
AL034417.1,low_depth,103,71,1.45,70,1.47,3.36
AL034417.2,pass,17,7,2.43,7,2.43,4.33
AL034417.3,pass,41,7,5.86,7,5.86,12.33
AL034417.4,pass,156,48,3.25,42,3.71,5.07
AL034418.1,pass,28,24,1.17,24,1.17,5.0
AL034428.1,low_depth,3,3,1.0,3,1.0,0.0
AL034546.1,pass,7,4,1.75,4,1.75,4.0
AL034548.1,low_depth,2,2,1.0,2,1.0,0.0
AL034550.2,pass,34,7,4.86,7,4.86,7.75
AL034555.1,low_depth,8,8,1.0,8,1.0,0.0
AL035045.1,low_depth,1,1,1.0,1,1.0,0.0
AL035071.1,pass,3714,817,4.55,767,4.84,6.23
AL035071.2,pass,12,4,3.0,3,4.0,5.5
AL035078.1,low_depth,48,44,1.09,44,1.09,2.0
AL035078.3,low_depth,1,1,1.0,1,1.0,0.0
AL035079.1,low_depth,1,1,1.0,1,1.0,0.0
AL035090.1,low_depth,42,39,1.08,39,1.08,2.0
AL035246.1,pass,90,32,2.81,30,3.0,4.75
AL035250.1,low_depth,3,1,3.0,1,3.0,3.0
AL035250.2,pass,20,8,2.5,7,2.86,4.25
AL035252.1,low_depth,2,2,1.0,2,1.0,0.0
AL035252.2,pass,58,15,3.87,13,4.46,6.62
AL035252.3,pass,247,66,3.74,63,3.92,5.84
AL035252.4,low_depth,1,1,1.0,1,1.0,0.0
AL035398.1,pass,30649,11747,2.61,11395,2.69,4.16
AL035404.1,pass,501,187,2.68,183,2.74,4.31
AL035405.1,low_depth,3,3,1.0,3,1.0,0.0
AL035407.1,pass,48,18,2.67,18,2.67,4.75
AL035409.1,low_depth,2,2,1.0,2,1.0,0.0
AL035410.1,pass,270,162,1.67,161,1.68,5.36
AL035410.2,low_depth,1,1,1.0,1,1.0,0.0
AL035411.1,pass,68,48,1.42,47,1.45,4.0
AL035412.1,low_depth,4,3,1.33,3,1.33,2.0
AL035413.1,pass,111,28,3.96,25,4.44,5.3
AL035413.2,low_depth,2,2,1.0,2,1.0,0.0
AL035414.1,pass,5,2,2.5,1,5.0,5.0
AL035416.1,low_depth,1,1,1.0,1,1.0,0.0
AL035417.2,pass,56,33,1.7,33,1.7,6.75
AL035419.1,low_depth,7,7,1.0,7,1.0,0.0
AL035420.2,low_depth,6,5,1.2,5,1.2,2.0
AL035420.3,pass,26,6,4.33,6,4.33,4.33
AL035425.1,low_depth,1,1,1.0,1,1.0,0.0
AL035425.3,low_depth,17,14,1.21,14,1.21,2.5
AL035443.1,pass,9,1,9.0,1,9.0,9.0
AL035446.1,low_depth,2,1,2.0,1,2.0,2.0
AL035446.2,low_depth,5,3,1.67,3,1.67,3.0
AL035448.1,low_depth,12,12,1.0,12,1.0,0.0
AL035456.1,low_depth,88,65,1.35,65,1.35,3.56
AL035458.1,low_depth,852,399,2.14,387,2.2,3.84
AL035458.2,pass,37,6,6.17,5,7.4,7.4
AL035461.1,low_depth,2,1,2.0,1,2.0,2.0
AL035461.2,pass,692,162,4.27,152,4.55,5.35
AL035467.1,low_depth,4,2,2.0,2,2.0,3.0
AL035467.2,low_depth,3,1,3.0,1,3.0,3.0
AL035530.2,pass,58,20,2.9,20,2.9,4.8
AL035541.1,low_depth,3,3,1.0,3,1.0,0.0
AL035551.1,pass,8,5,1.6,5,1.6,4.0
AL035555.1,pass,46,21,2.19,21,2.19,4.57
AL035563.1,pass,140,40,3.5,37,3.78,5.48
AL035587.1,pass,273,63,4.33,61,4.48,5.61
AL035658.1,low_depth,1,1,1.0,1,1.0,0.0
AL035661.1,pass,2055,507,4.05,481,4.27,5.37
AL035681.1,pass,35,16,2.19,16,2.19,4.17
AL035685.1,low_depth,6,6,1.0,6,1.0,0.0
AL035696.1,low_depth,4,4,1.0,4,1.0,0.0
AL035696.4,low_depth,1,1,1.0,1,1.0,0.0
AL035701.1,low_depth,8,7,1.14,7,1.14,2.0
AL035706.1,low_depth,1,1,1.0,1,1.0,0.0
AL049536.1,low_depth,3,2,1.5,2,1.5,2.0
AL049539.1,pass,204,54,3.78,49,4.16,5.7
AL049541.1,low_depth,1,1,1.0,1,1.0,0.0
AL049541.2,low_depth,1,1,1.0,1,1.0,0.0
AL049542.1,low_depth,1,1,1.0,1,1.0,0.0
AL049543.1,pass,51,10,5.1,10,5.1,6.86
AL049545.1,low_depth,205,76,2.7,73,2.81,3.81
AL049548.1,pass,28,7,4.0,7,4.0,6.25
AL049552.1,low_depth,1,1,1.0,1,1.0,0.0
AL049555.1,pass,6867,1645,4.17,1570,4.37,5.71
AL049557.2,pass,38,9,4.22,8,4.75,6.0
AL049564.1,low_depth,3,3,1.0,3,1.0,0.0
AL049569.1,low_depth,4,2,2.0,2,2.0,3.0
AL049597.1,pass,1414,737,1.92,729,1.94,4.83
AL049597.2,pass,53,11,4.82,11,4.82,5.67
AL049610.1,low_depth,4,2,2.0,2,2.0,3.0
AL049629.1,pass,29,9,3.22,8,3.62,5.2
AL049634.3,pass,6,2,3.0,2,3.0,5.0
AL049636.1,pass,426,166,2.57,160,2.66,4.55
AL049637.2,low_depth,89,43,2.07,42,2.12,3.47
AL049641.1,pass,59,22,2.68,22,2.68,4.36
AL049646.1,low_depth,2,2,1.0,2,1.0,0.0
AL049648.1,low_depth,1,1,1.0,1,1.0,0.0
AL049651.1,low_depth,2,2,1.0,2,1.0,0.0
AL049693.1,low_depth,4,4,1.0,4,1.0,0.0
AL049697.1,pass,10,2,5.0,2,5.0,5.0
AL049697.3,low_depth,1,1,1.0,1,1.0,0.0
AL049712.1,low_depth,3,2,1.5,2,1.5,2.0
AL049714.1,low_depth,3893,2514,1.55,2495,1.56,2.9
AL049734.1,low_depth,1,1,1.0,1,1.0,0.0
AL049734.2,pass,5,2,2.5,2,2.5,4.0
AL049737.1,low_depth,22,17,1.29,17,1.29,2.25
AL049745.1,low_depth,39,39,1.0,39,1.0,0.0
AL049747.1,pass,33,7,4.71,7,4.71,5.33
AL049767.1,low_depth,2,1,2.0,1,2.0,2.0
AL049775.1,pass,9,2,4.5,2,4.5,8.0
AL049775.2,low_depth,8,3,2.67,3,2.67,3.5
AL049775.3,low_depth,2,2,1.0,2,1.0,0.0
AL049776.1,pass,54,11,4.91,11,4.91,4.91
AL049779.2,low_depth,122,69,1.77,69,1.77,3.3
AL049780.1,low_depth,14,8,1.75,8,1.75,2.5
AL049780.2,pass,8,2,4.0,2,4.0,7.0
AL049780.3,low_depth,7,5,1.4,5,1.4,3.0
AL049781.1,low_depth,6,4,1.5,4,1.5,3.0
AL049792.1,low_depth,10,6,1.67,6,1.67,2.33
AL049794.1,pass,158,31,5.1,29,5.45,6.38
AL049794.2,pass,16,5,3.2,4,4.0,5.0
AL049795.1,pass,39,11,3.55,10,3.9,6.8
AL049796.1,pass,114,31,3.68,31,3.68,5.15
AL049812.1,low_depth,2,2,1.0,2,1.0,0.0
AL049812.3,low_depth,2,2,1.0,2,1.0,0.0
AL049820.1,pass,9,2,4.5,2,4.5,4.5
AL049829.1,low_depth,210,142,1.48,142,1.48,3.34
AL049830.1,low_depth,1548,1059,1.46,1051,1.47,2.82
AL049830.2,pass,124,81,1.53,80,1.55,5.4
AL049830.3,low_depth,3,2,1.5,2,1.5,2.0
AL049830.4,low_depth,14,12,1.17,12,1.17,3.0
AL049833.1,low_depth,3,2,1.5,2,1.5,2.0
AL049833.3,pass,16,5,3.2,5,3.2,6.5
AL049836.2,low_depth,1,1,1.0,1,1.0,0.0
AL049838.1,low_depth,36,11,3.27,11,3.27,3.78
AL049839.1,low_depth,2,2,1.0,2,1.0,0.0
AL049839.2,low_depth,6,6,1.0,6,1.0,0.0
AL049840.1,pass,14,5,2.8,5,2.8,4.0
AL049840.2,pass,15,3,5.0,3,5.0,7.0
AL049840.3,pass,120,32,3.75,30,4.0,4.91
AL049840.4,pass,553,139,3.98,129,4.29,5.51
AL049840.5,low_depth,35,15,2.33,12,2.92,3.3
AL049840.6,pass,36,14,2.57,13,2.77,4.29
AL049844.2,low_depth,1,1,1.0,1,1.0,0.0
AL049869.1,pass,14,11,1.27,11,1.27,4.0
AL049869.2,low_depth,7,5,1.4,5,1.4,3.0
AL049869.3,low_depth,1,1,1.0,1,1.0,0.0
AL049869.4,low_depth,38,28,1.36,28,1.36,2.67
AL049870.1,pass,31,13,2.38,12,2.58,5.75
AL049870.4,low_depth,1,1,1.0,1,1.0,0.0
AL049872.1,low_depth,1919,1249,1.54,1239,1.55,3.62
AL049873.1,low_depth,12900,7754,1.66,7660,1.68,3.99
AL049874.1,low_depth,72,71,1.01,71,1.01,2.0
AL049874.2,pass,35347,11341,3.12,10895,3.24,5.26
AL049875.1,pass,26,6,4.33,6,4.33,5.0
AL050303.2,pass,11,4,2.75,4,2.75,8.0
AL050305.1,low_depth,1,1,1.0,1,1.0,0.0
AL050320.1,low_depth,1,1,1.0,1,1.0,0.0
AL050321.1,pass,23,11,2.09,11,2.09,7.0
AL050327.1,pass,6,3,2.0,3,2.0,4.0
AL050331.1,pass,51111,14393,3.55,13685,3.73,5.08
AL050331.2,low_depth,1,1,1.0,1,1.0,0.0
AL050335.1,low_depth,304,208,1.46,207,1.47,3.16
AL050341.1,low_depth,4,4,1.0,4,1.0,0.0
AL050341.2,pass,560,124,4.52,116,4.83,5.72
AL050343.1,low_depth,12,5,2.4,5,2.4,2.75
AL050343.2,pass,61,9,6.78,9,6.78,8.43
AL050344.2,low_depth,4,3,1.33,3,1.33,2.0
AL050349.1,pass,6,2,3.0,2,3.0,5.0
AL050402.1,low_depth,4,2,2.0,2,2.0,3.0
AL050403.1,low_depth,1,1,1.0,1,1.0,0.0
AL050403.2,low_depth,8,4,2.0,3,2.67,3.5
AL078459.1,low_depth,39,15,2.6,15,2.6,3.4
AL078582.1,low_depth,1,1,1.0,1,1.0,0.0
AL078590.2,pass,19,6,3.17,5,3.8,5.67
AL078590.3,pass,18,9,2.0,9,2.0,5.5
AL078595.1,low_depth,65,50,1.3,50,1.3,2.5
AL078595.2,low_depth,1,1,1.0,1,1.0,0.0
AL078595.3,pass,11,1,11.0,1,11.0,11.0
AL078596.1,low_depth,1,1,1.0,1,1.0,0.0
AL078599.1,pass,466,221,2.11,215,2.17,4.64
AL078599.2,low_depth,2,2,1.0,2,1.0,0.0
AL078601.1,pass,10,4,2.5,4,2.5,7.0
AL078603.1,low_depth,4,4,1.0,4,1.0,0.0
AL078604.1,low_depth,406,325,1.25,323,1.26,3.13
AL078604.2,pass,20,6,3.33,6,3.33,4.5
AL078604.3,low_depth,2,1,2.0,1,2.0,2.0
AL078612.1,pass,9,2,4.5,2,4.5,4.5
AL078612.2,low_depth,2,1,2.0,1,2.0,2.0
AL078621.1,pass,60,33,1.82,32,1.88,5.67
AL078621.2,low_depth,2,2,1.0,2,1.0,0.0
AL078621.3,pass,1821,401,4.54,372,4.9,5.98
AL078624.2,low_depth,1,1,1.0,1,1.0,0.0
AL078644.1,pass,72,26,2.77,25,2.88,4.92
AL078645.1,low_depth,6,4,1.5,4,1.5,2.0
AL078645.2,pass,14,4,3.5,4,3.5,4.33
AL079303.1,low_depth,7,7,1.0,7,1.0,0.0
AL079304.1,low_depth,5,5,1.0,5,1.0,0.0
AL079305.1,pass,6,3,2.0,3,2.0,4.0
AL079307.1,low_depth,12,7,1.71,7,1.71,2.67
AL079341.1,low_depth,32,14,2.29,14,2.29,3.57
AL079342.1,pass,147,45,3.27,45,3.27,6.1
AL079342.2,pass,118,60,1.97,59,2.0,4.28
AL079342.3,low_depth,1,1,1.0,1,1.0,0.0
AL079343.1,low_depth,1,1,1.0,1,1.0,0.0
AL079352.1,low_depth,2,2,1.0,2,1.0,0.0
AL080243.1,low_depth,659,433,1.52,430,1.53,3.46
AL080243.2,pass,20787,7958,2.61,7715,2.69,4.6
AL080248.1,low_depth,1,1,1.0,1,1.0,0.0
AL080250.1,pass,149,27,5.52,27,5.52,6.81
AL080251.1,low_depth,2,2,1.0,2,1.0,0.0
AL080274.1,low_depth,4,2,2.0,2,2.0,3.0
AL080276.1,low_depth,7,6,1.17,6,1.17,2.0
AL080276.2,pass,260,52,5.0,48,5.42,6.73
AL080285.1,low_depth,336,124,2.71,121,2.78,3.72
AL080312.1,low_depth,1,1,1.0,1,1.0,0.0
AL080315.1,low_depth,22,22,1.0,22,1.0,0.0
AL080316.1,low_depth,4,2,2.0,2,2.0,3.0
AL080317.1,pass,305,72,4.24,67,4.55,5.86
AL080317.2,low_depth,32,15,2.13,15,2.13,3.12
AL080317.3,pass,252,60,4.2,57,4.42,5.33
AL096677.1,pass,10,1,10.0,1,10.0,10.0
AL096678.1,pass,26,6,4.33,6,4.33,6.0
AL096700.1,pass,11,5,2.2,5,2.2,7.0
AL096701.1,low_depth,1179,838,1.41,823,1.43,3.74
AL096701.3,pass,46,11,4.18,7,6.57,6.57
AL096711.1,low_depth,112,96,1.17,96,1.17,2.6
AL096711.2,low_depth,1,1,1.0,1,1.0,0.0
AL096712.1,pass,5749,1598,3.6,1528,3.76,4.72
AL096772.1,low_depth,1,1,1.0,1,1.0,0.0
AL096799.1,low_depth,2,2,1.0,2,1.0,0.0
AL096803.1,low_depth,4,3,1.33,3,1.33,2.0
AL096803.3,pass,33,4,8.25,4,8.25,8.25
AL096817.1,low_depth,11,9,1.22,9,1.22,2.0
AL096828.2,low_depth,1,1,1.0,1,1.0,0.0
AL096828.3,pass,36,8,4.5,8,4.5,4.5
AL096829.1,pass,2699,611,4.42,567,4.76,6.32
AL096840.1,low_depth,12,7,1.71,7,1.71,3.5
AL096855.1,pass,10,4,2.5,4,2.5,7.0
AL096855.2,low_depth,73,64,1.14,64,1.14,2.29
AL096865.1,pass,38,11,3.45,11,3.45,4.38
AL096869.3,pass,6,2,3.0,2,3.0,5.0
AL096870.2,pass,13,5,2.6,5,2.6,9.0
AL109613.1,pass,72,13,5.54,13,5.54,6.36
AL109614.1,pass,17,6,2.83,5,3.4,4.0
AL109615.1,pass,636,309,2.06,306,2.08,4.0
AL109615.2,low_depth,2,1,2.0,1,2.0,2.0
AL109615.3,pass,496,133,3.73,129,3.84,5.27
AL109618.1,pass,1168,563,2.07,550,2.12,4.12
AL109618.3,low_depth,2,2,1.0,2,1.0,0.0
AL109620.1,low_depth,1,1,1.0,1,1.0,0.0
AL109628.1,low_depth,163,110,1.48,108,1.51,3.62
AL109628.2,low_depth,23,10,2.3,10,2.3,3.17
AL109659.2,pass,12,4,3.0,4,3.0,9.0
AL109659.3,low_depth,1,1,1.0,1,1.0,0.0
AL109741.1,pass,6,2,3.0,2,3.0,5.0
AL109741.2,low_depth,10636,7295,1.46,7240,1.47,3.39
AL109755.1,low_depth,461,179,2.58,170,2.71,3.97
AL109761.1,pass,1422,328,4.34,315,4.51,5.45
AL109766.1,pass,593,218,2.72,201,2.95,4.63
AL109767.1,low_depth,2,2,1.0,2,1.0,0.0
AL109806.1,low_depth,2,2,1.0,2,1.0,0.0
AL109807.1,pass,4,1,4.0,1,4.0,4.0
AL109809.1,pass,347,114,3.04,105,3.3,4.36
AL109809.2,low_depth,1,1,1.0,1,1.0,0.0
AL109809.4,pass,94,34,2.76,32,2.94,4.1
AL109810.1,low_depth,884,643,1.37,640,1.38,2.49
AL109810.2,pass,23,8,2.88,6,3.83,4.4
AL109811.1,pass,47,9,5.22,8,5.88,8.8
AL109811.2,pass,292,67,4.36,62,4.71,5.89
AL109811.3,pass,45,22,2.05,21,2.14,4.0
AL109837.1,low_depth,1,1,1.0,1,1.0,0.0
AL109840.1,low_depth,3,2,1.5,2,1.5,2.0
AL109840.2,low_depth,24,17,1.41,17,1.41,2.75
AL109897.1,low_depth,1,1,1.0,1,1.0,0.0
AL109910.1,low_depth,1,1,1.0,1,1.0,0.0
AL109917.1,pass,29,9,3.22,9,3.22,7.67
AL109918.1,pass,11675,3139,3.72,2977,3.92,5.21
AL109918.2,pass,86,29,2.97,28,3.07,5.46
AL109918.3,pass,196,65,3.02,60,3.27,5.0
AL109923.1,low_depth,1,1,1.0,1,1.0,0.0
AL109924.4,low_depth,1,1,1.0,1,1.0,0.0
AL109930.1,pass,33,11,3.0,8,4.12,6.0
AL109933.2,low_depth,3,1,3.0,1,3.0,3.0
AL109933.4,low_depth,1,1,1.0,1,1.0,0.0
AL109935.1,low_depth,2,2,1.0,2,1.0,0.0
AL109935.2,low_depth,1,1,1.0,1,1.0,0.0
AL109936.1,pass,169,98,1.72,98,1.72,4.09
AL109936.2,pass,59,16,3.69,16,3.69,5.78
AL109936.6,pass,8,2,4.0,2,4.0,7.0
AL109945.1,low_depth,4,2,2.0,2,2.0,3.0
AL109947.1,pass,23,3,7.67,3,7.67,7.67
AL109954.1,low_depth,3,1,3.0,1,3.0,3.0
AL109954.2,pass,36,9,4.0,9,4.0,4.0
AL109955.1,pass,28,12,2.33,9,3.11,4.17
AL109976.1,pass,94,38,2.47,38,2.47,4.29
AL109983.1,pass,20,11,1.82,11,1.82,4.0
AL110115.1,pass,18,6,3.0,6,3.0,4.0
AL110115.2,pass,6,1,6.0,1,6.0,6.0
AL110118.1,pass,21,12,1.75,11,1.91,4.33
AL110292.1,low_depth,1,1,1.0,1,1.0,0.0
AL110504.1,pass,23,7,3.29,6,3.83,6.67
AL110505.1,low_depth,5,3,1.67,3,1.67,2.0
AL117187.1,low_depth,8,8,1.0,8,1.0,0.0
AL117190.1,low_depth,1,1,1.0,1,1.0,0.0
AL117190.2,low_depth,1,1,1.0,1,1.0,0.0
AL117209.1,pass,14,3,4.67,2,7.0,13.0
AL117328.1,low_depth,1,1,1.0,1,1.0,0.0
AL117328.2,low_depth,4,4,1.0,4,1.0,0.0
AL117329.1,pass,310,89,3.48,86,3.6,4.86
AL117329.2,low_depth,6,6,1.0,6,1.0,0.0
AL117332.1,pass,202,45,4.49,43,4.7,5.54
AL117335.1,pass,75,13,5.77,13,5.77,6.64
AL117336.2,low_depth,17,6,2.83,6,2.83,3.75
AL117336.3,pass,876,220,3.98,211,4.15,5.38
AL117339.4,pass,41,13,3.15,12,3.42,8.25
AL117339.5,pass,78,24,3.25,23,3.39,4.93
AL117342.1,low_depth,28,15,1.87,15,1.87,2.86
AL117344.1,pass,50,8,6.25,7,7.14,9.6
AL117350.1,pass,60,21,2.86,20,3.0,4.08
AL117351.1,low_depth,12,11,1.09,11,1.09,2.0
AL117372.1,low_depth,1,1,1.0,1,1.0,0.0
AL117378.1,low_depth,33,15,2.2,14,2.36,3.38
AL117379.1,pass,398,91,4.37,86,4.63,5.73
AL117382.1,low_depth,3,2,1.5,2,1.5,2.0
AL117692.1,low_depth,20,20,1.0,20,1.0,0.0
AL118496.1,pass,19,6,3.17,6,3.17,5.33
AL118496.2,low_depth,1,1,1.0,1,1.0,0.0
AL118505.1,pass,331,81,4.09,79,4.19,5.42
AL118506.1,pass,292,129,2.26,122,2.39,4.7
AL118508.1,pass,14,10,1.4,10,1.4,5.0
AL118508.2,low_depth,6,5,1.2,5,1.2,2.0
AL118508.3,low_depth,7,7,1.0,7,1.0,0.0
AL118511.1,pass,113,25,4.52,25,4.52,5.89
AL118516.1,pass,1387,325,4.27,302,4.59,5.74
AL118520.1,pass,37416,11576,3.23,11165,3.35,4.83
AL118556.2,pass,25,17,1.47,17,1.47,5.0
AL118558.1,low_depth,4,3,1.33,3,1.33,2.0
AL118558.2,pass,13,7,1.86,7,1.86,7.0
AL118558.3,pass,37,12,3.08,12,3.08,4.12
AL118558.4,pass,22,6,3.67,6,3.67,6.33
AL121574.1,low_depth,3,1,3.0,1,3.0,3.0
AL121578.1,low_depth,4,2,2.0,2,2.0,3.0
AL121578.2,pass,9,2,4.5,2,4.5,8.0
AL121579.1,low_depth,6,6,1.0,6,1.0,0.0
AL121579.2,low_depth,1,1,1.0,1,1.0,0.0
AL121580.1,low_depth,4,2,2.0,2,2.0,3.0
AL121583.1,pass,14,2,7.0,2,7.0,7.0
AL121590.1,low_depth,2,2,1.0,2,1.0,0.0
AL121594.1,pass,10,1,10.0,1,10.0,10.0
AL121601.1,pass,137,35,3.91,31,4.42,5.42
AL121601.2,low_depth,1,1,1.0,1,1.0,0.0
AL121603.1,low_depth,2,2,1.0,2,1.0,0.0
AL121603.2,pass,549,122,4.5,116,4.73,5.71
AL121612.2,low_depth,15,12,1.25,12,1.25,2.0
AL121652.1,low_depth,106,34,3.12,34,3.12,3.88
AL121655.1,pass,55,9,6.11,7,7.86,7.86
AL121656.1,low_depth,1,1,1.0,1,1.0,0.0
AL121657.1,low_depth,36,35,1.03,35,1.03,2.0
AL121658.1,pass,359,65,5.52,63,5.7,6.69
AL121672.2,pass,32,9,3.56,9,3.56,4.83
AL121672.3,pass,56,11,5.09,10,5.6,6.11
AL121721.1,low_depth,2,2,1.0,2,1.0,0.0
AL121723.1,low_depth,74,41,1.8,41,1.8,2.83
AL121748.2,low_depth,1,1,1.0,1,1.0,0.0
AL121749.1,low_depth,48,40,1.2,40,1.2,2.14
AL121753.2,pass,19,5,3.8,5,3.8,8.0
AL121757.1,low_depth,1,1,1.0,1,1.0,0.0
AL121757.2,pass,16,5,3.2,5,3.2,4.67
AL121759.1,pass,15,5,3.0,5,3.0,6.0
AL121759.2,low_depth,1,1,1.0,1,1.0,0.0
AL121760.1,low_depth,3,3,1.0,3,1.0,0.0
AL121761.1,pass,64,17,3.76,17,3.76,4.92
AL121768.1,low_depth,11,10,1.1,10,1.1,2.0
AL121769.1,low_depth,223,214,1.04,214,1.04,2.29
AL121772.1,pass,42,14,3.0,14,3.0,4.11
AL121772.3,pass,26,7,3.71,6,4.33,6.0
AL121776.1,low_depth,7,4,1.75,4,1.75,2.5
AL121782.1,low_depth,15,6,2.5,6,2.5,2.8
AL121787.1,pass,46,15,3.07,15,3.07,4.88
AL121790.1,low_depth,5,3,1.67,3,1.67,3.0
AL121796.1,low_depth,11,11,1.0,11,1.0,0.0
AL121809.1,low_depth,1,1,1.0,1,1.0,0.0
AL121809.2,pass,5,1,5.0,1,5.0,5.0
AL121820.2,pass,111,30,3.7,27,4.11,5.42
AL121821.2,low_depth,5,4,1.25,4,1.25,2.0
AL121827.1,low_depth,4,4,1.0,4,1.0,0.0
AL121829.1,low_depth,3,3,1.0,3,1.0,0.0
AL121829.2,pass,22,6,3.67,5,4.4,6.67
AL121830.1,low_depth,8,5,1.6,5,1.6,2.5
AL121832.1,low_depth,12,7,1.71,7,1.71,2.67
AL121832.2,pass,225,64,3.52,62,3.63,4.54
AL121832.3,pass,19,8,2.38,8,2.38,6.5
AL121834.1,low_depth,2,2,1.0,2,1.0,0.0
AL121835.1,low_depth,685,477,1.44,476,1.44,2.73
AL121835.2,low_depth,9,5,1.8,4,2.25,3.5
AL121839.1,low_depth,5,3,1.67,3,1.67,3.0
AL121839.2,pass,1017,262,3.88,256,3.97,5.28
AL121845.1,pass,172,45,3.82,40,4.3,5.55
AL121845.4,low_depth,7,2,3.5,2,3.5,3.5
AL121871.1,pass,4203,1374,3.06,1326,3.17,4.86
AL121871.2,low_depth,2,1,2.0,1,2.0,2.0
AL121877.1,low_depth,94,52,1.81,51,1.84,2.72
AL121878.1,pass,768,273,2.81,267,2.88,4.04
AL121882.1,low_depth,168,129,1.3,129,1.3,2.39
AL121890.1,low_depth,144,82,1.76,82,1.76,3.58
AL121890.3,low_depth,1,1,1.0,1,1.0,0.0
AL121890.4,pass,22,6,3.67,6,3.67,5.0
AL121890.5,pass,26,3,8.67,3,8.67,8.67
AL121894.1,low_depth,3,1,3.0,1,3.0,3.0
AL121894.2,low_depth,3,1,3.0,1,3.0,3.0
AL121895.1,pass,6,1,6.0,1,6.0,6.0
AL121895.2,pass,15,4,3.75,4,3.75,4.67
AL121899.1,low_depth,1,1,1.0,1,1.0,0.0
AL121900.1,low_depth,2,2,1.0,2,1.0,0.0
AL121901.1,low_depth,2,2,1.0,2,1.0,0.0
AL121904.1,low_depth,3,3,1.0,3,1.0,0.0
AL121906.1,low_depth,2,2,1.0,2,1.0,0.0
AL121906.2,pass,29,9,3.22,8,3.62,6.25
AL121916.1,low_depth,140,120,1.17,120,1.17,3.0
AL121917.1,pass,113,27,4.19,25,4.52,5.4
AL121917.2,pass,88,25,3.52,25,3.52,4.32
AL121928.1,low_depth,1,1,1.0,1,1.0,0.0
AL121929.2,pass,299,71,4.21,69,4.33,5.6
AL121935.1,pass,17,5,3.4,4,4.25,7.5
AL121936.1,low_depth,15,14,1.07,14,1.07,2.0
AL121936.2,pass,7,4,1.75,4,1.75,4.0
AL121944.1,pass,592,158,3.75,153,3.87,5.03
AL121949.1,low_depth,76,42,1.81,42,1.81,2.89
AL121949.2,low_depth,7,6,1.17,6,1.17,2.0
AL121950.1,low_depth,18,10,1.8,10,1.8,3.0
AL121952.1,low_depth,133,69,1.93,68,1.96,3.41
AL121955.1,pass,22,9,2.44,9,2.44,5.33
AL121956.4,low_depth,3,3,1.0,3,1.0,0.0
AL121970.1,low_depth,1,1,1.0,1,1.0,0.0
AL121972.1,low_depth,2,2,1.0,2,1.0,0.0
AL121977.1,low_depth,2,1,2.0,1,2.0,2.0
AL121978.1,low_depth,1,1,1.0,1,1.0,0.0
AL121983.1,pass,74,14,5.29,13,5.69,7.78
AL121983.2,pass,111,25,4.44,24,4.62,6.12
AL121985.1,low_depth,128,57,2.25,56,2.29,3.57
AL121987.1,low_depth,3,2,1.5,2,1.5,2.0
AL121987.2,pass,117,26,4.5,22,5.32,6.94
AL121989.1,low_depth,1,1,1.0,1,1.0,0.0
AL121990.1,pass,14,3,4.67,2,7.0,7.0
AL121992.1,low_depth,13,7,1.86,7,1.86,3.0
AL121992.2,pass,21,2,10.5,2,10.5,10.5
AL121992.3,pass,39,8,4.88,7,5.57,7.4
AL121994.1,low_depth,56,45,1.24,45,1.24,2.83
AL122001.1,low_depth,2,2,1.0,2,1.0,0.0
AL122008.1,low_depth,4,2,2.0,2,2.0,3.0
AL122008.2,low_depth,555,413,1.34,411,1.35,3.12
AL122008.3,pass,14,3,4.67,3,4.67,6.5
AL122013.1,pass,237,138,1.72,137,1.73,4.03
AL122016.1,low_depth,115,107,1.07,107,1.07,2.6
AL122017.1,pass,86,23,3.74,22,3.91,4.76
AL122018.1,low_depth,45,36,1.25,36,1.25,2.8
AL122020.1,low_depth,4757,2910,1.63,2876,1.65,3.47
AL122023.1,pass,16,3,5.33,3,5.33,7.5
AL122034.1,low_depth,1,1,1.0,1,1.0,0.0
AL122035.1,pass,22,5,4.4,4,5.5,7.0
AL122035.2,pass,82,18,4.56,18,4.56,5.0
AL122058.1,pass,28,8,3.5,8,3.5,5.0
AL122125.1,pass,163,30,5.43,28,5.82,6.4
AL122127.1,low_depth,26,14,1.86,14,1.86,3.4
AL132633.1,low_depth,2,2,1.0,2,1.0,0.0
AL132639.2,pass,10,5,2.0,5,2.0,6.0
